"site","date","depth","temp"
"Catfish",2022-09-07 09:53:00,0.25,25.297
"Catfish",2022-09-07 10:03:00,0.25,25.322
"Catfish",2022-09-07 10:13:00,0.25,25.33
"Catfish",2022-09-07 10:23:00,0.25,25.339
"Catfish",2022-09-07 10:33:00,0.25,25.373
"Catfish",2022-09-07 10:43:00,0.25,25.356
"Catfish",2022-09-07 10:53:00,0.25,25.389
"Catfish",2022-09-07 11:03:00,0.25,25.423
"Catfish",2022-09-07 11:13:00,0.25,25.415
"Catfish",2022-09-07 11:23:00,0.25,25.423
"Catfish",2022-09-07 11:33:00,0.25,25.415
"Catfish",2022-09-07 11:43:00,0.25,25.507
"Catfish",2022-09-07 11:53:00,0.25,25.533
"Catfish",2022-09-07 12:03:00,0.25,25.634
"Catfish",2022-09-07 12:13:00,0.25,25.617
"Catfish",2022-09-07 12:23:00,0.25,25.642
"Catfish",2022-09-07 12:33:00,0.25,25.667
"Catfish",2022-09-07 12:43:00,0.25,25.726
"Catfish",2022-09-07 12:53:00,0.25,25.735
"Catfish",2022-09-07 13:03:00,0.25,25.726
"Catfish",2022-09-07 13:13:00,0.25,25.777
"Catfish",2022-09-07 13:23:00,0.25,25.861
"Catfish",2022-09-07 13:33:00,0.25,25.912
"Catfish",2022-09-07 13:43:00,0.25,25.954
"Catfish",2022-09-07 13:53:00,0.25,26.013
"Catfish",2022-09-07 14:03:00,0.25,26.047
"Catfish",2022-09-07 14:13:00,0.25,26.072
"Catfish",2022-09-07 14:23:00,0.25,26.132
"Catfish",2022-09-07 14:33:00,0.25,26.174
"Catfish",2022-09-07 14:43:00,0.25,26.301
"Catfish",2022-09-07 14:53:00,0.25,26.394
"Catfish",2022-09-07 15:03:00,0.25,26.546
"Catfish",2022-09-07 15:13:00,0.25,26.597
"Catfish",2022-09-07 15:23:00,0.25,26.681
"Catfish",2022-09-07 15:33:00,0.25,26.597
"Catfish",2022-09-07 15:43:00,0.25,26.588
"Catfish",2022-09-07 15:53:00,0.25,26.563
"Catfish",2022-09-07 16:03:00,0.25,26.656
"Catfish",2022-09-07 16:13:00,0.25,26.647
"Catfish",2022-09-07 16:23:00,0.25,26.639
"Catfish",2022-09-07 16:33:00,0.25,26.698
"Catfish",2022-09-07 16:43:00,0.25,26.766
"Catfish",2022-09-07 16:53:00,0.25,26.783
"Catfish",2022-09-07 17:03:00,0.25,26.808
"Catfish",2022-09-07 17:13:00,0.25,26.842
"Catfish",2022-09-07 17:23:00,0.25,26.851
"Catfish",2022-09-07 17:33:00,0.25,26.8
"Catfish",2022-09-07 17:43:00,0.25,26.766
"Catfish",2022-09-07 17:53:00,0.25,26.758
"Catfish",2022-09-07 18:03:00,0.25,26.664
"Catfish",2022-09-07 18:13:00,0.25,26.639
"Catfish",2022-09-07 18:23:00,0.25,26.546
"Catfish",2022-09-07 18:33:00,0.25,26.529
"Catfish",2022-09-07 18:43:00,0.25,26.563
"Catfish",2022-09-07 18:53:00,0.25,26.741
"Catfish",2022-09-07 19:03:00,0.25,26.783
"Catfish",2022-09-07 19:13:00,0.25,26.817
"Catfish",2022-09-07 19:23:00,0.25,26.859
"Catfish",2022-09-07 19:33:00,0.25,26.868
"Catfish",2022-09-07 19:43:00,0.25,26.791
"Catfish",2022-09-07 19:53:00,0.25,26.774
"Catfish",2022-09-07 20:03:00,0.25,26.707
"Catfish",2022-09-07 20:13:00,0.25,26.664
"Catfish",2022-09-07 20:23:00,0.25,26.63
"Catfish",2022-09-07 20:33:00,0.25,26.571
"Catfish",2022-09-07 20:43:00,0.25,26.529
"Catfish",2022-09-07 20:53:00,0.25,26.487
"Catfish",2022-09-07 21:03:00,0.25,26.453
"Catfish",2022-09-07 21:13:00,0.25,26.402
"Catfish",2022-09-07 21:23:00,0.25,26.377
"Catfish",2022-09-07 21:33:00,0.25,26.317
"Catfish",2022-09-07 21:43:00,0.25,26.284
"Catfish",2022-09-07 21:53:00,0.25,26.258
"Catfish",2022-09-07 22:03:00,0.25,26.225
"Catfish",2022-09-07 22:13:00,0.25,26.191
"Catfish",2022-09-07 22:23:00,0.25,26.174
"Catfish",2022-09-07 22:33:00,0.25,26.132
"Catfish",2022-09-07 22:43:00,0.25,26.123
"Catfish",2022-09-07 22:53:00,0.25,26.072
"Catfish",2022-09-07 23:03:00,0.25,26.047
"Catfish",2022-09-07 23:13:00,0.25,26.013
"Catfish",2022-09-07 23:23:00,0.25,25.996
"Catfish",2022-09-07 23:33:00,0.25,25.98
"Catfish",2022-09-07 23:43:00,0.25,25.946
"Catfish",2022-09-07 23:53:00,0.25,25.937
"Catfish",2022-09-08 00:03:00,0.25,25.921
"Catfish",2022-09-08 00:13:00,0.25,25.887
"Catfish",2022-09-08 00:23:00,0.25,25.87
"Catfish",2022-09-08 00:33:00,0.25,25.845
"Catfish",2022-09-08 00:43:00,0.25,25.819
"Catfish",2022-09-08 00:53:00,0.25,25.811
"Catfish",2022-09-08 01:03:00,0.25,25.769
"Catfish",2022-09-08 01:13:00,0.25,25.76
"Catfish",2022-09-08 01:23:00,0.25,25.752
"Catfish",2022-09-08 01:33:00,0.25,25.726
"Catfish",2022-09-08 01:43:00,0.25,25.71
"Catfish",2022-09-08 01:53:00,0.25,25.684
"Catfish",2022-09-08 02:03:00,0.25,25.676
"Catfish",2022-09-08 02:13:00,0.25,25.642
"Catfish",2022-09-08 02:23:00,0.25,25.625
"Catfish",2022-09-08 02:33:00,0.25,25.608
"Catfish",2022-09-08 02:43:00,0.25,25.583
"Catfish",2022-09-08 02:53:00,0.25,25.558
"Catfish",2022-09-08 03:03:00,0.25,25.566
"Catfish",2022-09-08 03:13:00,0.25,25.524
"Catfish",2022-09-08 03:23:00,0.25,25.533
"Catfish",2022-09-08 03:33:00,0.25,25.507
"Catfish",2022-09-08 03:43:00,0.25,25.507
"Catfish",2022-09-08 03:53:00,0.25,25.457
"Catfish",2022-09-08 04:03:00,0.25,25.474
"Catfish",2022-09-08 04:13:00,0.25,25.457
"Catfish",2022-09-08 04:23:00,0.25,25.44
"Catfish",2022-09-08 04:33:00,0.25,25.432
"Catfish",2022-09-08 04:43:00,0.25,25.406
"Catfish",2022-09-08 04:53:00,0.25,25.381
"Catfish",2022-09-08 05:03:00,0.25,25.356
"Catfish",2022-09-08 05:13:00,0.25,25.339
"Catfish",2022-09-08 05:23:00,0.25,25.356
"Catfish",2022-09-08 05:33:00,0.25,25.314
"Catfish",2022-09-08 05:43:00,0.25,25.305
"Catfish",2022-09-08 05:53:00,0.25,25.297
"Catfish",2022-09-08 06:03:00,0.25,25.272
"Catfish",2022-09-08 06:13:00,0.25,25.263
"Catfish",2022-09-08 06:23:00,0.25,25.246
"Catfish",2022-09-08 06:33:00,0.25,25.229
"Catfish",2022-09-08 06:43:00,0.25,25.229
"Catfish",2022-09-08 06:53:00,0.25,25.238
"Catfish",2022-09-08 07:03:00,0.25,25.196
"Catfish",2022-09-08 07:13:00,0.25,25.179
"Catfish",2022-09-08 07:23:00,0.25,25.171
"Catfish",2022-09-08 07:33:00,0.25,25.162
"Catfish",2022-09-08 07:43:00,0.25,25.154
"Catfish",2022-09-08 07:53:00,0.25,25.137
"Catfish",2022-09-08 08:03:00,0.25,25.137
"Catfish",2022-09-08 08:13:00,0.25,25.128
"Catfish",2022-09-08 08:23:00,0.25,25.112
"Catfish",2022-09-08 08:33:00,0.25,25.095
"Catfish",2022-09-08 08:43:00,0.25,25.061
"Catfish",2022-09-08 08:53:00,0.25,25.061
"Catfish",2022-09-08 09:03:00,0.25,25.061
"Catfish",2022-09-08 09:13:00,0.25,25.053
"Catfish",2022-09-08 09:23:00,0.25,25.053
"Catfish",2022-09-08 09:33:00,0.25,25.061
"Catfish",2022-09-08 09:43:00,0.25,25.036
"Catfish",2022-09-08 09:53:00,0.25,25.019
"Catfish",2022-09-08 10:03:00,0.25,25.002
"Catfish",2022-09-08 10:13:00,0.25,25.028
"Catfish",2022-09-08 10:23:00,0.25,25.002
"Catfish",2022-09-08 10:33:00,0.25,25.002
"Catfish",2022-09-08 10:43:00,0.25,25.011
"Catfish",2022-09-08 10:53:00,0.25,25.036
"Catfish",2022-09-08 11:03:00,0.25,25.044
"Catfish",2022-09-08 11:13:00,0.25,25.036
"Catfish",2022-09-08 11:23:00,0.25,25.036
"Catfish",2022-09-08 11:33:00,0.25,25.061
"Catfish",2022-09-08 11:43:00,0.25,25.112
"Catfish",2022-09-08 11:53:00,0.25,25.162
"Catfish",2022-09-08 12:03:00,0.25,25.221
"Catfish",2022-09-08 12:13:00,0.25,25.229
"Catfish",2022-09-08 12:23:00,0.25,25.229
"Catfish",2022-09-08 12:33:00,0.25,25.288
"Catfish",2022-09-08 12:43:00,0.25,25.305
"Catfish",2022-09-08 12:53:00,0.25,25.322
"Catfish",2022-09-08 13:03:00,0.25,25.373
"Catfish",2022-09-08 13:13:00,0.25,25.389
"Catfish",2022-09-08 13:23:00,0.25,25.415
"Catfish",2022-09-08 13:33:00,0.25,25.482
"Catfish",2022-09-08 13:43:00,0.25,25.474
"Catfish",2022-09-08 13:53:00,0.25,25.507
"Catfish",2022-09-08 14:03:00,0.25,25.533
"Catfish",2022-09-08 14:13:00,0.25,25.499
"Catfish",2022-09-08 14:23:00,0.25,25.575
"Catfish",2022-09-08 14:33:00,0.25,25.634
"Catfish",2022-09-08 14:43:00,0.25,25.676
"Catfish",2022-09-08 14:53:00,0.25,25.769
"Catfish",2022-09-08 15:03:00,0.25,25.769
"Catfish",2022-09-08 15:13:00,0.25,25.853
"Catfish",2022-09-08 15:23:00,0.25,25.937
"Catfish",2022-09-08 15:33:00,0.25,25.988
"Catfish",2022-09-08 15:43:00,0.25,26.072
"Catfish",2022-09-08 15:53:00,0.25,26.14
"Catfish",2022-09-08 16:03:00,0.25,26.157
"Catfish",2022-09-08 16:13:00,0.25,26.174
"Catfish",2022-09-08 16:23:00,0.25,26.208
"Catfish",2022-09-08 16:33:00,0.25,26.123
"Catfish",2022-09-08 16:43:00,0.25,26.005
"Catfish",2022-09-08 16:53:00,0.25,26.047
"Catfish",2022-09-08 17:03:00,0.25,26.081
"Catfish",2022-09-08 17:13:00,0.25,26.123
"Catfish",2022-09-08 17:23:00,0.25,26.191
"Catfish",2022-09-08 17:33:00,0.25,26.317
"Catfish",2022-09-08 17:43:00,0.25,26.351
"Catfish",2022-09-08 17:53:00,0.25,26.351
"Catfish",2022-09-08 18:03:00,0.25,26.292
"Catfish",2022-09-08 18:13:00,0.25,26.148
"Catfish",2022-09-08 18:23:00,0.25,26.106
"Catfish",2022-09-08 18:33:00,0.25,26.115
"Catfish",2022-09-08 18:43:00,0.25,26.064
"Catfish",2022-09-08 18:53:00,0.25,26.064
"Catfish",2022-09-08 19:03:00,0.25,26.064
"Catfish",2022-09-08 19:13:00,0.25,26.106
"Catfish",2022-09-08 19:23:00,0.25,26.174
"Catfish",2022-09-08 19:33:00,0.25,26.182
"Catfish",2022-09-08 19:43:00,0.25,26.174
"Catfish",2022-09-08 19:53:00,0.25,26.191
"Catfish",2022-09-08 20:03:00,0.25,26.157
"Catfish",2022-09-08 20:13:00,0.25,26.115
"Catfish",2022-09-08 20:23:00,0.25,26.165
"Catfish",2022-09-08 20:33:00,0.25,26.14
"Catfish",2022-09-08 20:43:00,0.25,26.098
"Catfish",2022-09-08 20:53:00,0.25,26.072
"Catfish",2022-09-08 21:03:00,0.25,26.039
"Catfish",2022-09-08 21:13:00,0.25,26.022
"Catfish",2022-09-08 21:23:00,0.25,25.971
"Catfish",2022-09-08 21:33:00,0.25,25.971
"Catfish",2022-09-08 21:43:00,0.25,25.929
"Catfish",2022-09-08 21:53:00,0.25,25.895
"Catfish",2022-09-08 22:03:00,0.25,25.853
"Catfish",2022-09-08 22:13:00,0.25,25.828
"Catfish",2022-09-08 22:23:00,0.25,25.819
"Catfish",2022-09-08 22:33:00,0.25,25.786
"Catfish",2022-09-08 22:43:00,0.25,25.752
"Catfish",2022-09-08 22:53:00,0.25,25.71
"Catfish",2022-09-08 23:03:00,0.25,25.701
"Catfish",2022-09-08 23:13:00,0.25,25.676
"Catfish",2022-09-08 23:23:00,0.25,25.642
"Catfish",2022-09-08 23:33:00,0.25,25.625
"Catfish",2022-09-08 23:43:00,0.25,25.608
"Catfish",2022-09-08 23:53:00,0.25,25.558
"Catfish",2022-09-09 00:03:00,0.25,25.575
"Catfish",2022-09-09 00:13:00,0.25,25.549
"Catfish",2022-09-09 00:23:00,0.25,25.516
"Catfish",2022-09-09 00:33:00,0.25,25.499
"Catfish",2022-09-09 00:43:00,0.25,25.482
"Catfish",2022-09-09 00:53:00,0.25,25.448
"Catfish",2022-09-09 01:03:00,0.25,25.423
"Catfish",2022-09-09 01:13:00,0.25,25.415
"Catfish",2022-09-09 01:23:00,0.25,25.398
"Catfish",2022-09-09 01:33:00,0.25,25.389
"Catfish",2022-09-09 01:43:00,0.25,25.373
"Catfish",2022-09-09 01:53:00,0.25,25.347
"Catfish",2022-09-09 02:03:00,0.25,25.33
"Catfish",2022-09-09 02:13:00,0.25,25.322
"Catfish",2022-09-09 02:23:00,0.25,25.288
"Catfish",2022-09-09 02:33:00,0.25,25.288
"Catfish",2022-09-09 02:43:00,0.25,25.263
"Catfish",2022-09-09 02:53:00,0.25,25.246
"Catfish",2022-09-09 03:03:00,0.25,25.229
"Catfish",2022-09-09 03:13:00,0.25,25.221
"Catfish",2022-09-09 03:23:00,0.25,25.196
"Catfish",2022-09-09 03:33:00,0.25,25.187
"Catfish",2022-09-09 03:43:00,0.25,25.162
"Catfish",2022-09-09 03:53:00,0.25,25.162
"Catfish",2022-09-09 04:03:00,0.25,25.145
"Catfish",2022-09-09 04:13:00,0.25,25.137
"Catfish",2022-09-09 04:23:00,0.25,25.12
"Catfish",2022-09-09 04:33:00,0.25,25.128
"Catfish",2022-09-09 04:43:00,0.25,25.12
"Catfish",2022-09-09 04:53:00,0.25,25.07
"Catfish",2022-09-09 05:03:00,0.25,25.078
"Catfish",2022-09-09 05:13:00,0.25,25.036
"Catfish",2022-09-09 05:23:00,0.25,25.044
"Catfish",2022-09-09 05:33:00,0.25,25.036
"Catfish",2022-09-09 05:43:00,0.25,25.028
"Catfish",2022-09-09 05:53:00,0.25,24.985
"Catfish",2022-09-09 06:03:00,0.25,25.019
"Catfish",2022-09-09 06:13:00,0.25,24.985
"Catfish",2022-09-09 06:23:00,0.25,24.985
"Catfish",2022-09-09 06:33:00,0.25,24.977
"Catfish",2022-09-09 06:43:00,0.25,24.96
"Catfish",2022-09-09 06:53:00,0.25,24.943
"Catfish",2022-09-09 07:03:00,0.25,24.927
"Catfish",2022-09-09 07:13:00,0.25,24.927
"Catfish",2022-09-09 07:23:00,0.25,24.893
"Catfish",2022-09-09 07:33:00,0.25,24.901
"Catfish",2022-09-09 07:43:00,0.25,24.901
"Catfish",2022-09-09 07:53:00,0.25,24.901
"Catfish",2022-09-09 08:03:00,0.25,24.851
"Catfish",2022-09-09 08:13:00,0.25,24.843
"Catfish",2022-09-09 08:23:00,0.25,24.851
"Catfish",2022-09-09 08:33:00,0.25,24.843
"Catfish",2022-09-09 08:43:00,0.25,24.851
"Catfish",2022-09-09 08:53:00,0.25,24.826
"Catfish",2022-09-09 09:03:00,0.25,24.834
"Catfish",2022-09-09 09:13:00,0.25,24.817
"Catfish",2022-09-09 09:23:00,0.25,24.809
"Catfish",2022-09-09 09:33:00,0.25,24.809
"Catfish",2022-09-09 09:43:00,0.25,24.809
"Catfish",2022-09-09 09:53:00,0.25,24.792
"Catfish",2022-09-09 10:03:00,0.25,24.801
"Catfish",2022-09-09 10:13:00,0.25,24.801
"Catfish",2022-09-09 10:23:00,0.25,24.809
"Catfish",2022-09-09 10:33:00,0.25,24.817
"Catfish",2022-09-09 10:43:00,0.25,24.817
"Catfish",2022-09-09 10:53:00,0.25,24.801
"Catfish",2022-09-09 11:03:00,0.25,24.859
"Catfish",2022-09-09 11:13:00,0.25,24.885
"Catfish",2022-09-09 11:23:00,0.25,24.885
"Catfish",2022-09-09 11:33:00,0.25,24.927
"Catfish",2022-09-09 11:43:00,0.25,24.927
"Catfish",2022-09-09 11:53:00,0.25,24.918
"Catfish",2022-09-09 12:03:00,0.25,24.969
"Catfish",2022-09-09 12:13:00,0.25,24.935
"Catfish",2022-09-09 12:23:00,0.25,24.994
"Catfish",2022-09-09 12:33:00,0.25,25.019
"Catfish",2022-09-09 12:43:00,0.25,25.019
"Catfish",2022-09-09 12:53:00,0.25,25.044
"Catfish",2022-09-09 13:03:00,0.25,25.078
"Catfish",2022-09-09 13:13:00,0.25,25.12
"Catfish",2022-09-09 13:23:00,0.25,25.145
"Catfish",2022-09-09 13:33:00,0.25,25.128
"Catfish",2022-09-09 13:43:00,0.25,25.154
"Catfish",2022-09-09 13:53:00,0.25,25.154
"Catfish",2022-09-09 14:03:00,0.25,25.103
"Catfish",2022-09-09 14:13:00,0.25,25.128
"Catfish",2022-09-09 14:23:00,0.25,25.154
"Catfish",2022-09-09 14:33:00,0.25,25.162
"Catfish",2022-09-09 14:43:00,0.25,25.204
"Catfish",2022-09-09 14:53:00,0.25,25.179
"Catfish",2022-09-09 15:03:00,0.25,25.187
"Catfish",2022-09-09 15:13:00,0.25,25.204
"Catfish",2022-09-09 15:23:00,0.25,25.229
"Catfish",2022-09-09 15:33:00,0.25,25.213
"Catfish",2022-09-09 15:43:00,0.25,25.204
"Catfish",2022-09-09 15:53:00,0.25,25.204
"Catfish",2022-09-09 16:03:00,0.25,25.255
"Catfish",2022-09-09 16:13:00,0.25,25.28
"Catfish",2022-09-09 16:23:00,0.25,25.272
"Catfish",2022-09-09 16:33:00,0.25,25.263
"Catfish",2022-09-09 16:43:00,0.25,25.28
"Catfish",2022-09-09 16:53:00,0.25,25.28
"Catfish",2022-09-09 17:03:00,0.25,25.255
"Catfish",2022-09-09 17:13:00,0.25,25.263
"Catfish",2022-09-09 17:23:00,0.25,25.246
"Catfish",2022-09-09 17:33:00,0.25,25.255
"Catfish",2022-09-09 17:43:00,0.25,25.272
"Catfish",2022-09-09 17:53:00,0.25,25.272
"Catfish",2022-09-09 18:03:00,0.25,25.263
"Catfish",2022-09-09 18:13:00,0.25,25.272
"Catfish",2022-09-09 18:23:00,0.25,25.272
"Catfish",2022-09-09 18:33:00,0.25,25.272
"Catfish",2022-09-09 18:43:00,0.25,25.263
"Catfish",2022-09-09 18:53:00,0.25,25.246
"Catfish",2022-09-09 19:03:00,0.25,25.238
"Catfish",2022-09-09 19:13:00,0.25,25.229
"Catfish",2022-09-09 19:23:00,0.25,25.187
"Catfish",2022-09-09 19:33:00,0.25,25.171
"Catfish",2022-09-09 19:43:00,0.25,25.171
"Catfish",2022-09-09 19:53:00,0.25,25.154
"Catfish",2022-09-09 20:03:00,0.25,25.137
"Catfish",2022-09-09 20:13:00,0.25,25.103
"Catfish",2022-09-09 20:23:00,0.25,25.103
"Catfish",2022-09-09 20:33:00,0.25,25.095
"Catfish",2022-09-09 20:43:00,0.25,25.061
"Catfish",2022-09-09 20:53:00,0.25,25.07
"Catfish",2022-09-09 21:03:00,0.25,25.053
"Catfish",2022-09-09 21:13:00,0.25,25.036
"Catfish",2022-09-09 21:23:00,0.25,25.028
"Catfish",2022-09-09 21:33:00,0.25,25.002
"Catfish",2022-09-09 21:43:00,0.25,25.002
"Catfish",2022-09-09 21:53:00,0.25,24.977
"Catfish",2022-09-09 22:03:00,0.25,24.969
"Catfish",2022-09-09 22:13:00,0.25,24.969
"Catfish",2022-09-09 22:23:00,0.25,24.952
"Catfish",2022-09-09 22:33:00,0.25,24.943
"Catfish",2022-09-09 22:43:00,0.25,24.935
"Catfish",2022-09-09 22:53:00,0.25,24.918
"Catfish",2022-09-09 23:03:00,0.25,24.927
"Catfish",2022-09-09 23:13:00,0.25,24.918
"Catfish",2022-09-09 23:23:00,0.25,24.901
"Catfish",2022-09-09 23:33:00,0.25,24.893
"Catfish",2022-09-09 23:43:00,0.25,24.893
"Catfish",2022-09-09 23:53:00,0.25,24.876
"Catfish",2022-09-10 00:03:00,0.25,24.851
"Catfish",2022-09-10 00:13:00,0.25,24.868
"Catfish",2022-09-10 00:23:00,0.25,24.851
"Catfish",2022-09-10 00:33:00,0.25,24.826
"Catfish",2022-09-10 00:43:00,0.25,24.826
"Catfish",2022-09-10 00:53:00,0.25,24.809
"Catfish",2022-09-10 01:03:00,0.25,24.826
"Catfish",2022-09-10 01:13:00,0.25,24.792
"Catfish",2022-09-10 01:23:00,0.25,24.792
"Catfish",2022-09-10 01:33:00,0.25,24.784
"Catfish",2022-09-10 01:43:00,0.25,24.75
"Catfish",2022-09-10 01:53:00,0.25,24.75
"Catfish",2022-09-10 02:03:00,0.25,24.725
"Catfish",2022-09-10 02:13:00,0.25,24.725
"Catfish",2022-09-10 02:23:00,0.25,24.725
"Catfish",2022-09-10 02:33:00,0.25,24.7
"Catfish",2022-09-10 02:43:00,0.25,24.691
"Catfish",2022-09-10 02:53:00,0.25,24.683
"Catfish",2022-09-10 03:03:00,0.25,24.691
"Catfish",2022-09-10 03:13:00,0.25,24.674
"Catfish",2022-09-10 03:23:00,0.25,24.674
"Catfish",2022-09-10 03:33:00,0.25,24.658
"Catfish",2022-09-10 03:43:00,0.25,24.658
"Catfish",2022-09-10 03:53:00,0.25,24.666
"Catfish",2022-09-10 04:03:00,0.25,24.607
"Catfish",2022-09-10 04:13:00,0.25,24.599
"Catfish",2022-09-10 04:23:00,0.25,24.59
"Catfish",2022-09-10 04:33:00,0.25,24.582
"Catfish",2022-09-10 04:43:00,0.25,24.574
"Catfish",2022-09-10 04:53:00,0.25,24.548
"Catfish",2022-09-10 05:03:00,0.25,24.557
"Catfish",2022-09-10 05:13:00,0.25,24.548
"Catfish",2022-09-10 05:23:00,0.25,24.523
"Catfish",2022-09-10 05:33:00,0.25,24.506
"Catfish",2022-09-10 05:43:00,0.25,24.515
"Catfish",2022-09-10 05:53:00,0.25,24.515
"Catfish",2022-09-10 06:03:00,0.25,24.498
"Catfish",2022-09-10 06:13:00,0.25,24.473
"Catfish",2022-09-10 06:23:00,0.25,24.448
"Catfish",2022-09-10 06:33:00,0.25,24.456
"Catfish",2022-09-10 06:43:00,0.25,24.431
"Catfish",2022-09-10 06:53:00,0.25,24.448
"Catfish",2022-09-10 07:03:00,0.25,24.414
"Catfish",2022-09-10 07:13:00,0.25,24.397
"Catfish",2022-09-10 07:23:00,0.25,24.381
"Catfish",2022-09-10 07:33:00,0.25,24.389
"Catfish",2022-09-10 07:43:00,0.25,24.347
"Catfish",2022-09-10 07:53:00,0.25,24.347
"Catfish",2022-09-10 08:03:00,0.25,24.339
"Catfish",2022-09-10 08:13:00,0.25,24.33
"Catfish",2022-09-10 08:23:00,0.25,24.313
"Catfish",2022-09-10 08:33:00,0.25,24.288
"Catfish",2022-09-10 08:43:00,0.25,24.28
"Catfish",2022-09-10 08:53:00,0.25,24.263
"Catfish",2022-09-10 09:03:00,0.25,24.297
"Catfish",2022-09-10 09:13:00,0.25,24.263
"Catfish",2022-09-10 09:23:00,0.25,24.263
"Catfish",2022-09-10 09:33:00,0.25,24.23
"Catfish",2022-09-10 09:43:00,0.25,24.238
"Catfish",2022-09-10 09:53:00,0.25,24.246
"Catfish",2022-09-10 10:03:00,0.25,24.238
"Catfish",2022-09-10 10:13:00,0.25,24.23
"Catfish",2022-09-10 10:23:00,0.25,24.238
"Catfish",2022-09-10 10:33:00,0.25,24.221
"Catfish",2022-09-10 10:43:00,0.25,24.213
"Catfish",2022-09-10 10:53:00,0.25,24.221
"Catfish",2022-09-10 11:03:00,0.25,24.204
"Catfish",2022-09-10 11:13:00,0.25,24.196
"Catfish",2022-09-10 11:23:00,0.25,24.188
"Catfish",2022-09-10 11:33:00,0.25,24.221
"Catfish",2022-09-10 11:43:00,0.25,24.23
"Catfish",2022-09-10 11:53:00,0.25,24.271
"Catfish",2022-09-10 12:03:00,0.25,24.271
"Catfish",2022-09-10 12:13:00,0.25,24.263
"Catfish",2022-09-10 12:23:00,0.25,24.246
"Catfish",2022-09-10 12:33:00,0.25,24.23
"Catfish",2022-09-10 12:43:00,0.25,24.213
"Catfish",2022-09-10 12:53:00,0.25,24.204
"Catfish",2022-09-10 13:03:00,0.25,24.196
"Catfish",2022-09-10 13:13:00,0.25,24.196
"Catfish",2022-09-10 13:23:00,0.25,24.204
"Catfish",2022-09-10 13:33:00,0.25,24.213
"Catfish",2022-09-10 13:43:00,0.25,24.246
"Catfish",2022-09-10 13:53:00,0.25,24.271
"Catfish",2022-09-10 14:03:00,0.25,24.271
"Catfish",2022-09-10 14:13:00,0.25,24.263
"Catfish",2022-09-10 14:23:00,0.25,24.28
"Catfish",2022-09-10 14:33:00,0.25,24.28
"Catfish",2022-09-10 14:43:00,0.25,24.305
"Catfish",2022-09-10 14:53:00,0.25,24.271
"Catfish",2022-09-10 15:03:00,0.25,24.271
"Catfish",2022-09-10 15:13:00,0.25,24.263
"Catfish",2022-09-10 15:23:00,0.25,24.28
"Catfish",2022-09-10 15:33:00,0.25,24.271
"Catfish",2022-09-10 15:43:00,0.25,24.238
"Catfish",2022-09-10 15:53:00,0.25,24.246
"Catfish",2022-09-10 16:03:00,0.25,24.221
"Catfish",2022-09-10 16:13:00,0.25,24.23
"Catfish",2022-09-10 16:23:00,0.25,24.221
"Catfish",2022-09-10 16:33:00,0.25,24.23
"Catfish",2022-09-10 16:43:00,0.25,24.204
"Catfish",2022-09-10 16:53:00,0.25,24.221
"Catfish",2022-09-10 17:03:00,0.25,24.213
"Catfish",2022-09-10 17:13:00,0.25,24.213
"Catfish",2022-09-10 17:23:00,0.25,24.204
"Catfish",2022-09-10 17:33:00,0.25,24.204
"Catfish",2022-09-10 17:43:00,0.25,24.213
"Catfish",2022-09-10 17:53:00,0.25,24.188
"Catfish",2022-09-10 18:03:00,0.25,24.204
"Catfish",2022-09-10 18:13:00,0.25,24.204
"Catfish",2022-09-10 18:23:00,0.25,24.204
"Catfish",2022-09-10 18:33:00,0.25,24.196
"Catfish",2022-09-10 18:43:00,0.25,24.196
"Catfish",2022-09-10 18:53:00,0.25,24.188
"Catfish",2022-09-10 19:03:00,0.25,24.188
"Catfish",2022-09-10 19:13:00,0.25,24.162
"Catfish",2022-09-10 19:23:00,0.25,24.171
"Catfish",2022-09-10 19:33:00,0.25,24.146
"Catfish",2022-09-10 19:43:00,0.25,24.162
"Catfish",2022-09-10 19:53:00,0.25,24.154
"Catfish",2022-09-10 20:03:00,0.25,24.137
"Catfish",2022-09-10 20:13:00,0.25,24.12
"Catfish",2022-09-10 20:23:00,0.25,24.12
"Catfish",2022-09-10 20:33:00,0.25,24.112
"Catfish",2022-09-10 20:43:00,0.25,24.095
"Catfish",2022-09-10 20:53:00,0.25,24.112
"Catfish",2022-09-10 21:03:00,0.25,24.104
"Catfish",2022-09-10 21:13:00,0.25,24.104
"Catfish",2022-09-10 21:23:00,0.25,24.079
"Catfish",2022-09-10 21:33:00,0.25,24.087
"Catfish",2022-09-10 21:43:00,0.25,24.079
"Catfish",2022-09-10 21:53:00,0.25,24.095
"Catfish",2022-09-10 22:03:00,0.25,24.079
"Catfish",2022-09-10 22:13:00,0.25,24.07
"Catfish",2022-09-10 22:23:00,0.25,24.07
"Catfish",2022-09-10 22:33:00,0.25,24.053
"Catfish",2022-09-10 22:43:00,0.25,24.053
"Catfish",2022-09-10 22:53:00,0.25,24.045
"Catfish",2022-09-10 23:03:00,0.25,24.053
"Catfish",2022-09-10 23:13:00,0.25,24.045
"Catfish",2022-09-10 23:23:00,0.25,24.028
"Catfish",2022-09-10 23:33:00,0.25,24.037
"Catfish",2022-09-10 23:43:00,0.25,24.045
"Catfish",2022-09-10 23:53:00,0.25,24.028
"Catfish",2022-09-11 00:03:00,0.25,24.045
