Serial Number:	20725838 --

Date Time, GMT -0400	Temp, (*C)	Button Down	Button Up	Host Connect	EOF	
2022-08-16 10:21:37	29.47	 	 	 	 	
2022-08-16 10:21:38	29.51	 	 	 	 	
2022-08-16 10:21:39	29.43	 	 	 	 	
2022-08-16 10:21:40	29.47	 	 	 	 	
2022-08-16 10:21:41	29.47	 	 	 	 	
2022-08-16 10:21:42	29.47	 	 	 	 	
2022-08-16 10:21:43	29.51	 	 	 	 	
2022-08-16 10:21:44	29.51	 	 	 	 	
2022-08-16 10:21:45	29.47	 	 	 	 	
2022-08-16 10:21:46	29.47	 	 	 	 	
2022-08-16 10:21:47	29.51	 	 	 	 	
2022-08-16 10:21:48	29.47	 	 	 	 	
2022-08-16 10:21:49	29.51	 	 	 	 	
2022-08-16 10:21:50	29.51	 	 	 	 	
2022-08-16 10:21:51	29.56	 	 	 	 	
2022-08-16 10:21:52	29.47	 	 	 	 	
2022-08-16 10:21:53	29.56	 	 	 	 	
2022-08-16 10:21:54	29.51	 	 	 	 	
2022-08-16 10:21:55	29.56	 	 	 	 	
2022-08-16 10:21:56	29.56	 	 	 	 	
2022-08-16 10:21:57	29.51	 	 	 	 	
2022-08-16 10:21:58	29.51	 	 	 	 	
2022-08-16 10:21:59	29.56	 	 	 	 	
2022-08-16 10:22:00	29.60	 	 	 	 	
2022-08-16 10:22:01	29.56	 	 	 	 	
2022-08-16 10:22:02	29.60	 	 	 	 	
2022-08-16 10:22:03	29.56	 	 	 	 	
2022-08-16 10:22:04	29.60	 	 	 	 	
2022-08-16 10:22:05	29.60	 	 	 	 	
2022-08-16 10:22:06	29.60	 	 	 	 	
2022-08-16 10:22:07	29.64	 	 	 	 	
2022-08-16 10:22:08	29.60	 	 	 	 	
2022-08-16 10:22:09	29.64	 	 	 	 	
2022-08-16 10:22:10	29.64	 	 	 	 	
2022-08-16 10:22:11	29.64	 	 	 	 	
2022-08-16 10:22:12	29.60	 	 	 	 	
2022-08-16 10:22:13	29.60	 	 	 	 	
2022-08-16 10:22:14	29.64	 	 	 	 	
2022-08-16 10:22:15	29.64	 	 	 	 	
2022-08-16 10:22:16	29.64	 	 	 	 	
2022-08-16 10:22:17	29.68	 	 	 	 	
2022-08-16 10:22:18	29.64	 	 	 	 	
2022-08-16 10:22:19	29.64	 	 	 	 	
2022-08-16 10:22:20	29.68	 	 	 	 	
2022-08-16 10:22:21	29.68	 	 	 	 	
2022-08-16 10:22:22	29.73	 	 	 	 	
2022-08-16 10:22:23	29.68	 	 	 	 	
2022-08-16 10:22:24	29.68	 	 	 	 	
2022-08-16 10:22:25	29.73	 	 	 	 	
2022-08-16 10:22:26	29.73	 	 	 	 	
2022-08-16 10:22:27	29.68	 	 	 	 	
2022-08-16 10:22:28	29.73	 	 	 	 	
2022-08-16 10:22:29	29.73	 	 	 	 	
2022-08-16 10:22:30	29.68	 	 	 	 	
2022-08-16 10:22:31	29.73	 	 	 	 	
2022-08-16 10:22:32	29.77	 	 	 	 	
2022-08-16 10:22:33	29.77	 	 	 	 	
2022-08-16 10:22:34	29.73	 	 	 	 	
2022-08-16 10:22:35	29.77	 	 	 	 	
2022-08-16 10:22:36	29.77	 	 	 	 	
2022-08-16 10:22:37	29.77	 	 	 	 	
2022-08-16 10:22:38	29.77	 	 	 	 	
2022-08-16 10:22:39	29.77	 	 	 	 	
2022-08-16 10:22:40	29.77	 	 	 	 	
2022-08-16 10:22:41	29.81	 	 	 	 	
2022-08-16 10:22:42	29.77	 	 	 	 	
2022-08-16 10:22:43	29.77	 	 	 	 	
2022-08-16 10:22:44	29.77	 	 	 	 	
2022-08-16 10:22:45	29.81	 	 	 	 	
2022-08-16 10:22:46	29.81	 	 	 	 	
2022-08-16 10:22:47	29.81	 	 	 	 	
2022-08-16 10:22:48	29.81	 	 	 	 	
2022-08-16 10:22:49	29.81	 	 	 	 	
2022-08-16 10:22:50	29.81	 	 	 	 	
2022-08-16 10:22:51	29.86	 	 	 	 	
2022-08-16 10:22:52	29.86	 	 	 	 	
2022-08-16 10:22:53	29.86	 	 	 	 	
2022-08-16 10:22:54	29.90	 	 	 	 	
2022-08-16 10:22:55	29.90	 	 	 	 	
2022-08-16 10:22:56	29.86	 	 	 	 	
2022-08-16 10:22:57	29.81	 	 	 	 	
2022-08-16 10:22:58	29.86	 	 	 	 	
2022-08-16 10:22:59	29.94	 	 	 	 	
2022-08-16 10:23:00	29.90	 	 	 	 	
2022-08-16 10:23:01	29.90	 	 	 	 	
2022-08-16 10:23:02	29.90	 	 	 	 	
2022-08-16 10:23:03	29.90	 	 	 	 	
2022-08-16 10:23:04	29.94	 	 	 	 	
2022-08-16 10:23:05	29.94	 	 	 	 	
2022-08-16 10:23:06	29.94	 	 	 	 	
2022-08-16 10:23:07	29.94	 	 	 	 	
2022-08-16 10:23:08	29.94	 	 	 	 	
2022-08-16 10:23:09	29.94	 	 	 	 	
2022-08-16 10:23:10	29.90	 	 	 	 	
2022-08-16 10:23:11	29.94	 	 	 	 	
2022-08-16 10:23:12	29.98	 	 	 	 	
2022-08-16 10:23:13	29.98	 	 	 	 	
2022-08-16 10:23:14	29.94	 	 	 	 	
2022-08-16 10:23:15	29.94	 	 	 	 	
2022-08-16 10:23:16	29.98	 	 	 	 	
2022-08-16 10:23:17	29.98	 	 	 	 	
2022-08-16 10:23:18	29.98	 	 	 	 	
2022-08-16 10:23:19	29.98	 	 	 	 	
2022-08-16 10:23:20	29.98	 	 	 	 	
2022-08-16 10:23:21	30.03	 	 	 	 	
2022-08-16 10:23:22	30.03	 	 	 	 	
2022-08-16 10:23:23	30.03	 	 	 	 	
2022-08-16 10:23:24	30.03	 	 	 	 	
2022-08-16 10:23:25	30.03	 	 	 	 	
2022-08-16 10:23:26	30.03	 	 	 	 	
2022-08-16 10:23:27	30.07	 	 	 	 	
2022-08-16 10:23:28	30.03	 	 	 	 	
2022-08-16 10:23:29	30.07	 	 	 	 	
2022-08-16 10:23:30	29.98	 	 	 	 	
2022-08-16 10:23:31	30.03	 	 	 	 	
2022-08-16 10:23:32	30.07	 	 	 	 	
2022-08-16 10:23:33	30.07	 	 	 	 	
2022-08-16 10:23:34	30.07	 	 	 	 	
2022-08-16 10:23:35	30.07	 	 	 	 	
2022-08-16 10:23:36	30.07	 	 	 	 	
2022-08-16 10:23:37	30.11	 	 	 	 	
2022-08-16 10:23:38	30.11	 	 	 	 	
2022-08-16 10:23:39	30.11	 	 	 	 	
2022-08-16 10:23:40	30.07	 	 	 	 	
2022-08-16 10:23:41	30.11	 	 	 	 	
2022-08-16 10:23:42	30.07	 	 	 	 	
2022-08-16 10:23:43	30.11	 	 	 	 	
2022-08-16 10:23:44	30.11	 	 	 	 	
2022-08-16 10:23:45	30.11	 	 	 	 	
2022-08-16 10:23:46	30.11	 	 	 	 	
2022-08-16 10:23:47	30.16	 	 	 	 	
2022-08-16 10:23:48	30.16	 	 	 	 	
2022-08-16 10:23:49	30.11	 	 	 	 	
2022-08-16 10:23:50	30.16	 	 	 	 	
2022-08-16 10:23:51	30.20	 	 	 	 	
2022-08-16 10:23:52	30.16	 	 	 	 	
2022-08-16 10:23:53	30.20	 	 	 	 	
2022-08-16 10:23:54	30.16	 	 	 	 	
2022-08-16 10:23:55	30.20	 	 	 	 	
2022-08-16 10:23:56	30.24	 	 	 	 	
2022-08-16 10:23:57	30.24	 	 	 	 	
2022-08-16 10:23:58	30.20	 	 	 	 	
2022-08-16 10:23:59	30.20	 	 	 	 	
2022-08-16 10:24:00	30.24	 	 	 	 	
2022-08-16 10:24:01	30.24	 	 	 	 	
2022-08-16 10:24:02	30.24	 	 	 	 	
2022-08-16 10:24:03	30.24	 	 	 	 	
2022-08-16 10:24:04	30.24	 	 	 	 	
2022-08-16 10:24:05	30.24	 	 	 	 	
2022-08-16 10:24:06	30.33	 	 	 	 	
2022-08-16 10:24:07	30.24	 	 	 	 	
2022-08-16 10:24:08	30.28	 	 	 	 	
2022-08-16 10:24:09	30.28	 	 	 	 	
2022-08-16 10:24:10	30.28	 	 	 	 	
2022-08-16 10:24:11	30.28	 	 	 	 	
2022-08-16 10:24:12	30.33	 	 	 	 	
2022-08-16 10:24:13	30.28	 	 	 	 	
2022-08-16 10:24:14	30.28	 	 	 	 	
2022-08-16 10:24:15	30.37	 	 	 	 	
2022-08-16 10:24:16	30.28	 	 	 	 	
2022-08-16 10:24:17	30.33	 	 	 	 	
2022-08-16 10:24:18	30.37	 	 	 	 	
2022-08-16 10:24:19	30.33	 	 	 	 	
2022-08-16 10:24:20	30.37	 	 	 	 	
2022-08-16 10:24:21	30.28	 	 	 	 	
2022-08-16 10:24:22	30.41	 	 	 	 	
2022-08-16 10:24:23	30.37	 	 	 	 	
2022-08-16 10:24:24	30.37	 	 	 	 	
2022-08-16 10:24:25	30.41	 	 	 	 	
2022-08-16 10:24:26	30.37	 	 	 	 	
2022-08-16 10:24:27	30.33	 	 	 	 	
2022-08-16 10:24:28	30.37	 	 	 	 	
2022-08-16 10:24:29	30.37	 	 	 	 	
2022-08-16 10:24:30	30.41	 	 	 	 	
2022-08-16 10:24:31	30.41	 	 	 	 	
2022-08-16 10:24:32	30.41	 	 	 	 	
2022-08-16 10:24:33	30.41	 	 	 	 	
2022-08-16 10:24:34	30.41	 	 	 	 	
2022-08-16 10:24:35	30.46	 	 	 	 	
2022-08-16 10:24:36	30.41	 	 	 	 	
2022-08-16 10:24:37	30.41	 	 	 	 	
2022-08-16 10:24:38	30.41	 	 	 	 	
2022-08-16 10:24:39	30.46	 	 	 	 	
2022-08-16 10:24:40	30.46	 	 	 	 	
2022-08-16 10:24:41	30.41	 	 	 	 	
2022-08-16 10:24:42	30.46	 	 	 	 	
2022-08-16 10:24:43	30.41	 	 	 	 	
2022-08-16 10:24:44	30.41	 	 	 	 	
2022-08-16 10:24:45	30.41	 	 	 	 	
2022-08-16 10:24:46	30.46	 	 	 	 	
2022-08-16 10:24:47	30.46	 	 	 	 	
2022-08-16 10:24:48	30.50	 	 	 	 	
2022-08-16 10:24:49	30.46	 	 	 	 	
2022-08-16 10:24:50	30.50	 	 	 	 	
2022-08-16 10:24:51	30.50	 	 	 	 	
2022-08-16 10:24:52	30.46	 	 	 	 	
2022-08-16 10:24:53	30.50	 	 	 	 	
2022-08-16 10:24:54	30.50	 	 	 	 	
2022-08-16 10:24:55	30.50	 	 	 	 	
2022-08-16 10:24:56	30.50	 	 	 	 	
2022-08-16 10:24:57	30.54	 	 	 	 	
2022-08-16 10:24:58	30.54	 	 	 	 	
2022-08-16 10:24:59	30.50	 	 	 	 	
2022-08-16 10:25:00	30.54	 	 	 	 	
2022-08-16 10:25:01	30.50	 	 	 	 	
2022-08-16 10:25:02	30.54	 	 	 	 	
2022-08-16 10:25:03	30.54	 	 	 	 	
2022-08-16 10:25:04	30.54	 	 	 	 	
2022-08-16 10:25:05	30.54	 	 	 	 	
2022-08-16 10:25:06	30.59	 	 	 	 	
2022-08-16 10:25:07	30.59	 	 	 	 	
2022-08-16 10:25:08	30.54	 	 	 	 	
2022-08-16 10:25:09	30.54	 	 	 	 	
2022-08-16 10:25:10	30.59	 	 	 	 	
2022-08-16 10:25:11	30.54	 	 	 	 	
2022-08-16 10:25:12	30.59	 	 	 	 	
2022-08-16 10:25:13	30.59	 	 	 	 	
2022-08-16 10:25:14	30.59	 	 	 	 	
2022-08-16 10:25:15	30.59	 	 	 	 	
2022-08-16 10:25:16	30.63	 	 	 	 	
2022-08-16 10:25:17	30.63	 	 	 	 	
2022-08-16 10:25:18	30.59	 	 	 	 	
2022-08-16 10:25:19	30.59	 	 	 	 	
2022-08-16 10:25:20	30.63	 	 	 	 	
2022-08-16 10:25:21	30.63	 	 	 	 	
2022-08-16 10:25:22	30.63	 	 	 	 	
2022-08-16 10:25:23	30.63	 	 	 	 	
2022-08-16 10:25:24	30.67	 	 	 	 	
2022-08-16 10:25:25	30.67	 	 	 	 	
2022-08-16 10:25:26	30.67	 	 	 	 	
2022-08-16 10:25:27	30.63	 	 	 	 	
2022-08-16 10:25:28	30.59	 	 	 	 	
2022-08-16 10:25:29	30.63	 	 	 	 	
2022-08-16 10:25:30	30.63	 	 	 	 	
2022-08-16 10:25:31	30.67	 	 	 	 	
2022-08-16 10:25:32	30.63	 	 	 	 	
2022-08-16 10:25:33	30.67	 	 	 	 	
2022-08-16 10:25:34	30.67	 	 	 	 	
2022-08-16 10:25:35	30.67	 	 	 	 	
2022-08-16 10:25:36	30.67	 	 	 	 	
2022-08-16 10:25:37	30.67	 	 	 	 	
2022-08-16 10:25:38	30.67	 	 	 	 	
2022-08-16 10:25:39	30.67	 	 	 	 	
2022-08-16 10:25:40	30.71	 	 	 	 	
2022-08-16 10:25:41	30.71	 	 	 	 	
2022-08-16 10:25:42	30.71	 	 	 	 	
2022-08-16 10:25:43	30.67	 	 	 	 	
2022-08-16 10:25:44	30.71	 	 	 	 	
2022-08-16 10:25:45	30.71	 	 	 	 	
2022-08-16 10:25:46	30.67	 	 	 	 	
2022-08-16 10:25:47	30.71	 	 	 	 	
2022-08-16 10:25:48	30.67	 	 	 	 	
2022-08-16 10:25:49	30.71	 	 	 	 	
2022-08-16 10:25:50	30.71	 	 	 	 	
2022-08-16 10:25:51	30.71	 	 	 	 	
2022-08-16 10:25:52	30.71	 	 	 	 	
2022-08-16 10:25:53	30.71	 	 	 	 	
2022-08-16 10:25:54	30.67	 	 	 	 	
2022-08-16 10:25:55	30.71	 	 	 	 	
2022-08-16 10:25:56	30.71	 	 	 	 	
2022-08-16 10:25:57	30.71	 	 	 	 	
2022-08-16 10:25:58	30.71	 	 	 	 	
2022-08-16 10:25:59	30.76	 	 	 	 	
2022-08-16 10:26:00	30.71	 	 	 	 	
2022-08-16 10:26:01	30.71	 	 	 	 	
2022-08-16 10:26:02	30.71	 	 	 	 	
2022-08-16 10:26:03	30.80	 	 	 	 	
2022-08-16 10:26:04	30.71	 	 	 	 	
2022-08-16 10:26:05	30.76	 	 	 	 	
2022-08-16 10:26:06	30.71	 	 	 	 	
2022-08-16 10:26:07	30.76	 	 	 	 	
2022-08-16 10:26:08	30.76	 	 	 	 	
2022-08-16 10:26:09	30.76	 	 	 	 	
2022-08-16 10:26:10	30.71	 	 	 	 	
2022-08-16 10:26:11	30.76	 	 	 	 	
2022-08-16 10:26:12	30.76	 	 	 	 	
2022-08-16 10:26:13	30.71	 	 	 	 	
2022-08-16 10:26:14	30.76	 	 	 	 	
2022-08-16 10:26:15	30.71	 	 	 	 	
2022-08-16 10:26:16	30.76	 	 	 	 	
2022-08-16 10:26:17	30.76	 	 	 	 	
2022-08-16 10:26:18	30.76	 	 	 	 	
2022-08-16 10:26:19	30.76	 	 	 	 	
2022-08-16 10:26:20	30.76	 	 	 	 	
2022-08-16 10:26:21	30.76	 	 	 	 	
2022-08-16 10:26:22	30.80	 	 	 	 	
2022-08-16 10:26:23	30.80	 	 	 	 	
2022-08-16 10:26:24	30.76	 	 	 	 	
2022-08-16 10:26:25	30.76	 	 	 	 	
2022-08-16 10:26:26	30.76	 	 	 	 	
2022-08-16 10:26:27	30.76	 	 	 	 	
2022-08-16 10:26:28	30.80	 	 	 	 	
2022-08-16 10:26:29	30.76	 	 	 	 	
2022-08-16 10:26:30	30.80	 	 	 	 	
2022-08-16 10:26:31	30.76	 	 	 	 	
2022-08-16 10:26:32	30.84	 	 	 	 	
2022-08-16 10:26:33	30.76	 	 	 	 	
2022-08-16 10:26:34	30.76	 	 	 	 	
2022-08-16 10:26:35	30.80	 	 	 	 	
2022-08-16 10:26:36	30.76	 	 	 	 	
2022-08-16 10:26:37	30.76	 	 	 	 	
2022-08-16 10:26:38	30.84	 	 	 	 	
2022-08-16 10:26:39	30.80	 	 	 	 	
2022-08-16 10:26:40	30.80	 	 	 	 	
2022-08-16 10:26:41	30.80	 	 	 	 	
2022-08-16 10:26:42	30.80	 	 	 	 	
2022-08-16 10:26:43	30.80	 	 	 	 	
2022-08-16 10:26:44	30.80	 	 	 	 	
2022-08-16 10:26:45	30.84	 	 	 	 	
2022-08-16 10:26:46	30.80	 	 	 	 	
2022-08-16 10:26:47	30.80	 	 	 	 	
2022-08-16 10:26:48	30.80	 	 	 	 	
2022-08-16 10:26:49	30.80	 	 	 	 	
2022-08-16 10:26:50	30.76	 	 	 	 	
2022-08-16 10:26:51	30.80	 	 	 	 	
2022-08-16 10:26:52	30.84	 	 	 	 	
2022-08-16 10:26:53	30.80	 	 	 	 	
2022-08-16 10:26:54	30.80	 	 	 	 	
2022-08-16 10:26:55	30.80	 	 	 	 	
2022-08-16 10:26:56	30.84	 	 	 	 	
2022-08-16 10:26:57	30.80	 	 	 	 	
2022-08-16 10:26:58	30.80	 	 	 	 	
2022-08-16 10:26:59	30.80	 	 	 	 	
2022-08-16 10:27:00	30.84	 	 	 	 	
2022-08-16 10:27:01	30.80	 	 	 	 	
2022-08-16 10:27:02	30.84	 	 	 	 	
2022-08-16 10:27:03	30.84	 	 	 	 	
2022-08-16 10:27:04	30.76	 	 	 	 	
2022-08-16 10:27:05	30.84	 	 	 	 	
2022-08-16 10:27:06	30.84	 	 	 	 	
2022-08-16 10:27:07	30.80	 	 	 	 	
2022-08-16 10:27:08	30.80	 	 	 	 	
2022-08-16 10:27:09	30.84	 	 	 	 	
2022-08-16 10:27:10	30.80	 	 	 	 	
2022-08-16 10:27:11	30.80	 	 	 	 	
2022-08-16 10:27:12	30.80	 	 	 	 	
2022-08-16 10:27:13	30.80	 	 	 	 	
2022-08-16 10:27:14	30.80	 	 	 	 	
2022-08-16 10:27:15	30.80	 	 	 	 	
2022-08-16 10:27:16	30.80	 	 	 	 	
2022-08-16 10:27:17	30.76	 	 	 	 	
2022-08-16 10:27:18	30.80	 	 	 	 	
2022-08-16 10:27:19	30.80	 	 	 	 	
2022-08-16 10:27:20	30.80	 	 	 	 	
2022-08-16 10:27:21	30.84	 	 	 	 	
2022-08-16 10:27:22	30.80	 	 	 	 	
2022-08-16 10:27:23	30.76	 	 	 	 	
2022-08-16 10:27:24	30.84	 	 	 	 	
2022-08-16 10:27:25	30.84	 	 	 	 	
2022-08-16 10:27:26	30.84	 	 	 	 	
2022-08-16 10:27:27	30.76	 	 	 	 	
2022-08-16 10:27:28	30.80	 	 	 	 	
2022-08-16 10:27:29	30.80	 	 	 	 	
2022-08-16 10:27:30	30.76	 	 	 	 	
2022-08-16 10:27:31	30.80	 	 	 	 	
2022-08-16 10:27:32	30.84	 	 	 	 	
2022-08-16 10:27:33	30.80	 	 	 	 	
2022-08-16 10:27:34	30.80	 	 	 	 	
2022-08-16 10:27:35	30.80	 	 	 	 	
2022-08-16 10:27:36	30.76	 	 	 	 	
2022-08-16 10:27:37	30.80	 	 	 	 	
2022-08-16 10:27:38	30.84	 	 	 	 	
2022-08-16 10:27:39	30.80	 	 	 	 	
2022-08-16 10:27:40	30.80	 	 	 	 	
2022-08-16 10:27:41	30.80	 	 	 	 	
2022-08-16 10:27:42	30.80	 	 	 	 	
2022-08-16 10:27:43	30.80	 	 	 	 	
2022-08-16 10:27:44	30.80	 	 	 	 	
2022-08-16 10:27:45	30.76	 	 	 	 	
2022-08-16 10:27:46	30.80	 	 	 	 	
2022-08-16 10:27:47	30.84	 	 	 	 	
2022-08-16 10:27:48	30.80	 	 	 	 	
2022-08-16 10:27:49	30.84	 	 	 	 	
2022-08-16 10:27:50	30.80	 	 	 	 	
2022-08-16 10:27:51	30.84	 	 	 	 	
2022-08-16 10:27:52	30.84	 	 	 	 	
2022-08-16 10:27:53	30.80	 	 	 	 	
2022-08-16 10:27:54	30.84	 	 	 	 	
2022-08-16 10:27:55	30.80	 	 	 	 	
2022-08-16 10:27:56	30.84	 	 	 	 	
2022-08-16 10:27:57	30.84	 	 	 	 	
2022-08-16 10:27:58	30.80	 	 	 	 	
2022-08-16 10:27:59	30.80	 	 	 	 	
2022-08-16 10:28:00	30.84	 	 	 	 	
2022-08-16 10:28:01	30.84	 	 	 	 	
2022-08-16 10:28:02	30.84	 	 	 	 	
2022-08-16 10:28:03	30.80	 	 	 	 	
2022-08-16 10:28:04	30.80	 	 	 	 	
2022-08-16 10:28:05	30.84	 	 	 	 	
2022-08-16 10:28:06	30.84	 	 	 	 	
2022-08-16 10:28:07	30.84	 	 	 	 	
2022-08-16 10:28:08	30.84	 	 	 	 	
2022-08-16 10:28:09	30.84	 	 	 	 	
2022-08-16 10:28:10	30.84	 	 	 	 	
2022-08-16 10:28:11	30.89	 	 	 	 	
2022-08-16 10:28:12	30.80	 	 	 	 	
2022-08-16 10:28:13	30.84	 	 	 	 	
2022-08-16 10:28:14	30.76	 	 	 	 	
2022-08-16 10:28:15	30.80	 	 	 	 	
2022-08-16 10:28:16	30.84	 	 	 	 	
2022-08-16 10:28:17	30.84	 	 	 	 	
2022-08-16 10:28:18	30.84	 	 	 	 	
2022-08-16 10:28:19	30.80	 	 	 	 	
2022-08-16 10:28:20	30.84	 	 	 	 	
2022-08-16 10:28:21	30.80	 	 	 	 	
2022-08-16 10:28:22	30.84	 	 	 	 	
2022-08-16 10:28:23	30.84	 	 	 	 	
2022-08-16 10:28:24	30.80	 	 	 	 	
2022-08-16 10:28:25	30.84	 	 	 	 	
2022-08-16 10:28:26	30.84	 	 	 	 	
2022-08-16 10:28:27	30.80	 	 	 	 	
2022-08-16 10:28:28	30.84	 	 	 	 	
2022-08-16 10:28:29	30.80	 	 	 	 	
2022-08-16 10:28:30	30.84	 	 	 	 	
2022-08-16 10:28:31	30.84	 	 	 	 	
2022-08-16 10:28:32	30.80	 	 	 	 	
2022-08-16 10:28:33	30.84	 	 	 	 	
2022-08-16 10:28:34	30.80	 	 	 	 	
2022-08-16 10:28:35	30.84	 	 	 	 	
2022-08-16 10:28:36	30.80	 	 	 	 	
2022-08-16 10:28:37	30.84	 	 	 	 	
2022-08-16 10:28:38	30.84	 	 	 	 	
2022-08-16 10:28:39	30.80	 	 	 	 	
2022-08-16 10:28:40	30.80	 	 	 	 	
2022-08-16 10:28:41	30.89	 	 	 	 	
2022-08-16 10:28:42	30.80	 	 	 	 	
2022-08-16 10:28:43	30.84	 	 	 	 	
2022-08-16 10:28:44	30.80	 	 	 	 	
2022-08-16 10:28:45	30.84	 	 	 	 	
2022-08-16 10:28:46	30.80	 	 	 	 	
2022-08-16 10:28:47	30.80	 	 	 	 	
2022-08-16 10:28:48	30.80	 	 	 	 	
2022-08-16 10:28:49	30.84	 	 	 	 	
2022-08-16 10:28:50	30.80	 	 	 	 	
2022-08-16 10:28:51	30.76	 	 	 	 	
2022-08-16 10:28:52	30.84	 	 	 	 	
2022-08-16 10:28:53	30.84	 	 	 	 	
2022-08-16 10:28:54	30.80	 	 	 	 	
2022-08-16 10:28:55	30.80	 	 	 	 	
2022-08-16 10:28:56	30.84	 	 	 	 	
2022-08-16 10:28:57	30.80	 	 	 	 	
2022-08-16 10:28:58	30.80	 	 	 	 	
2022-08-16 10:28:59	30.84	 	 	 	 	
2022-08-16 10:29:00	30.76	 	 	 	 	
2022-08-16 10:29:01	30.84	 	 	 	 	
2022-08-16 10:29:02	30.80	 	 	 	 	
2022-08-16 10:29:03	30.80	 	 	 	 	
2022-08-16 10:29:04	30.84	 	 	 	 	
2022-08-16 10:29:05	30.80	 	 	 	 	
2022-08-16 10:29:06	30.84	 	 	 	 	
2022-08-16 10:29:07	30.80	 	 	 	 	
2022-08-16 10:29:08	30.80	 	 	 	 	
2022-08-16 10:29:09	30.80	 	 	 	 	
2022-08-16 10:29:10	30.84	 	 	 	 	
2022-08-16 10:29:11	30.76	 	 	 	 	
2022-08-16 10:29:12	30.80	 	 	 	 	
2022-08-16 10:29:13	30.80	 	 	 	 	
2022-08-16 10:29:14	30.80	 	 	 	 	
2022-08-16 10:29:15	30.80	 	 	 	 	
2022-08-16 10:29:16	30.76	 	 	 	 	
2022-08-16 10:29:17	30.80	 	 	 	 	
2022-08-16 10:29:18	30.80	 	 	 	 	
2022-08-16 10:29:19	30.80	 	 	 	 	
2022-08-16 10:29:20	30.76	 	 	 	 	
2022-08-16 10:29:21	30.76	 	 	 	 	
2022-08-16 10:29:22	30.80	 	 	 	 	
2022-08-16 10:29:23	30.80	 	 	 	 	
2022-08-16 10:29:24	30.76	 	 	 	 	
2022-08-16 10:29:25	30.76	 	 	 	 	
2022-08-16 10:29:26	30.76	 	 	 	 	
2022-08-16 10:29:27	30.76	 	 	 	 	
2022-08-16 10:29:28	30.76	 	 	 	 	
