Serial Number:	20725838 --

Date Time, GMT -0400	Temp, (*F)	Button Down	Button Up	Host Connect	Stopped	EOF	
2022-06-03 14:42:27	72.23	 	 	 	 	 	
2022-06-03 14:42:28	72.23	 	 	 	 	 	
2022-06-03 14:42:29	72.15	 	 	 	 	 	
2022-06-03 14:42:30	72.23	 	 	 	 	 	
2022-06-03 14:42:31	72.23	 	 	 	 	 	
2022-06-03 14:42:32	72.15	 	 	 	 	 	
2022-06-03 14:42:33	72.23	 	 	 	 	 	
2022-06-03 14:42:34	72.30	 	 	 	 	 	
2022-06-03 14:42:35	72.23	 	 	 	 	 	
2022-06-03 14:42:36	72.23	 	 	 	 	 	
2022-06-03 14:42:37	72.23	 	 	 	 	 	
2022-06-03 14:42:38	72.30	 	 	 	 	 	
2022-06-03 14:42:39	72.23	 	 	 	 	 	
2022-06-03 14:42:40	72.23	 	 	 	 	 	
2022-06-03 14:42:41	72.30	 	 	 	 	 	
2022-06-03 14:42:42	72.15	 	 	 	 	 	
2022-06-03 14:42:43	72.23	 	 	 	 	 	
2022-06-03 14:42:44	72.23	 	 	 	 	 	
2022-06-03 14:42:45	72.23	 	 	 	 	 	
2022-06-03 14:42:46	72.23	 	 	 	 	 	
2022-06-03 14:42:47	72.23	 	 	 	 	 	
2022-06-03 14:42:48	72.23	 	 	 	 	 	
2022-06-03 14:42:49	72.23	 	 	 	 	 	
2022-06-03 14:42:50	72.15	 	 	 	 	 	
2022-06-03 14:42:51	72.23	 	 	 	 	 	
2022-06-03 14:42:52	72.23	 	 	 	 	 	
2022-06-03 14:42:53	72.23	 	 	 	 	 	
2022-06-03 14:42:54	72.23	 	 	 	 	 	
2022-06-03 14:42:55	72.23	 	 	 	 	 	
2022-06-03 14:42:56	72.30	 	 	 	 	 	
2022-06-03 14:42:57	72.23	 	 	 	 	 	
2022-06-03 14:42:58	72.23	 	 	 	 	 	
2022-06-03 14:42:59	72.23	 	 	 	 	 	
2022-06-03 14:43:00	72.15	 	 	 	 	 	
2022-06-03 14:43:01	72.23	 	 	 	 	 	
2022-06-03 14:43:02	72.23	 	 	 	 	 	
2022-06-03 14:43:03	72.23	 	 	 	 	 	
2022-06-03 14:43:04	72.23	 	 	 	 	 	
2022-06-03 14:43:05	72.15	 	 	 	 	 	
2022-06-03 14:43:06	72.30	 	 	 	 	 	
2022-06-03 14:43:07	72.30	 	 	 	 	 	
2022-06-03 14:43:08	72.23	 	 	 	 	 	
2022-06-03 14:43:09	72.23	 	 	 	 	 	
2022-06-03 14:43:10	72.23	 	 	 	 	 	
2022-06-03 14:43:11	72.23	 	 	 	 	 	
2022-06-03 14:43:12	72.30	 	 	 	 	 	
2022-06-03 14:43:13	72.23	 	 	 	 	 	
2022-06-03 14:43:14	72.30	 	 	 	 	 	
2022-06-03 14:43:15	72.23	 	 	 	 	 	
2022-06-03 14:43:16	72.23	 	 	 	 	 	
2022-06-03 14:43:17	72.23	 	 	 	 	 	
2022-06-03 14:43:18	72.23	 	 	 	 	 	
2022-06-03 14:43:19	72.23	 	 	 	 	 	
2022-06-03 14:43:20	72.15	 	 	 	 	 	
2022-06-03 14:43:21	72.23	 	 	 	 	 	
2022-06-03 14:43:22	72.23	 	 	 	 	 	
2022-06-03 14:43:23	72.23	 	 	 	 	 	
2022-06-03 14:43:24	72.23	 	 	 	 	 	
2022-06-03 14:43:25	72.23	 	 	 	 	 	
2022-06-03 14:43:26	72.23	 	 	 	 	 	
2022-06-03 14:43:27	72.23	 	 	 	 	 	
2022-06-03 14:43:28	72.23	 	 	 	 	 	
2022-06-03 14:43:29	72.30	 	 	 	 	 	
2022-06-03 14:43:30	72.23	 	 	 	 	 	
2022-06-03 14:43:31	72.23	 	 	 	 	 	
2022-06-03 14:43:32	72.23	 	 	 	 	 	
2022-06-03 14:43:33	72.15	 	 	 	 	 	
2022-06-03 14:43:34	72.23	 	 	 	 	 	
2022-06-03 14:43:35	72.23	 	 	 	 	 	
2022-06-03 14:43:36	72.15	 	 	 	 	 	
2022-06-03 14:43:37	72.23	 	 	 	 	 	
2022-06-03 14:43:38	72.15	 	 	 	 	 	
2022-06-03 14:43:39	72.15	 	 	 	 	 	
2022-06-03 14:43:40	72.15	 	 	 	 	 	
2022-06-03 14:43:41	72.23	 	 	 	 	 	
2022-06-03 14:43:42	72.23	 	 	 	 	 	
2022-06-03 14:43:43	72.23	 	 	 	 	 	
2022-06-03 14:43:44	72.23	 	 	 	 	 	
2022-06-03 14:43:45	72.23	 	 	 	 	 	
2022-06-03 14:43:46	72.23	 	 	 	 	 	
2022-06-03 14:43:47	72.23	 	 	 	 	 	
2022-06-03 14:43:48	72.23	 	 	 	 	 	
2022-06-03 14:43:49	72.23	 	 	 	 	 	
2022-06-03 14:43:50	72.30	 	 	 	 	 	
2022-06-03 14:43:51	72.15	 	 	 	 	 	
2022-06-03 14:43:52	72.30	 	 	 	 	 	
2022-06-03 14:43:53	72.23	 	 	 	 	 	
2022-06-03 14:43:54	72.23	 	 	 	 	 	
2022-06-03 14:43:55	72.15	 	 	 	 	 	
2022-06-03 14:43:56	72.23	 	 	 	 	 	
2022-06-03 14:43:57	72.23	 	 	 	 	 	
2022-06-03 14:43:58	72.23	 	 	 	 	 	
2022-06-03 14:43:59	72.23	 	 	 	 	 	
2022-06-03 14:44:00	72.23	 	 	 	 	 	
2022-06-03 14:44:01	72.30	 	 	 	 	 	
2022-06-03 14:44:02	72.23	 	 	 	 	 	
2022-06-03 14:44:03	72.23	 	 	 	 	 	
2022-06-03 14:44:04	72.23	 	 	 	 	 	
2022-06-03 14:44:05	72.23	 	 	 	 	 	
2022-06-03 14:44:06	72.23	 	 	 	 	 	
2022-06-03 14:44:07	72.23	 	 	 	 	 	
2022-06-03 14:44:08	72.23	 	 	 	 	 	
2022-06-03 14:44:09	72.23	 	 	 	 	 	
2022-06-03 14:44:10	72.23	 	 	 	 	 	
2022-06-03 14:44:11	72.15	 	 	 	 	 	
2022-06-03 14:44:12	72.23	 	 	 	 	 	
2022-06-03 14:44:13	72.23	 	 	 	 	 	
2022-06-03 14:44:14	72.30	 	 	 	 	 	
2022-06-03 14:44:15	72.30	 	 	 	 	 	
2022-06-03 14:44:16	72.30	 	 	 	 	 	
2022-06-03 14:44:17	72.23	 	 	 	 	 	
2022-06-03 14:44:18	72.23	 	 	 	 	 	
2022-06-03 14:44:19	72.15	 	 	 	 	 	
2022-06-03 14:44:20	72.23	 	 	 	 	 	
2022-06-03 14:44:21	72.23	 	 	 	 	 	
2022-06-03 14:44:22	72.15	 	 	 	 	 	
2022-06-03 14:44:23	72.23	 	 	 	 	 	
2022-06-03 14:44:24	72.30	 	 	 	 	 	
2022-06-03 14:44:25	72.23	 	 	 	 	 	
2022-06-03 14:44:26	72.23	 	 	 	 	 	
2022-06-03 14:44:27	72.23	 	 	 	 	 	
2022-06-03 14:44:28	72.23	 	 	 	 	 	
2022-06-03 14:44:29	72.30	 	 	 	 	 	
2022-06-03 14:44:30	72.23	 	 	 	 	 	
2022-06-03 14:44:31	72.23	 	 	 	 	 	
2022-06-03 14:44:32	72.15	 	 	 	 	 	
2022-06-03 14:44:33	72.23	 	 	 	 	 	
2022-06-03 14:44:34	72.30	 	 	 	 	 	
2022-06-03 14:44:35	72.23	 	 	 	 	 	
2022-06-03 14:44:36	72.23	 	 	 	 	 	
2022-06-03 14:44:37	72.23	 	 	 	 	 	
2022-06-03 14:44:38	72.30	 	 	 	 	 	
2022-06-03 14:44:39	72.23	 	 	 	 	 	
2022-06-03 14:44:40	72.30	 	 	 	 	 	
2022-06-03 14:44:41	72.23	 	 	 	 	 	
2022-06-03 14:44:42	72.23	 	 	 	 	 	
2022-06-03 14:44:43	72.30	 	 	 	 	 	
2022-06-03 14:44:44	72.30	 	 	 	 	 	
2022-06-03 14:44:45	72.23	 	 	 	 	 	
2022-06-03 14:44:46	72.23	 	 	 	 	 	
2022-06-03 14:44:47	72.23	 	 	 	 	 	
2022-06-03 14:44:48	72.30	 	 	 	 	 	
2022-06-03 14:44:49	72.23	 	 	 	 	 	
2022-06-03 14:44:50	72.23	 	 	 	 	 	
2022-06-03 14:44:51	72.23	 	 	 	 	 	
2022-06-03 14:44:52	72.23	 	 	 	 	 	
2022-06-03 14:44:53	72.23	 	 	 	 	 	
2022-06-03 14:44:54	72.23	 	 	 	 	 	
2022-06-03 14:44:55	72.15	 	 	 	 	 	
2022-06-03 14:44:56	72.23	 	 	 	 	 	
2022-06-03 14:44:57	72.23	 	 	 	 	 	
2022-06-03 14:44:58	72.23	 	 	 	 	 	
2022-06-03 14:44:59	72.15	 	 	 	 	 	
2022-06-03 14:45:00	72.15	 	 	 	 	 	
2022-06-03 14:45:01	72.23	 	 	 	 	 	
2022-06-03 14:45:02	72.23	 	 	 	 	 	
2022-06-03 14:45:03	72.23	 	 	 	 	 	
2022-06-03 14:45:04	72.23	 	 	 	 	 	
2022-06-03 14:45:05	72.23	 	 	 	 	 	
2022-06-03 14:45:06	72.23	 	 	 	 	 	
2022-06-03 14:45:07	72.23	 	 	 	 	 	
2022-06-03 14:45:08	72.15	 	 	 	 	 	
2022-06-03 14:45:09	72.23	 	 	 	 	 	
2022-06-03 14:45:10	72.23	 	 	 	 	 	
2022-06-03 14:45:11	72.15	 	 	 	 	 	
2022-06-03 14:45:12	72.23	 	 	 	 	 	
2022-06-03 14:45:13	72.30	 	 	 	 	 	
2022-06-03 14:45:14	72.23	 	 	 	 	 	
2022-06-03 14:45:15	72.23	 	 	 	 	 	
2022-06-03 14:45:16	72.23	 	 	 	 	 	
2022-06-03 14:45:17	72.23	 	 	 	 	 	
2022-06-03 14:45:18	72.15	 	 	 	 	 	
2022-06-03 14:45:19	72.30	 	 	 	 	 	
2022-06-03 14:45:20	72.23	 	 	 	 	 	
2022-06-03 14:45:21	72.30	 	 	 	 	 	
2022-06-03 14:45:22	72.23	 	 	 	 	 	
2022-06-03 14:45:23	72.23	 	 	 	 	 	
2022-06-03 14:45:24	72.23	 	 	 	 	 	
2022-06-03 14:45:25	72.23	 	 	 	 	 	
2022-06-03 14:45:26	72.23	 	 	 	 	 	
2022-06-03 14:45:27	72.23	 	 	 	 	 	
2022-06-03 14:45:28	72.23	 	 	 	 	 	
2022-06-03 14:45:29	72.23	 	 	 	 	 	
2022-06-03 14:45:30	72.23	 	 	 	 	 	
2022-06-03 14:45:31	72.23	 	 	 	 	 	
2022-06-03 14:45:32	72.15	 	 	 	 	 	
2022-06-03 14:45:33	72.30	 	 	 	 	 	
2022-06-03 14:45:34	72.23	 	 	 	 	 	
2022-06-03 14:45:35	72.23	 	 	 	 	 	
2022-06-03 14:45:36	72.15	 	 	 	 	 	
2022-06-03 14:45:37	72.23	 	 	 	 	 	
2022-06-03 14:45:38	72.23	 	 	 	 	 	
2022-06-03 14:45:39	72.23	 	 	 	 	 	
2022-06-03 14:45:40	72.23	 	 	 	 	 	
2022-06-03 14:45:41	72.15	 	 	 	 	 	
2022-06-03 14:45:42	72.23	 	 	 	 	 	
2022-06-03 14:45:43	72.23	 	 	 	 	 	
2022-06-03 14:45:44	72.30	 	 	 	 	 	
2022-06-03 14:45:45	72.23	 	 	 	 	 	
2022-06-03 14:45:46	72.23	 	 	 	 	 	
2022-06-03 14:45:47	72.15	 	 	 	 	 	
2022-06-03 14:45:48	72.23	 	 	 	 	 	
2022-06-03 14:45:49	72.23	 	 	 	 	 	
2022-06-03 14:45:50	72.30	 	 	 	 	 	
2022-06-03 14:45:51	72.23	 	 	 	 	 	
2022-06-03 14:45:52	72.15	 	 	 	 	 	
2022-06-03 14:45:53	72.23	 	 	 	 	 	
2022-06-03 14:45:54	72.30	 	 	 	 	 	
2022-06-03 14:45:55	72.38	 	 	 	 	 	
2022-06-03 14:45:56	72.38	 	 	 	 	 	
2022-06-03 14:45:57	72.38	 	 	 	 	 	
2022-06-03 14:45:58	72.38	 	 	 	 	 	
2022-06-03 14:45:59	72.38	 	 	 	 	 	
2022-06-03 14:46:00	72.38	 	 	 	 	 	
2022-06-03 14:46:01	72.38	 	 	 	 	 	
2022-06-03 14:46:02	72.54	 	 	 	 	 	
2022-06-03 14:46:03	72.54	 	 	 	 	 	
2022-06-03 14:46:04	72.54	 	 	 	 	 	
2022-06-03 14:46:05	72.46	 	 	 	 	 	
2022-06-03 14:46:06	72.54	 	 	 	 	 	
2022-06-03 14:46:07	72.61	 	 	 	 	 	
2022-06-03 14:46:08	72.54	 	 	 	 	 	
2022-06-03 14:46:09	72.61	 	 	 	 	 	
2022-06-03 14:46:10	72.54	 	 	 	 	 	
2022-06-03 14:46:11	72.54	 	 	 	 	 	
2022-06-03 14:46:12	72.61	 	 	 	 	 	
2022-06-03 14:46:13	72.69	 	 	 	 	 	
2022-06-03 14:46:14	72.69	 	 	 	 	 	
2022-06-03 14:46:15	72.61	 	 	 	 	 	
2022-06-03 14:46:16	72.69	 	 	 	 	 	
2022-06-03 14:46:17	72.69	 	 	 	 	 	
2022-06-03 14:46:18	72.69	 	 	 	 	 	
2022-06-03 14:46:19	72.69	 	 	 	 	 	
2022-06-03 14:46:20	72.77	 	 	 	 	 	
2022-06-03 14:46:21	72.69	 	 	 	 	 	
2022-06-03 14:46:22	72.77	 	 	 	 	 	
2022-06-03 14:46:23	72.77	 	 	 	 	 	
2022-06-03 14:46:24	72.77	 	 	 	 	 	
2022-06-03 14:46:25	72.77	 	 	 	 	 	
2022-06-03 14:46:26	72.77	 	 	 	 	 	
2022-06-03 14:46:27	72.77	 	 	 	 	 	
2022-06-03 14:46:28	72.84	 	 	 	 	 	
2022-06-03 14:46:29	72.84	 	 	 	 	 	
2022-06-03 14:46:30	72.77	 	 	 	 	 	
2022-06-03 14:46:31	72.84	 	 	 	 	 	
2022-06-03 14:46:32	72.77	 	 	 	 	 	
2022-06-03 14:46:33	72.84	 	 	 	 	 	
2022-06-03 14:46:34	72.84	 	 	 	 	 	
2022-06-03 14:46:35	72.84	 	 	 	 	 	
2022-06-03 14:46:36	72.84	 	 	 	 	 	
2022-06-03 14:46:37	72.77	 	 	 	 	 	
2022-06-03 14:46:38	72.84	 	 	 	 	 	
2022-06-03 14:46:39	72.84	 	 	 	 	 	
2022-06-03 14:46:40	72.92	 	 	 	 	 	
2022-06-03 14:46:41	72.84	 	 	 	 	 	
2022-06-03 14:46:42	72.77	 	 	 	 	 	
2022-06-03 14:46:43	72.84	 	 	 	 	 	
2022-06-03 14:46:44	72.84	 	 	 	 	 	
2022-06-03 14:46:45	72.84	 	 	 	 	 	
2022-06-03 14:46:46	72.84	 	 	 	 	 	
2022-06-03 14:46:47	72.84	 	 	 	 	 	
2022-06-03 14:46:48	72.92	 	 	 	 	 	
2022-06-03 14:46:49	72.92	 	 	 	 	 	
2022-06-03 14:46:50	72.77	 	 	 	 	 	
2022-06-03 14:46:51	72.84	 	 	 	 	 	
2022-06-03 14:46:52	72.84	 	 	 	 	 	
2022-06-03 14:46:53	72.84	 	 	 	 	 	
2022-06-03 14:46:54	72.84	 	 	 	 	 	
2022-06-03 14:46:55	72.92	 	 	 	 	 	
2022-06-03 14:46:56	72.92	 	 	 	 	 	
2022-06-03 14:46:57	72.92	 	 	 	 	 	
2022-06-03 14:46:58	72.92	 	 	 	 	 	
2022-06-03 14:46:59	72.92	 	 	 	 	 	
2022-06-03 14:47:00	72.92	 	 	 	 	 	
2022-06-03 14:47:01	72.92	 	 	 	 	 	
2022-06-03 14:47:02	73.00	 	 	 	 	 	
2022-06-03 14:47:03	72.92	 	 	 	 	 	
2022-06-03 14:47:04	73.00	 	 	 	 	 	
2022-06-03 14:47:05	73.00	 	 	 	 	 	
2022-06-03 14:47:06	73.00	 	 	 	 	 	
2022-06-03 14:47:07	73.00	 	 	 	 	 	
2022-06-03 14:47:08	73.00	 	 	 	 	 	
2022-06-03 14:47:09	73.08	 	 	 	 	 	
2022-06-03 14:47:10	73.08	 	 	 	 	 	
2022-06-03 14:47:11	73.08	 	 	 	 	 	
2022-06-03 14:47:12	73.08	 	 	 	 	 	
2022-06-03 14:47:13	73.08	 	 	 	 	 	
2022-06-03 14:47:14	73.15	 	 	 	 	 	
2022-06-03 14:47:15	73.23	 	 	 	 	 	
2022-06-03 14:47:16	73.23	 	 	 	 	 	
2022-06-03 14:47:17	73.23	 	 	 	 	 	
2022-06-03 14:47:18	73.15	 	 	 	 	 	
2022-06-03 14:47:19	73.31	 	 	 	 	 	
2022-06-03 14:47:20	73.31	 	 	 	 	 	
2022-06-03 14:47:21	73.23	 	 	 	 	 	
2022-06-03 14:47:22	73.31	 	 	 	 	 	
2022-06-03 14:47:23	73.39	 	 	 	 	 	
2022-06-03 14:47:24	73.39	 	 	 	 	 	
2022-06-03 14:47:25	73.46	 	 	 	 	 	
2022-06-03 14:47:26	73.46	 	 	 	 	 	
2022-06-03 14:47:27	73.54	 	 	 	 	 	
2022-06-03 14:47:28	73.39	 	 	 	 	 	
2022-06-03 14:47:29	73.54	 	 	 	 	 	
2022-06-03 14:47:30	73.54	 	 	 	 	 	
2022-06-03 14:47:31	73.54	 	 	 	 	 	
2022-06-03 14:47:32	73.54	 	 	 	 	 	
2022-06-03 14:47:33	73.62	 	 	 	 	 	
2022-06-03 14:47:34	73.54	 	 	 	 	 	
2022-06-03 14:47:35	73.62	 	 	 	 	 	
2022-06-03 14:47:36	73.62	 	 	 	 	 	
2022-06-03 14:47:37	73.62	 	 	 	 	 	
2022-06-03 14:47:38	73.69	 	 	 	 	 	
2022-06-03 14:47:39	73.69	 	 	 	 	 	
2022-06-03 14:47:40	73.62	 	 	 	 	 	
2022-06-03 14:47:41	73.69	 	 	 	 	 	
2022-06-03 14:47:42	73.54	 	 	 	 	 	
2022-06-03 14:47:43	73.69	 	 	 	 	 	
2022-06-03 14:47:44	73.77	 	 	 	 	 	
2022-06-03 14:47:45	73.69	 	 	 	 	 	
2022-06-03 14:47:46	73.69	 	 	 	 	 	
2022-06-03 14:47:47	73.77	 	 	 	 	 	
2022-06-03 14:47:48	73.77	 	 	 	 	 	
2022-06-03 14:47:49	73.85	 	 	 	 	 	
2022-06-03 14:47:50	73.85	 	 	 	 	 	
2022-06-03 14:47:51	73.93	 	 	 	 	 	
2022-06-03 14:47:52	73.77	 	 	 	 	 	
2022-06-03 14:47:53	73.93	 	 	 	 	 	
2022-06-03 14:47:54	73.93	 	 	 	 	 	
2022-06-03 14:47:55	73.93	 	 	 	 	 	
2022-06-03 14:47:56	74.00	 	 	 	 	 	
2022-06-03 14:47:57	73.93	 	 	 	 	 	
2022-06-03 14:47:58	74.00	 	 	 	 	 	
2022-06-03 14:47:59	73.93	 	 	 	 	 	
2022-06-03 14:48:00	74.00	 	 	 	 	 	
2022-06-03 14:48:01	74.08	 	 	 	 	 	
2022-06-03 14:48:02	74.08	 	 	 	 	 	
2022-06-03 14:48:03	74.08	 	 	 	 	 	
2022-06-03 14:48:04	74.00	 	 	 	 	 	
2022-06-03 14:48:05	73.93	 	 	 	 	 	
2022-06-03 14:48:06	74.00	 	 	 	 	 	
2022-06-03 14:48:07	74.08	 	 	 	 	 	
2022-06-03 14:48:08	74.08	 	 	 	 	 	
2022-06-03 14:48:09	74.08	 	 	 	 	 	
2022-06-03 14:48:10	74.16	 	 	 	 	 	
2022-06-03 14:48:11	74.16	 	 	 	 	 	
2022-06-03 14:48:12	74.16	 	 	 	 	 	
2022-06-03 14:48:13	74.16	 	 	 	 	 	
2022-06-03 14:48:14	74.08	 	 	 	 	 	
2022-06-03 14:48:15	74.16	 	 	 	 	 	
2022-06-03 14:48:16	74.23	 	 	 	 	 	
2022-06-03 14:48:17	74.16	 	 	 	 	 	
2022-06-03 14:48:18	74.16	 	 	 	 	 	
2022-06-03 14:48:19	74.16	 	 	 	 	 	
2022-06-03 14:48:20	74.23	 	 	 	 	 	
2022-06-03 14:48:21	74.23	 	 	 	 	 	
2022-06-03 14:48:22	74.31	 	 	 	 	 	
2022-06-03 14:48:23	74.23	 	 	 	 	 	
2022-06-03 14:48:24	74.23	 	 	 	 	 	
2022-06-03 14:48:25	74.39	 	 	 	 	 	
2022-06-03 14:48:26	74.39	 	 	 	 	 	
2022-06-03 14:48:27	74.47	 	 	 	 	 	
2022-06-03 14:48:28	74.39	 	 	 	 	 	
2022-06-03 14:48:29	74.39	 	 	 	 	 	
2022-06-03 14:48:30	74.47	 	 	 	 	 	
2022-06-03 14:48:31	74.47	 	 	 	 	 	
2022-06-03 14:48:32	74.54	 	 	 	 	 	
2022-06-03 14:48:33	74.54	 	 	 	 	 	
2022-06-03 14:48:34	74.62	 	 	 	 	 	
2022-06-03 14:48:35	74.62	 	 	 	 	 	
2022-06-03 14:48:36	74.54	 	 	 	 	 	
2022-06-03 14:48:37	74.62	 	 	 	 	 	
2022-06-03 14:48:38	74.70	 	 	 	 	 	
2022-06-03 14:48:39	74.78	 	 	 	 	 	
2022-06-03 14:48:40	74.78	 	 	 	 	 	
2022-06-03 14:48:41	74.78	 	 	 	 	 	
2022-06-03 14:48:42	74.78	 	 	 	 	 	
2022-06-03 14:48:43	74.70	 	 	 	 	 	
2022-06-03 14:48:44	74.78	 	 	 	 	 	
2022-06-03 14:48:45	74.78	 	 	 	 	 	
2022-06-03 14:48:46	74.85	 	 	 	 	 	
2022-06-03 14:48:47	74.78	 	 	 	 	 	
2022-06-03 14:48:48	74.78	 	 	 	 	 	
2022-06-03 14:48:49	74.85	 	 	 	 	 	
2022-06-03 14:48:50	74.85	 	 	 	 	 	
2022-06-03 14:48:51	74.93	 	 	 	 	 	
2022-06-03 14:48:52	74.85	 	 	 	 	 	
2022-06-03 14:48:53	75.01	 	 	 	 	 	
2022-06-03 14:48:54	75.01	 	 	 	 	 	
2022-06-03 14:48:55	74.93	 	 	 	 	 	
2022-06-03 14:48:56	74.93	 	 	 	 	 	
2022-06-03 14:48:57	75.01	 	 	 	 	 	
2022-06-03 14:48:58	75.01	 	 	 	 	 	
2022-06-03 14:48:59	74.93	 	 	 	 	 	
2022-06-03 14:49:00	75.08	 	 	 	 	 	
2022-06-03 14:49:01	75.01	 	 	 	 	 	
2022-06-03 14:49:02	75.08	 	 	 	 	 	
2022-06-03 14:49:03	75.01	 	 	 	 	 	
2022-06-03 14:49:04	75.16	 	 	 	 	 	
2022-06-03 14:49:05	75.24	 	 	 	 	 	
2022-06-03 14:49:06	75.16	 	 	 	 	 	
2022-06-03 14:49:07	75.24	 	 	 	 	 	
2022-06-03 14:49:08	75.24	 	 	 	 	 	
2022-06-03 14:49:09	75.24	 	 	 	 	 	
2022-06-03 14:49:10	75.24	 	 	 	 	 	
2022-06-03 14:49:11	75.32	 	 	 	 	 	
2022-06-03 14:49:12	75.32	 	 	 	 	 	
2022-06-03 14:49:13	75.32	 	 	 	 	 	
2022-06-03 14:49:14	75.39	 	 	 	 	 	
2022-06-03 14:49:15	75.39	 	 	 	 	 	
2022-06-03 14:49:16	75.32	 	 	 	 	 	
2022-06-03 14:49:17	75.32	 	 	 	 	 	
2022-06-03 14:49:18	75.39	 	 	 	 	 	
2022-06-03 14:49:19	75.47	 	 	 	 	 	
2022-06-03 14:49:20	75.47	 	 	 	 	 	
2022-06-03 14:49:21	75.39	 	 	 	 	 	
2022-06-03 14:49:22	75.47	 	 	 	 	 	
2022-06-03 14:49:23	75.47	 	 	 	 	 	
2022-06-03 14:49:24	75.47	 	 	 	 	 	
2022-06-03 14:49:25	75.55	 	 	 	 	 	
2022-06-03 14:49:26	75.62	 	 	 	 	 	
2022-06-03 14:49:27	75.55	 	 	 	 	 	
2022-06-03 14:49:28	75.55	 	 	 	 	 	
2022-06-03 14:49:29	75.62	 	 	 	 	 	
2022-06-03 14:49:30	75.70	 	 	 	 	 	
2022-06-03 14:49:31	75.70	 	 	 	 	 	
2022-06-03 14:49:32	75.70	 	 	 	 	 	
2022-06-03 14:49:33	75.70	 	 	 	 	 	
2022-06-03 14:49:34	75.70	 	 	 	 	 	
2022-06-03 14:49:35	75.78	 	 	 	 	 	
2022-06-03 14:49:36	75.86	 	 	 	 	 	
2022-06-03 14:49:37	75.86	 	 	 	 	 	
2022-06-03 14:49:38	75.78	 	 	 	 	 	
2022-06-03 14:49:39	75.86	 	 	 	 	 	
2022-06-03 14:49:40	75.86	 	 	 	 	 	
2022-06-03 14:49:41	75.93	 	 	 	 	 	
2022-06-03 14:49:42	75.93	 	 	 	 	 	
2022-06-03 14:49:43	75.93	 	 	 	 	 	
2022-06-03 14:49:44	75.93	 	 	 	 	 	
2022-06-03 14:49:45	75.93	 	 	 	 	 	
2022-06-03 14:49:46	75.93	 	 	 	 	 	
2022-06-03 14:49:47	75.93	 	 	 	 	 	
2022-06-03 14:49:48	76.01	 	 	 	 	 	
2022-06-03 14:49:49	76.09	 	 	 	 	 	
2022-06-03 14:49:50	76.01	 	 	 	 	 	
2022-06-03 14:49:51	76.09	 	 	 	 	 	
2022-06-03 14:49:52	76.09	 	 	 	 	 	
2022-06-03 14:49:53	76.17	 	 	 	 	 	
2022-06-03 14:49:54	76.17	 	 	 	 	 	
2022-06-03 14:49:55	76.17	 	 	 	 	 	
2022-06-03 14:49:56	76.24	 	 	 	 	 	
2022-06-03 14:49:57	76.24	 	 	 	 	 	
2022-06-03 14:49:58	76.24	 	 	 	 	 	
2022-06-03 14:49:59	76.32	 	 	 	 	 	
2022-06-03 14:50:00	76.32	 	 	 	 	 	
2022-06-03 14:50:01	76.24	 	 	 	 	 	
2022-06-03 14:50:02	76.32	 	 	 	 	 	
2022-06-03 14:50:03	76.24	 	 	 	 	 	
2022-06-03 14:50:04	76.32	 	 	 	 	 	
2022-06-03 14:50:05	76.47	 	 	 	 	 	
2022-06-03 14:50:06	76.40	 	 	 	 	 	
2022-06-03 14:50:07	76.40	 	 	 	 	 	
2022-06-03 14:50:08	76.47	 	 	 	 	 	
2022-06-03 14:50:09	76.40	 	 	 	 	 	
2022-06-03 14:50:10	76.47	 	 	 	 	 	
2022-06-03 14:50:11	76.47	 	 	 	 	 	
2022-06-03 14:50:12	76.47	 	 	 	 	 	
2022-06-03 14:50:13	76.55	 	 	 	 	 	
2022-06-03 14:50:14	76.55	 	 	 	 	 	
2022-06-03 14:50:15	76.55	 	 	 	 	 	
2022-06-03 14:50:16	76.63	 	 	 	 	 	
2022-06-03 14:50:17	76.71	 	 	 	 	 	
2022-06-03 14:50:18	76.71	 	 	 	 	 	
2022-06-03 14:50:19	76.71	 	 	 	 	 	
2022-06-03 14:50:20	76.78	 	 	 	 	 	
2022-06-03 14:50:21	76.78	 	 	 	 	 	
2022-06-03 14:50:22	76.86	 	 	 	 	 	
2022-06-03 14:50:23	76.78	 	 	 	 	 	
2022-06-03 14:50:24	76.86	 	 	 	 	 	
2022-06-03 14:50:25	76.86	 	 	 	 	 	
2022-06-03 14:50:26	76.86	 	 	 	 	 	
2022-06-03 14:50:27	76.86	 	 	 	 	 	
2022-06-03 14:50:28	76.86	 	 	 	 	 	
2022-06-03 14:50:29	76.94	 	 	 	 	 	
2022-06-03 14:50:30	76.94	 	 	 	 	 	
2022-06-03 14:50:31	77.01	 	 	 	 	 	
2022-06-03 14:50:32	76.94	 	 	 	 	 	
2022-06-03 14:50:33	77.01	 	 	 	 	 	
2022-06-03 14:50:34	77.01	 	 	 	 	 	
2022-06-03 14:50:35	77.17	 	 	 	 	 	
2022-06-03 14:50:36	77.09	 	 	 	 	 	
2022-06-03 14:50:37	77.17	 	 	 	 	 	
2022-06-03 14:50:38	77.25	 	 	 	 	 	
2022-06-03 14:50:39	77.32	 	 	 	 	 	
2022-06-03 14:50:40	77.32	 	 	 	 	 	
2022-06-03 14:50:41	77.32	 	 	 	 	 	
2022-06-03 14:50:42	77.32	 	 	 	 	 	
2022-06-03 14:50:43	77.48	 	 	 	 	 	
