"","site","date","period","flux_2.5","flux_97.5","mean_flux","avg_time"
"1","Deans","2022-08-30","0~1",2.78600826155376,6.568956275,4.12722262119216,1.75601111111111
"2","Deans","2022-08-30","1~2",3.85065226335679,11.91769225,6.84576891722748,2.82668888888889
"3","Deans","2022-08-30","2~3",4.4514019,14.410150790848,9.60599930782996,2.99363333333333
"4","Deans","2022-08-30","3~4",3.19518962082044,8.4599243,5.8705826761054,4.34876666666667
"5","Deans","2022-08-30","4~5",1.980495975,15.16399775,7.41885544319639,1.87922222222222
"6","Deans","2022-08-30","5~6",2.538392575,9.96956031196668,5.58937114662234,3.62297777777778
"7","Deans","2022-08-30","6~7",2.7465371,11.4642307055873,6.8087449158765,2.66233333333333
"8","Deans","2022-08-30","7~8",0.995407970584217,2.786695525,1.80720569196296,2.74763333333333
"9","Deans","2022-08-30","8~9",8.73307381075727,19.3298212354074,13.6891375585196,1.45873333333333
