"site","location","start_time","flux_ch4_mmol","flux_ch4_g","flux_co2_mmol","flux_co2_g","trip"
"Deans","D1B",2022-08-30 10:04:37.533,0.662578317859153,0.0106277562184608,72.6255845540755,3.19625197622486,1
"Deans","D1E",2022-08-30 10:08:38.224,0.247255222650915,0.00396597377132068,26.6583694061179,1.17323483756325,1
"Deans","D2A",2022-08-30 10:12:21.733,0.349160082484395,0.00560052772304969,41.1341600091178,1.81031438200128,1
"Deans","D2C",2022-08-30 10:20:59.861,0.402397077250908,0.00645444911910457,50.1416288476743,2.20673308558614,1
"Deans","D2D",2022-08-30 10:27:29.228,0.499125322697921,0.00800597017607465,62.9228763364721,2.76923578756814,1
"Deans","D3B",2022-08-30 10:31:45.934,0.255575496708374,0.00409943096720231,20.6628866125866,0.909373639819934,1
"Deans","D3E",2022-08-30 10:34:55.552,0.14775462130495,0.0023699841257314,22.7442022065538,1.00097233911043,1
"Deans","D4A",2022-08-30 10:38:47.345,0.296958552139686,0.00476321517632056,24.918759062762,1.09667458635215,1
"Deans","D4C",2022-08-30 10:46:05.038,0.659490507821745,0.0105782277454608,58.459234279571,2.57279090064392,1
"Deans","D4D",2022-08-30 10:51:18.638,1.00991354322738,0.0161990132333671,93.6526077377363,4.12165126653777,1
"Deans","D5B",2022-08-30 10:56:53.450,0.673731810594719,0.0108066582419393,26.5126877203549,1.16682338657282,1
"Deans","D5E",2022-08-30 11:00:12.332,0.947669044442741,0.0152006114728616,22.584571137621,0.9939469757667,1
"Deans","D1B",2022-08-30 12:52:34.229,1.12646043939321,0.0180684254478671,69.6068905980323,3.0633992552194,2
"Deans","D1E",2022-08-30 12:56:26.728,0.342687472187789,0.00549670705389213,31.3448286987881,1.37948591103366,2
"Deans","D2A",2022-08-30 12:59:49.231,0.293960720385435,0.00471512995498238,20.4229363409353,0.898813428364564,2
"Deans","D2C",2022-08-30 13:06:23.735,0.283639717410036,0.00454958106725698,27.4093856843165,1.20628706396677,2
"Deans","D2D",2022-08-30 13:14:43.027,0.214062882441992,0.00343356863436955,22.9166002179131,1.00855957559036,2
"Deans","D3B",2022-08-30 13:19:36.634,0.331193148806251,0.00531233810685227,29.0869129612375,1.28011503942406,2
"Deans","D3E",2022-08-30 13:22:54.264,0.715124607608343,0.0114705987060378,50.6449636213918,2.22888484897745,2
"Deans","D4A",2022-08-30 13:27:33.827,0.105400530260929,0.00169062450538531,6.19675889157533,0.27271935881823,2
"Deans","D4C",2022-08-30 13:35:12.230,0.367370906053331,0.00589262933309543,28.049507386236,1.23445882006824,2
"Deans","D4D",2022-08-30 13:46:32.867,0.640360197602201,0.0102713775695393,48.4560147338396,2.13254920843628,2
"Deans","D5B",2022-08-30 13:50:39.836,0.314135317179714,0.00503873048756261,19.8068262022916,0.871698421162854,2
"Deans","D5E",2022-08-30 13:54:13.533,-0.12680156525542,-0.00203389710669693,7.65009256939425,0.336680573979041,2
"Deans","D1B",2022-08-30 15:56:48.546,1.09990605344332,0.0176424930972308,33.1327777065272,1.45817354686426,3
"Deans","D1E",2022-08-30 16:00:01.126,0.266046727093527,0.00426738950258017,19.5564147493155,0.860677813117373,3
"Deans","D2A",2022-08-30 16:04:19.641,0.912320324725131,0.0146336180085911,36.3634935275016,1.60035735014534,3
"Deans","D2C",2022-08-30 16:10:28.744,0.376959193772645,0.00604642546811322,19.3566977619675,0.85188826850419,3
"Deans","D2D",2022-08-30 16:16:15.230,0.231469069961163,0.00371276388217706,16.1812011020241,0.712134660500081,3
"Deans","D3B",2022-08-30 16:20:32.845,0.832773046639839,0.013357679668103,28.4303754934743,1.2512208254678,3
"Deans","D3E",2022-08-30 16:23:30.545,0.278646402410621,0.00446948829466636,16.8531456545069,0.74170694025485,3
"Deans","D4A",2022-08-30 16:26:59.319,0.135262468553091,0.00216960999559159,15.434855774318,0.679288002627734,3
"Deans","D4C",2022-08-30 16:33:19.966,0.243018273136199,0.00389801310110464,10.58060296055,0.465652336293804,3
"Deans","D4D",2022-08-30 16:40:07.827,0.403311894624721,0.00646912278978053,18.5154457476281,0.814864767353113,3
"Deans","D5B",2022-08-30 16:44:29.529,0.803665594672693,0.01289079613855,35.4048901712767,1.55816921643789,3
"Deans","D5E",2022-08-30 16:48:03.230,0.294515151756479,0.00472402303417393,11.3976033617188,0.501608523949245,3
"Deans","D1B",2022-08-30 20:13:43.246,0.212821846172566,0.00341366241260797,13.2898560896401,0.584886566505061,4
"Deans","D1E",2022-08-30 20:17:50.039,0.168472608049317,0.00270230063311104,12.0621250183985,0.530854122059718,4
"Deans","D2A",2022-08-30 20:23:32.342,0.111125537271139,0.00178245361782907,9.81218458822746,0.431834243727891,4
"Deans","D2C",2022-08-30 20:29:30.542,0.168565279168766,0.00270378707786701,9.94849473594425,0.437833253328907,4
"Deans","D2D",2022-08-30 20:37:18.933,0.315479669859371,0.00506029390454432,13.5792782066382,0.597624033874146,4
"Deans","D3B",2022-08-30 20:41:43.450,0.234649007939504,0.00376377008734965,11.9755977871734,0.5270460586135,4
"Deans","D3E",2022-08-30 20:46:48.237,0.268885838575918,0.00431292885075772,10.8971733470186,0.479584599002287,4
"Deans","D4A",2022-08-30 20:50:06.029,0.174165844554292,0.00279362014665085,8.92855476439641,0.392945695181086,4
"Deans","D4C",2022-08-30 20:55:45.733,0.171822143986867,0.00275602718954935,12.3248865715627,0.542418258014475,4
"Deans","D4D",2022-08-30 21:02:28.641,0.313064838807414,0.00502156001447091,12.0190083615961,0.528956557993843,4
"Deans","D5B",2022-08-30 21:07:08.540,0.339631976013065,0.00544769689524957,18.9633907706704,0.834578827817203,4
"Deans","D5E",2022-08-30 21:10:52.536,0.702592758556518,0.0112695878472465,41.8963723272556,1.84385934612252,4
"Deans","D1B",2022-08-30 22:08:36.731,0.124184677862616,0.00199192223291637,0.5338627406773,0.023495299217208,5
"Deans","D1E",2022-08-30 22:12:22.459,0.260269437026854,0.00417472176991074,12.6662354560587,0.557441022421145,5
"Deans","D2A",2022-08-30 22:16:14.927,0.129867224373962,0.00208307027895835,4.72631102865866,0.208004948371268,5
"Deans","D2C",2022-08-30 22:23:39.121,0.183942042693794,0.00295043036480845,11.2373548935946,0.4945559888671,5
"Deans","D2D",2022-08-30 22:29:35.730,0.214848196916917,0.00344616507854734,10.5587236290655,0.464689426915174,5
"Deans","D3B",2022-08-30 22:34:00.325,0.236350046931391,0.00379105475277951,12.6705822597298,0.557632325250706,5
"Deans","D3E",2022-08-30 22:38:15.834,0.393632894558743,0.00631387162872224,26.3413930928327,1.15928471001557,5
"Deans","D4A",2022-08-30 22:41:05.643,0.131382850693153,0.00210738092511818,7.33812657182845,0.32295095042617,5
"Deans","D4C",2022-08-30 22:48:01.527,0.111086814126062,0.00178183249858203,9.13402587725922,0.401988478858178,5
"Deans","D4D",2022-08-30 22:55:04.327,0.205640679225837,0.00329847649478242,8.97655091127449,0.39505800560519,5
"Deans","D5B",2022-08-30 22:58:57.019,0.452517099181613,0.00725837427087308,26.7691304248461,1.17810942999748,5
"Deans","D5E",2022-08-30 23:02:38.828,1.31152103918257,0.0210367974684884,30.2248544477569,1.33019584424578,5
"Deans","D1B",2022-08-31 01:43:41.889,0.19418771153484,0.00311477089301883,5.3844093851869,0.236967857042076,6
"Deans","D1E",2022-08-31 01:49:43.266,0.358443353853671,0.00574943139581288,16.0512122287545,0.706413850187485,6
"Deans","D2A",2022-08-31 01:53:32.268,0.160070233717112,0.00256752654882248,16.58829949297,0.730051060685608,6
"Deans","D2C",2022-08-31 02:00:03.866,0.135159918254007,0.00216796508879427,13.330052220627,0.586655598229795,6
"Deans","D2D",2022-08-31 02:06:57.152,0.190265614018106,0.00305186044885042,24.7844042317364,1.09076163023872,6
"Deans","D3B",2022-08-31 02:11:44.868,0.2034019189934,0.00326256678065413,14.7915087528032,0.650974300210869,6
"Deans","D3E",2022-08-31 02:15:09.674,0.573679983035081,0.00920182692788269,35.4397174558872,1.5597019652336,6
"Deans","D4A",2022-08-31 02:18:25.467,0.175849770721784,0.00282063032237741,10.0324285416993,0.441527180120188,6
"Deans","D4C",2022-08-31 02:25:08.963,0.17104726613708,0.00274359814883877,18.3884455462467,0.809275488490319,6
"Deans","D4D",2022-08-31 02:32:56.672,0.334820202207629,0.00537051604341037,25.6221024776509,1.12762873004142,6
"Deans","D5B",2022-08-31 02:38:02.584,0.607029443687765,0.00973675227675175,23.3028033088023,1.02555637362039,6
"Deans","D5E",2022-08-31 02:42:36.475,0.378328378296624,0.00606838718787785,14.7729470067035,0.650157397765023,6
"Deans","D1B",2022-08-31 04:29:12.052,0.340510182599078,0.00546178332888921,39.2520429630994,1.727482410806,7
"Deans","D1E",2022-08-31 04:32:59.648,1.36869624625547,0.0219538877899378,86.0997584208368,3.78925036810103,7
"Deans","D2A",2022-08-31 04:36:38.038,0.128352850404388,0.00205877972048638,15.303708241818,0.673516199722412,7
"Deans","D2C",2022-08-31 04:41:16.740,0.262591670598141,0.00421197039639418,41.2129502566592,1.81378194079557,7
"Deans","D2D",2022-08-31 04:47:50.143,0.21978455373984,0.00352534424198703,33.9011906370656,1.49199139993726,7
"Deans","D3B",2022-08-31 04:52:29.836,0.302524364940407,0.00485249081364413,41.6893029540188,1.83474622300637,7
"Deans","D3E",2022-08-31 04:56:05.457,0.401407396703947,0.00643857464313132,34.4414116419852,1.51576652636377,7
"Deans","D4A",2022-08-31 04:58:47.036,0.587131350288295,0.00941758685862425,29.7411058231497,1.30890606727682,7
"Deans","D4C",2022-08-31 05:04:44.637,0.300495138020563,0.00481994201384982,20.7967116946134,0.915263281679935,7
"Deans","D4D",2022-08-31 05:08:21.437,0.383033792182327,0.00614386202660453,25.259821979024,1.11168476529684,7
"Deans","D5B",2022-08-31 05:12:17.138,0.583332876815941,0.00935665934412769,25.7451778881851,1.13304527885903,7
"Deans","D5E",2022-08-31 05:15:59.942,0.313163238402599,0.00502313834397769,25.5024834148987,1.12236429508969,7
"Deans","D1B",2022-08-31 07:16:04.939,0.269771541706137,0.00432713552896644,37.9245652604069,1.66906011711051,8
"Deans","D1E",2022-08-31 07:19:36.428,0.225722003191568,0.00362058093119275,20.0841327602692,0.883902682779449,8
"Deans","D2A",2022-08-31 07:22:53.038,0.358589917624828,0.00575178227870225,33.2776032736698,1.46454732007421,8
"Deans","D2C",2022-08-31 07:27:45.615,0.170700424671051,0.00273803481172366,23.0234202113898,1.01326072350327,8
"Deans","D2D",2022-08-31 07:32:11.422,0.266758662349055,0.00427880894407885,46.8720453400313,2.06283871541478,8
"Deans","D3B",2022-08-31 07:36:11.018,0.364712766813841,0.00584999277969401,70.0974637957704,3.08498938165186,8
"Deans","D3E",2022-08-31 07:39:49.625,0.646350068022783,0.0103674550910854,77.1752348682252,3.39648208655059,8
"Deans","D4A",2022-08-31 07:42:55.519,0.411754335817706,0.006604539546516,25.4876985031238,1.12171361112248,8
"Deans","D4C",2022-08-31 07:48:17.226,0.532061052147648,0.00853425927644827,43.0450569033053,1.89441295431447,8
"Deans","D4D",2022-08-31 07:52:48.136,0.334658689297502,0.00536792537633193,37.0400040070441,1.63013057635001,8
"Deans","D5B",2022-08-31 07:56:22.131,0.545495295527408,0.00874974454025962,34.9253826800011,1.53706609174685,8
"Deans","D5E",2022-08-31 08:00:04.932,0.240549852212892,0.00385841962949478,20.8216301653501,0.916359943577056,8
