"","ch4_diffusion_sim","co2_diffusion_sim","ch4_ebullition_sim","site","nl","date","flux_round_diffusion_CO2","flux_round_diffusion_CH4","flux_round_ebullition_CH4","sim_co2_eq","calc_co2_eq","co2_eq_diff"
"2818",0.00986128898710567,2.68346547254122,0.0456011104073648,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,4.18095025619193,3.7504,0.430550256191927
"2819",0.0163306630761264,2.47044204319092,0.0333155914578574,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.81089091560848,3.7504,0.0604909156084803
"2820",0.0105642228068467,2.74477487058186,0.0482956682639522,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,4.33399192949344,3.7504,0.583591929493435
"2821",0.0170335968958675,2.53175144123156,0.0336317569390589,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.89971599477457,3.7504,0.149315994774569
"2822",0.0195330102028726,2.59856840615079,0.0501292352850906,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,4.47944903432579,3.7504,0.729049034325792
"2823",0.00499619196440426,2.1348864705967,0.0121162676870198,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.59692288118515,3.7504,-1.15347711881485
"2824",0.00569912578414531,2.19619586863734,0.0110786755692319,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.64919650517852,3.7504,-1.10120349482148
"2825",0.0081985390911504,2.26301283355657,0.0371989356134798,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.48874465058158,3.7504,-0.261655349418416
"2826",0.0146679131801712,2.04998940420626,0.0260985150280435,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.15068296582806,3.7504,-0.599717034171944
"2827",0.00640515483108574,2.37886703560158,0.0153735565860625,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.96689224386458,3.7504,-0.783507756135422
"2828",0.00890456813809082,2.44568400052081,0.0339500728373004,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.60275930685637,3.7504,-0.14764069314363
"2829",0.0153739422271116,2.2326605711705,0.0245087695786818,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.30949378992692,3.7504,-0.440906210073079
"2830",0.00960750195783188,2.50699339856145,0.0308921209367692,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.60048321671568,3.7504,-0.149916783284324
"2831",0.0160768760468526,2.29396996921114,0.0264701892630999,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.44274073257986,3.7504,-0.307659267420143
"2832",0.0185762893538577,2.36078693413037,0.0499847571175283,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,4.21193518885779,3.7504,0.461535188857792
"2833",0.00632280145607635,2.24703825987336,0.0171475496950917,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.8807377409549,3.7504,-0.869662259045098
"2834",0.00882221476308144,2.3138552247926,0.0427375689539925,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.70596938515359,3.7504,-0.044430614846406
"2835",0.0152915888521022,2.10083179544229,0.022706210531332,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.12677237879501,3.7504,-0.623627621204988
"2836",0.00952514858282249,2.37516462283324,0.0399472200578156,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.71091857613046,3.7504,-0.0394814238695367
"2837",0.0159945226718433,2.16214119348293,0.0299819030790584,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.40350468875727,3.7504,-0.346895311242728
"2838",0.0184939359788483,2.22895815840216,0.0390443945825295,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.78249308355936,3.7504,0.0320930835593609
"2839",0.0102311776297629,2.55783578979747,0.036271785205537,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.81341578635057,3.7504,0.0630157863505709
"2840",0.0167005517187837,2.34481236044717,0.0282723474105993,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.55908063694051,3.7504,-0.191319363059495
"2841",0.0191999650257888,2.4116293253664,0.061098539885953,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,4.57968895798342,3.7504,0.829288957983424
"2842",0.0199028988455298,2.47293872340704,0.0510359495178328,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,4.38828762921783,3.7504,0.637887629217827
"2843",0.00505247506181532,2.40476415087639,0.0109723115518978,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.83743338944664,3.7504,-0.912966610553357
"2844",0.00500627746967128,2.23932428117,0.0185411873100981,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.87510583022378,3.7504,-0.875294169776224
"2845",0.00404955662065643,2.00154280914958,0.00853754297445153,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.3413944982175,3.7504,-1.4090055017825
"2846",0.00396720324564705,1.86971403342137,0.0127802645330323,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.32189566344572,3.7504,-1.42850433655428
"2847",0.00467323229258747,2.05238520038561,0.0138951461327756,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.55373141787042,3.7504,-1.19666858212958
"2848",0.00537616611232853,2.11369459842625,0.0151897911101162,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.66897544343226,3.7504,-1.08142455656774
"2849",0.00787557941933361,2.18051156334548,0.0319977830585874,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.25709235024935,3.7504,-0.49330764975065
"2850",0.0143449535083544,1.96748813399517,0.0220607258049297,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.95044147545385,3.7504,-0.799958524546155
"2851",0.00618887377058776,2.71221340519147,0.0136295796257876,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.2473116468936,3.7504,-0.503088353106397
"2852",0.00523215292157291,2.47443193317105,0.00494411928873777,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.74919128284944,3.7504,-1.00120871715056
"2853",0.00514979954656353,2.34260315744284,0.00750283592298258,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.68422431512059,3.7504,-1.06617568487941
"2854",0.00585582859350396,2.52527432440708,0.0076627437573589,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.89027577788038,3.7504,-0.860124222119624
"2855",0.00655876241324501,2.58658372244772,0.00964037307544994,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.02396038064248,3.7504,-0.726439619357519
"2856",0.0090581757202501,2.65340068736695,0.02842689446196,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.66549758228662,3.7504,-0.0849024177133777
"2857",0.0155275498092709,2.44037725801664,0.0221021989878497,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.4563804755389,3.7504,-0.294019524461105
"2858",0.00518595532942887,2.30899206346466,0.0124194339787622,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.78433757478582,3.7504,-0.966062425214177
"2859",0.00510360195441949,2.17716328773645,0.0154922849911114,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.73325223526579,3.7504,-1.01714776473421
"2860",0.00580963100135991,2.35983445470069,0.01328885262631,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.87549351264778,3.7504,-0.87490648735222
"2861",0.00651256482110097,2.42114385274133,0.0218477844846318,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.18687328399612,3.7504,-0.563526716003885
"2862",0.00901197812810605,2.48796081766056,0.0269203321322458,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.45813319469006,3.7504,-0.292266805309938
"2863",0.0154813522171268,2.27493738831025,0.0301253885572624,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.50631938921876,3.7504,-0.244080610781237
"2864",0.00414688110540464,1.93938181571604,0.00873110321601379,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.28708739239433,3.7504,-1.46331260760567
"2865",0.00485291015234506,2.12205298268027,0.00784741711126154,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.46496181879765,3.7504,-1.28543818120235
"2866",0.00555584397208612,2.18336238072091,0.0113277438145931,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.63921925096125,3.7504,-1.11118074903875
"2867",0.0080552572790912,2.25017934564014,0.0326388017488129,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.34891893939355,3.7504,-0.401481060606446
"2868",0.014524631368112,2.03715591628984,0.0199391561828337,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.96767818016537,3.7504,-0.78272181983463
"2869",0.00477055677733568,1.99022420695206,0.0112485805469016,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.42274091470647,3.7504,-1.32765908529353
"2870",0.00547349059707673,2.0515336049927,0.0139735100444545,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.57660262231405,3.7504,-1.17379737768595
"2871",0.00797290390408182,2.11835056991193,0.0354168664598997,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.28987436973943,3.7504,-0.460525630260566
"2872",0.0144422779931026,1.90532714056163,0.0249534202846945,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.96901099406215,3.7504,-0.781389005937853
"2873",0.00617951964401716,2.23420477195694,0.0124954535154654,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.73842904726297,3.7504,-1.01197095273703
"2874",0.00867893295102225,2.30102173687617,0.0305330481537303,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.35974522670449,3.7504,-0.390654773295508
"2875",0.015148307040043,2.08799830752586,0.0291014906378945,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.28274284483018,3.7504,-0.467657155169823
"2876",0.0093818667707633,2.36233113491681,0.0369328073084833,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.61282733505647,3.7504,-0.137572664943531
"2877",0.0158512408597841,2.1493077055665,0.0277505222949537,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.32655531074442,3.7504,-0.423844689255577
"2878",0.0183506541667891,2.21612467048574,0.0509776633178537,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,4.08798924257109,3.7504,0.337589242571093
"2879",0.00604865422121949,2.68878918645929,0.0186522571088111,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.35571379237012,3.7504,-0.394686207629879
"2880",0.00509193337220464,2.45100771443888,0.00893712223886311,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.82979221593771,3.7504,-0.920607784062294
"2881",0.00500957999719525,2.31917893871067,0.0134133516344053,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.81659809276388,3.7504,-0.933801907236118
"2882",0.00571560904413568,2.5018501056749,0.0127816006174889,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.00127476653877,3.7504,-0.749125233461231
"2883",0.00641854286387673,2.56315950371554,0.0140623198647831,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.11614279738936,3.7504,-0.634257202610641
"2884",0.00891795617088182,2.62997646863478,0.0350147531800853,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.81615962111089,3.7504,0.0657596211108871
"2885",0.0153873302599026,2.41695303928447,0.0241822396991683,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.48533142817938,3.7504,-0.265068571820619
"2886",0.00504573578006059,2.28556784473249,0.013643700983692,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.79018263735381,3.7504,-0.960217362646189
"2887",0.00496338240505121,2.15373906900428,0.0216063096270043,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.87112075386978,3.7504,-0.879279246130222
"2888",0.00566941145199164,2.33641023596852,0.0202019797331233,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.03493779796662,3.7504,-0.715462202033378
"2889",0.00637234527173269,2.39771963400916,0.0205689491005847,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.12513458206173,3.7504,-0.625265417938273
"2890",0.00887175857873778,2.46453659892839,0.0449163316940427,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.91681503629346,3.7504,0.166415036293461
"2891",0.0153411326677585,2.25151316957808,0.0326407724713766,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.54702460833473,3.7504,-0.203375391665271
"2892",0.00400666155603636,1.91595759698386,0.0127873617723203,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.36939622684949,3.7504,-1.38100377315051
"2893",0.00471269060297679,2.0986287639481,0.0124827434260473,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.56290548273175,3.7504,-1.18749451726825
"2894",0.00541562442271784,2.15993816198874,0.0152703323693712,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.71845899537514,3.7504,-1.03194100462486
"2895",0.00791503772972292,2.22675512690797,0.0319424100535205,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.30290621705554,3.7504,-0.447493782944457
"2896",0.0143844118187437,2.01373169755766,0.0253798138477314,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.08736579055249,3.7504,-0.663034209447509
"2897",0.0046303372279674,1.96679998821989,0.0175478905557917,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.56561213838139,3.7504,-1.18478786161861
"2898",0.00533327104770845,2.02810938626053,0.019772724833961,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.7059712750656,3.7504,-1.0444287249344
"2899",0.00783268435471354,2.09492635117976,0.0455740539234452,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.53690828469005,3.7504,-0.213491715309953
"2900",0.0143020584437343,1.88190292182945,0.023194170683165,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.89430110825573,3.7504,-0.856098891744268
"2901",0.00603930009464888,2.21078055322477,0.0176728701138962,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.85100914885548,3.7504,-0.899390851144515
"2902",0.00853871340165397,2.277597518144,0.0343889964977433,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.43664568542772,3.7504,-0.313754314572276
"2903",0.0150080874906747,2.06457408879369,0.0297205654553706,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.27224771833691,3.7504,-0.478152281663085
"2904",0.00924164722139502,2.33890691618464,0.0392811985910129,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.64902375311965,3.7504,-0.101376246880348
"2905",0.0157110213104158,2.12588348683433,0.0336081281604121,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.45750052254668,3.7504,-0.292899477453318
"2906",0.0182104346174209,2.19270045175356,0.0504715779520044,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,4.04711479112804,3.7504,0.296714791128045
"2907",0.00622833208097708,2.75845696875396,0.0154109974169108,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.34271886519693,3.7504,-0.407681134803071
"2908",0.00614597870596769,2.62662819302575,0.0140581393716734,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.17213938112206,3.7504,-0.578260618877944
"2909",0.00685200775290812,2.80929935998998,0.0162933477563359,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.43422395873957,3.7504,-0.316176041260427
"2910",0.00755494157264917,2.87060875803062,0.0213930048586587,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.65220331167594,3.7504,-0.0981966883240646
"2911",0.0100543548796543,2.93742572294985,0.0354669193283536,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,4.16650012656607,3.7504,0.416100126566068
"2912",0.016523728968675,2.72440229359955,0.0213925497178397,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.74814181813545,3.7504,-0.00225818186455484
"2913",0.00518925785695284,2.38884672100533,0.00628344140599375,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.69860960110489,3.7504,-1.05179039889511
"2914",0.00589528690389327,2.57151788796957,0.00776751656960821,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.94041358175411,3.7504,-0.809986418245893
"2915",0.00659822072363432,2.63282728601021,0.0115964131531856,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.12408240068434,3.7504,-0.626317599315656
"2916",0.00909763403063941,2.69964425092944,0.0267772235455573,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.66826540548675,3.7504,-0.0821345945132519
"2917",0.0155670081196602,2.48662082157913,0.0176493860337711,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.38346346372177,3.7504,-0.366936536278225
"2918",0.00581293352888388,2.43968911224136,0.0115959223540045,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.90972822107934,3.7504,-0.840671778920657
"2919",0.00651586734862494,2.50099851028199,0.0127828298626094,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.02206333498532,3.7504,-0.728336665014677
"2920",0.00901528065563002,2.56781547520123,0.0282751931868563,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.57465826894836,3.7504,-0.175741731051644
"2921",0.0154846547446508,2.35479204585092,0.0259050410086327,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.47231383118957,3.7504,-0.278086168810428
"2922",0.00722189639556537,2.68366967724623,0.0141001937510078,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.25936611120371,3.7504,-0.491033888796291
"2923",0.00972130970257045,2.75048664216546,0.0337101574193907,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.92313625445842,3.7504,0.172736254458416
"2924",0.0161906837915912,2.53746321281516,0.02316889979423,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.60017196963233,3.7504,-0.150228030367671
"2925",0.0104242435223115,2.8117960402061,0.0323604455938703,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.96698264634301,3.7504,0.216582646343013
"2926",0.0168936176113323,2.5987726108558,0.029302988277194,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.84608096984601,3.7504,0.095680969846005
"2927",0.0193930309183373,2.66558957577503,0.0535528271055476,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,4.63512774241992,3.7504,0.884727742419922
"2928",0.0051430602648088,2.22340685129894,0.0153329737172076,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.77625976881338,3.7504,-0.974140231186615
"2929",0.00584908931174923,2.40607801826318,0.0175397376387678,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.03757634592714,3.7504,-0.712823654072861
"2930",0.00655202313149028,2.46738741630382,0.0153388962885822,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.05844224064578,3.7504,-0.691957759354225
"2931",0.00905143643849536,2.53420438122305,0.0432952985187465,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.94756622506858,3.7504,0.197166225068581
"2932",0.0155208105275161,2.32118095187274,0.0256473038313916,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.43272003956325,3.7504,-0.317679960436749
"2933",0.00576673593673984,2.27424924253497,0.0204023743816775,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.98081522113224,3.7504,-0.769584778867762
