"change_diff_eb","site","date","np"
0.0185401552260286,"Deans","2022-08-30",4
0.0321450825658966,"Deans","2022-08-30",4
0.0360389155975635,"Deans","2022-08-30",4
0.0312753253540717,"Deans","2022-08-30",4
0.0325280398768841,"Deans","2022-08-30",4
0.0324752765157444,"Deans","2022-08-30",4
0.0370754699131897,"Deans","2022-08-30",4
0.0442122543399127,"Deans","2022-08-30",4
0.0170079631039154,"Deans","2022-08-30",4
0.0314673670853327,"Deans","2022-08-30",4
0.0390210291957247,"Deans","2022-08-30",4
0.0384451343900614,"Deans","2022-08-30",4
0.0432634216532373,"Deans","2022-08-30",4
0.0188314295759566,"Deans","2022-08-30",4
0.041370518707184,"Deans","2022-08-30",4
0.039301852713437,"Deans","2022-08-30",4
0.0378543093642952,"Deans","2022-08-30",4
0.0288592186967102,"Deans","2022-08-30",4
0.0364050613778548,"Deans","2022-08-30",4
0.0241826922670795,"Deans","2022-08-30",4
0.0250312070287514,"Deans","2022-08-30",4
0.0302999899830834,"Deans","2022-08-30",4
0.047478001393412,"Deans","2022-08-30",4
0.0463870197553081,"Deans","2022-08-30",4
0.0237630831264733,"Deans","2022-08-30",4
0.037496205188093,"Deans","2022-08-30",4
0.0240996248048254,"Deans","2022-08-30",4
0.0457920763247796,"Deans","2022-08-30",4
0.0342633282504237,"Deans","2022-08-30",4
0.0601272627489111,"Deans","2022-08-30",4
0.045643905428,"Deans","2022-08-30",4
0.035229144259558,"Deans","2022-08-30",4
0.0386373539576758,"Deans","2022-08-30",4
0.0217877813241734,"Deans","2022-08-30",4
0.0309025441352135,"Deans","2022-08-30",4
0.0348968418025705,"Deans","2022-08-30",4
0.0406713893719316,"Deans","2022-08-30",4
0.0299669812955551,"Deans","2022-08-30",4
0.0397133102631305,"Deans","2022-08-30",4
0.0342639757360301,"Deans","2022-08-30",4
0.0329913394592229,"Deans","2022-08-30",4
0.0493886051636088,"Deans","2022-08-30",4
0.038380956567203,"Deans","2022-08-30",4
0.0345954823539529,"Deans","2022-08-30",4
0.0338019977111111,"Deans","2022-08-30",4
0.0362033007600114,"Deans","2022-08-30",4
0.0401443496520065,"Deans","2022-08-30",4
0.0393564505865628,"Deans","2022-08-30",4
0.026706525609051,"Deans","2022-08-30",4
0.0339525169723871,"Deans","2022-08-30",4
0.0273495689937104,"Deans","2022-08-30",4
0.0257075865504013,"Deans","2022-08-30",4
0.0328217229911448,"Deans","2022-08-30",4
0.0356246095333227,"Deans","2022-08-30",4
0.0285318224297158,"Deans","2022-08-30",4
0.042692639845166,"Deans","2022-08-30",4
0.0333499108536899,"Deans","2022-08-30",4
0.0315682265873032,"Deans","2022-08-30",4
0.0170040716832431,"Deans","2022-08-30",4
0.034471622811182,"Deans","2022-08-30",4
0.0292628854261172,"Deans","2022-08-30",4
0.0335310928097721,"Deans","2022-08-30",4
0.0444471789219319,"Deans","2022-08-30",4
0.044834616121059,"Deans","2022-08-30",4
0.0459602899925988,"Deans","2022-08-30",4
0.0344683421660996,"Deans","2022-08-30",5
0.0345700126460768,"Deans","2022-08-30",5
0.0378007990085958,"Deans","2022-08-30",5
0.0476213995772529,"Deans","2022-08-30",5
0.0324055816124874,"Deans","2022-08-30",5
0.0388124439796952,"Deans","2022-08-30",5
0.0290931510836802,"Deans","2022-08-30",5
0.032407377375611,"Deans","2022-08-30",5
0.0295911694741665,"Deans","2022-08-30",5
0.0292347339070332,"Deans","2022-08-30",5
0.0428633227483619,"Deans","2022-08-30",5
0.0472043480583516,"Deans","2022-08-30",5
0.0367680983335166,"Deans","2022-08-30",5
0.0358158611938255,"Deans","2022-08-30",5
0.0365351951524705,"Deans","2022-08-30",5
0.0402292071435074,"Deans","2022-08-30",5
0.0356311055360964,"Deans","2022-08-30",5
0.0278635171452345,"Deans","2022-08-30",5
0.0247538805713381,"Deans","2022-08-30",5
0.0344625121648512,"Deans","2022-08-30",5
0.0335820131301321,"Deans","2022-08-30",5
0.0373760077043613,"Deans","2022-08-30",5
0.0252820079265336,"Deans","2022-08-30",5
0.0299523729299324,"Deans","2022-08-30",5
0.0307741428632129,"Deans","2022-08-30",5
0.0387334670259603,"Deans","2022-08-30",5
0.038602484815113,"Deans","2022-08-30",5
0.0331586475759873,"Deans","2022-08-30",5
0.0340037089471188,"Deans","2022-08-30",5
0.0311411020395076,"Deans","2022-08-30",5
0.0236999765402063,"Deans","2022-08-30",5
0.0405138392229674,"Deans","2022-08-30",5
0.0404361161203526,"Deans","2022-08-30",5
0.0243844431183604,"Deans","2022-08-30",5
0.028332995246815,"Deans","2022-08-30",5
0.0393970169713227,"Deans","2022-08-30",5
0.0343155124541053,"Deans","2022-08-30",5
0.0246843526305258,"Deans","2022-08-30",5
0.0283060790314732,"Deans","2022-08-30",5
0.0425974304296485,"Deans","2022-08-30",5
0.0329928696434161,"Deans","2022-08-30",5
0.0420394490253709,"Deans","2022-08-30",5
0.0298132206560894,"Deans","2022-08-30",5
0.0290712738276636,"Deans","2022-08-30",5
0.0255841380926576,"Deans","2022-08-30",5
0.0324757484294088,"Deans","2022-08-30",5
0.0373365709307721,"Deans","2022-08-30",5
0.0384410988583118,"Deans","2022-08-30",5
0.0418486243628907,"Deans","2022-08-30",5
0.0477330230865138,"Deans","2022-08-30",5
0.0400086898288897,"Deans","2022-08-30",5
0.0348998785951187,"Deans","2022-08-30",5
0.0350968099722392,"Deans","2022-08-30",5
0.020921479120571,"Deans","2022-08-30",5
0.0318366429147834,"Deans","2022-08-30",5
0.0426507916519341,"Deans","2022-08-30",5
0.0530901537263611,"Deans","2022-08-30",5
0.0298321479273238,"Deans","2022-08-30",5
0.0322987691850651,"Deans","2022-08-30",5
0.036281786673228,"Deans","2022-08-30",5
0.0369195532400298,"Deans","2022-08-30",5
0.0317753479235855,"Deans","2022-08-30",5
0.0258203819330023,"Deans","2022-08-30",5
0.0299218484858241,"Deans","2022-08-30",5
0.0224354093396082,"Deans","2022-08-30",5
0.0295644216278436,"Deans","2022-08-30",5
0.0352159898964462,"Deans","2022-08-30",5
0.0309480336223275,"Deans","2022-08-30",5
0.0392655044757865,"Deans","2022-08-30",5
0.024007682321354,"Deans","2022-08-30",5
0.0384979499417999,"Deans","2022-08-30",5
0.0439817045737407,"Deans","2022-08-30",5
0.0373019254410039,"Deans","2022-08-30",5
0.0260835093942854,"Deans","2022-08-30",5
0.0306451104767966,"Deans","2022-08-30",5
0.0355331239192582,"Deans","2022-08-30",5
0.0420571797410863,"Deans","2022-08-30",5
0.0363597628856328,"Deans","2022-08-30",5
0.0338426518325105,"Deans","2022-08-30",5
0.0349390835720706,"Deans","2022-08-30",5
0.0479695182154349,"Deans","2022-08-30",5
0.0348214159545298,"Deans","2022-08-30",5
0.0319028550650658,"Deans","2022-08-30",5
0.0313165390749041,"Deans","2022-08-30",5
0.0299653270906328,"Deans","2022-08-30",5
0.0290500132081464,"Deans","2022-08-30",5
0.0247445336043397,"Deans","2022-08-30",5
0.0340775033390356,"Deans","2022-08-30",5
0.0375614075361742,"Deans","2022-08-30",5
0.0400711970259296,"Deans","2022-08-30",5
0.0317244995728649,"Deans","2022-08-30",5
0.0509915213204045,"Deans","2022-08-30",5
0.0484085731222497,"Deans","2022-08-30",5
0.0505484912840936,"Deans","2022-08-30",5
0.046420582225362,"Deans","2022-08-30",5
0.0279011897310072,"Deans","2022-08-30",5
0.021214532117063,"Deans","2022-08-30",5
0.0346165265788898,"Deans","2022-08-30",5
0.0387711195061734,"Deans","2022-08-30",5
0.0327917921597439,"Deans","2022-08-30",5
0.0293343655309798,"Deans","2022-08-30",6
0.0358785694959356,"Deans","2022-08-30",6
0.0387568303086837,"Deans","2022-08-30",6
0.0380946925632832,"Deans","2022-08-30",6
0.0381985586212309,"Deans","2022-08-30",6
0.0329592957286361,"Deans","2022-08-30",6
0.040928729571358,"Deans","2022-08-30",6
0.0246765126368184,"Deans","2022-08-30",6
0.0254587611909316,"Deans","2022-08-30",6
0.0356344621969878,"Deans","2022-08-30",6
0.023106983434036,"Deans","2022-08-30",6
0.0488104581949814,"Deans","2022-08-30",6
0.0422798158080387,"Deans","2022-08-30",6
0.0305650730529003,"Deans","2022-08-30",6
0.0346040180728179,"Deans","2022-08-30",6
0.0291727400420525,"Deans","2022-08-30",6
0.0336868149874498,"Deans","2022-08-30",6
0.035269771908044,"Deans","2022-08-30",6
0.0300266216902168,"Deans","2022-08-30",6
0.0375308267189574,"Deans","2022-08-30",6
0.0341612020185605,"Deans","2022-08-30",6
0.0377681861683483,"Deans","2022-08-30",6
0.0307879293896199,"Deans","2022-08-30",6
0.0371156464710531,"Deans","2022-08-30",6
0.0365518355981109,"Deans","2022-08-30",6
0.0310745107876712,"Deans","2022-08-30",6
0.0399416019552098,"Deans","2022-08-30",6
0.0366278736604009,"Deans","2022-08-30",6
0.0412082444325298,"Deans","2022-08-30",6
0.0367113906268005,"Deans","2022-08-30",6
0.0447475279017417,"Deans","2022-08-30",6
0.0289631089416288,"Deans","2022-08-30",6
0.0316308436522529,"Deans","2022-08-30",6
0.0349831016894202,"Deans","2022-08-30",6
0.0436064940510306,"Deans","2022-08-30",6
0.0270583017804958,"Deans","2022-08-30",6
0.0429950706566338,"Deans","2022-08-30",6
0.0358616895129546,"Deans","2022-08-30",6
0.0360383866608857,"Deans","2022-08-30",6
0.0349366376725407,"Deans","2022-08-30",6
0.036069756733086,"Deans","2022-08-30",6
0.0380110207622524,"Deans","2022-08-30",6
0.0319248652552247,"Deans","2022-08-30",6
0.0320147873593804,"Deans","2022-08-30",6
0.0361354552523316,"Deans","2022-08-30",6
0.0486236442014221,"Deans","2022-08-30",6
0.0371821596668297,"Deans","2022-08-30",6
0.0303798083417739,"Deans","2022-08-30",6
0.0428807541056803,"Deans","2022-08-30",6
0.0319978877728299,"Deans","2022-08-30",6
0.0305500852566608,"Deans","2022-08-30",6
0.0327304471278894,"Deans","2022-08-30",6
0.0393569640298296,"Deans","2022-08-30",6
0.0312523360015532,"Deans","2022-08-30",6
0.0302362753114344,"Deans","2022-08-30",6
0.0419610465244842,"Deans","2022-08-30",6
0.0420492117524834,"Deans","2022-08-30",6
0.036435929489134,"Deans","2022-08-30",6
0.0326553517487891,"Deans","2022-08-30",6
0.0300909574581229,"Deans","2022-08-30",6
0.0542602916488153,"Deans","2022-08-30",6
0.0344421522841999,"Deans","2022-08-30",6
0.0417925440907538,"Deans","2022-08-30",6
0.0328870387708939,"Deans","2022-08-30",6
0.0393511530269757,"Deans","2022-08-30",6
0.0430772487478025,"Deans","2022-08-30",6
0.0319909270260864,"Deans","2022-08-30",6
0.0474808758923833,"Deans","2022-08-30",6
0.0470348870344997,"Deans","2022-08-30",6
0.0317613286760942,"Deans","2022-08-30",6
0.0322184336965071,"Deans","2022-08-30",6
0.030508726808904,"Deans","2022-08-30",6
0.0420521950540962,"Deans","2022-08-30",6
0.0338538646298954,"Deans","2022-08-30",6
0.0403207098820071,"Deans","2022-08-30",6
0.0358150428115312,"Deans","2022-08-30",6
0.0280563320985097,"Deans","2022-08-30",6
0.0406495651267365,"Deans","2022-08-30",6
0.0431361904592165,"Deans","2022-08-30",6
0.0390265575227248,"Deans","2022-08-30",6
0.0355002247064721,"Deans","2022-08-30",6
0.0442550227394113,"Deans","2022-08-30",6
0.0279233455465133,"Deans","2022-08-30",6
0.033940021736984,"Deans","2022-08-30",6
0.0219503120099029,"Deans","2022-08-30",6
0.038574593281857,"Deans","2022-08-30",6
0.0510351667064948,"Deans","2022-08-30",6
0.0290461719774679,"Deans","2022-08-30",6
0.0282217290453899,"Deans","2022-08-30",6
0.0351478771848825,"Deans","2022-08-30",6
0.0356468575189557,"Deans","2022-08-30",6
0.0375178480634318,"Deans","2022-08-30",6
0.0336075001808835,"Deans","2022-08-30",6
0.0342666127449954,"Deans","2022-08-30",6
0.0350392225455803,"Deans","2022-08-30",6
0.0241635869470073,"Deans","2022-08-30",6
0.0382367183556093,"Deans","2022-08-30",6
0.0329188979661177,"Deans","2022-08-30",6
0.0337688310074745,"Deans","2022-08-30",6
0.0347065385245428,"Deans","2022-08-30",6
0.0364088903229191,"Deans","2022-08-30",7
0.0320828576495182,"Deans","2022-08-30",7
0.0326999100323952,"Deans","2022-08-30",7
0.0322296542365882,"Deans","2022-08-30",7
0.0391716672940308,"Deans","2022-08-30",7
0.0332563215209665,"Deans","2022-08-30",7
0.0273898695121405,"Deans","2022-08-30",7
0.0370393622303353,"Deans","2022-08-30",7
0.0335005468517137,"Deans","2022-08-30",7
0.0343313770603619,"Deans","2022-08-30",7
0.0424846194805198,"Deans","2022-08-30",7
0.0391732034965767,"Deans","2022-08-30",7
0.0422746029123425,"Deans","2022-08-30",7
0.0379335411386749,"Deans","2022-08-30",7
0.0330046092846612,"Deans","2022-08-30",7
0.0299812619702275,"Deans","2022-08-30",7
0.0307722454487942,"Deans","2022-08-30",7
0.0299643139834823,"Deans","2022-08-30",7
0.0387231110089515,"Deans","2022-08-30",7
0.0362134317745904,"Deans","2022-08-30",7
0.0359361079738204,"Deans","2022-08-30",7
0.0356495678732379,"Deans","2022-08-30",7
0.0282835594421964,"Deans","2022-08-30",7
0.0473531532027181,"Deans","2022-08-30",7
0.0307737684196768,"Deans","2022-08-30",7
0.0365034688598807,"Deans","2022-08-30",7
0.0382471654784097,"Deans","2022-08-30",7
0.0370285879028132,"Deans","2022-08-30",7
0.035062984697384,"Deans","2022-08-30",7
0.0309896874809272,"Deans","2022-08-30",7
0.0455430826109887,"Deans","2022-08-30",7
0.0293209408542137,"Deans","2022-08-30",7
0.035050194782627,"Deans","2022-08-30",7
0.0315163652505506,"Deans","2022-08-30",7
0.0389449167348336,"Deans","2022-08-30",7
0.0415555859668032,"Deans","2022-08-30",7
0.0305608378140614,"Deans","2022-08-30",7
0.0329465748232212,"Deans","2022-08-30",7
0.0331456478682991,"Deans","2022-08-30",7
0.0427983810569638,"Deans","2022-08-30",7
0.0451772140503512,"Deans","2022-08-30",7
0.0339456670027691,"Deans","2022-08-30",7
0.0327351544777013,"Deans","2022-08-30",7
0.0371349106361986,"Deans","2022-08-30",7
0.0272033262458172,"Deans","2022-08-30",7
0.0290868753129928,"Deans","2022-08-30",7
0.0388417969076922,"Deans","2022-08-30",7
0.0283151799280125,"Deans","2022-08-30",7
0.0301173244415252,"Deans","2022-08-30",7
0.0339141642675983,"Deans","2022-08-30",7
0.0352781529691568,"Deans","2022-08-30",7
0.0407628187250192,"Deans","2022-08-30",7
0.038924686239168,"Deans","2022-08-30",7
0.0326001846081836,"Deans","2022-08-30",7
0.0360235021690355,"Deans","2022-08-30",7
0.0267528063838873,"Deans","2022-08-30",7
0.0311800835071613,"Deans","2022-08-30",7
0.0287886623210764,"Deans","2022-08-30",7
0.0370778474239426,"Deans","2022-08-30",7
0.0310649072117879,"Deans","2022-08-30",7
0.0365283288964405,"Deans","2022-08-30",7
0.0269370088133611,"Deans","2022-08-30",7
0.0385986650121702,"Deans","2022-08-30",7
0.0405030021742402,"Deans","2022-08-30",7
0.0404341222283118,"Deans","2022-08-30",7
0.0505619651434348,"Deans","2022-08-30",7
0.0513658849172861,"Deans","2022-08-30",7
0.0273124795929282,"Deans","2022-08-30",7
0.0369079999919672,"Deans","2022-08-30",7
0.0359992311876668,"Deans","2022-08-30",7
0.0449018783685872,"Deans","2022-08-30",7
0.0302834804647765,"Deans","2022-08-30",7
0.030662891416887,"Deans","2022-08-30",7
0.0381564954739275,"Deans","2022-08-30",7
0.0398935050541922,"Deans","2022-08-30",7
0.0354328482697764,"Deans","2022-08-30",7
0.0349913352170841,"Deans","2022-08-30",7
0.0339423824155993,"Deans","2022-08-30",7
0.0304142325817989,"Deans","2022-08-30",7
0.0372659999523652,"Deans","2022-08-30",7
0.0290730556540754,"Deans","2022-08-30",7
0.0278806346502843,"Deans","2022-08-30",7
0.0275318848732595,"Deans","2022-08-30",7
0.0363938685117706,"Deans","2022-08-30",7
0.0363010732052279,"Deans","2022-08-30",7
0.0421543094686163,"Deans","2022-08-30",7
0.040920704154144,"Deans","2022-08-30",7
0.0417263665909164,"Deans","2022-08-30",7
0.0308090007983807,"Deans","2022-08-30",7
0.0421446092841796,"Deans","2022-08-30",7
0.0385555482414878,"Deans","2022-08-30",7
0.0361270155236685,"Deans","2022-08-30",7
0.0299296829540906,"Deans","2022-08-30",7
0.0406884533087987,"Deans","2022-08-30",7
0.0331656443232871,"Deans","2022-08-30",7
0.0388863002314724,"Deans","2022-08-30",7
0.0388870357958567,"Deans","2022-08-30",7
0.0356248346582753,"Deans","2022-08-30",7
0.0357552205105753,"Deans","2022-08-30",7
0.0334018710322946,"Deans","2022-08-30",7
0.0397078386461378,"Deans","2022-08-30",8
0.0360385600477328,"Deans","2022-08-30",8
0.0343918853869155,"Deans","2022-08-30",8
0.0326162540785583,"Deans","2022-08-30",8
0.0332068383790362,"Deans","2022-08-30",8
0.0373264119746047,"Deans","2022-08-30",8
0.0303637592402083,"Deans","2022-08-30",8
0.0310487985568158,"Deans","2022-08-30",8
0.0325199654215301,"Deans","2022-08-30",8
0.0373889753541793,"Deans","2022-08-30",8
0.042535755244087,"Deans","2022-08-30",8
0.0365154722737185,"Deans","2022-08-30",8
0.0370684172408782,"Deans","2022-08-30",8
0.0340152064019161,"Deans","2022-08-30",8
0.0402956029842397,"Deans","2022-08-30",8
0.0387181254405999,"Deans","2022-08-30",8
0.033410156410064,"Deans","2022-08-30",8
0.0395676832949485,"Deans","2022-08-30",8
0.0346051359680448,"Deans","2022-08-30",8
0.0408204123813673,"Deans","2022-08-30",8
0.0329855354421967,"Deans","2022-08-30",8
0.0382645515471817,"Deans","2022-08-30",8
0.035090514787543,"Deans","2022-08-30",8
0.0396750124564719,"Deans","2022-08-30",8
0.0285415170772849,"Deans","2022-08-30",8
0.0339545926729412,"Deans","2022-08-30",8
0.0381729634106862,"Deans","2022-08-30",8
0.0302930950301287,"Deans","2022-08-30",8
0.0355374770449313,"Deans","2022-08-30",8
0.0347987059170259,"Deans","2022-08-30",8
0.0324353961433247,"Deans","2022-08-30",8
0.0345065313087323,"Deans","2022-08-30",8
0.0357005450860586,"Deans","2022-08-30",8
0.041583132232876,"Deans","2022-08-30",8
0.0326439186628125,"Deans","2022-08-30",8
0.0397703416596535,"Deans","2022-08-30",8
0.0399111820759435,"Deans","2022-08-30",8
0.027648112432731,"Deans","2022-08-30",8
0.0280242216544156,"Deans","2022-08-30",8
0.038604679866581,"Deans","2022-08-30",8
0.0309983834966233,"Deans","2022-08-30",8
0.0330270029122546,"Deans","2022-08-30",8
0.0384027753070523,"Deans","2022-08-30",8
0.0367871452023666,"Deans","2022-08-30",8
0.0325576237898684,"Deans","2022-08-30",8
0.043140262591398,"Deans","2022-08-30",8
0.0357594847706765,"Deans","2022-08-30",8
0.034692775709158,"Deans","2022-08-30",8
0.0285253026016414,"Deans","2022-08-30",8
0.0364809903668929,"Deans","2022-08-30",8
0.0463070091887928,"Deans","2022-08-30",8
0.0322470539629607,"Deans","2022-08-30",8
0.0294232025672765,"Deans","2022-08-30",8
0.0414977600663296,"Deans","2022-08-30",8
0.0389501868314764,"Deans","2022-08-30",8
0.0387520740476755,"Deans","2022-08-30",8
0.0417792439630757,"Deans","2022-08-30",8
0.030698753096874,"Deans","2022-08-30",8
0.0377197894045643,"Deans","2022-08-30",8
0.0382220182827688,"Deans","2022-08-30",8
0.0390876681156965,"Deans","2022-08-30",8
0.0381536574384146,"Deans","2022-08-30",8
0.0357169408159456,"Deans","2022-08-30",8
0.032034515476081,"Deans","2022-08-30",8
0.0375975190374432,"Deans","2022-08-30",8
0.0311391094761174,"Deans","2022-08-30",8
0.0336218872575498,"Deans","2022-08-30",8
0.0287498002149947,"Deans","2022-08-30",8
0.0374357352181651,"Deans","2022-08-30",8
0.0346532165065684,"Deans","2022-08-30",8
0.0476945828316447,"Deans","2022-08-30",8
0.0346193817637716,"Deans","2022-08-30",8
0.0345077518265262,"Deans","2022-08-30",8
0.0396194715850311,"Deans","2022-08-30",8
0.0327404449358103,"Deans","2022-08-30",8
0.037162320917572,"Deans","2022-08-30",8
0.0377076933043173,"Deans","2022-08-30",8
0.0290546140160389,"Deans","2022-08-30",8
0.0337748693893011,"Deans","2022-08-30",8
0.038863865251269,"Deans","2022-08-30",8
0.0275769686569495,"Deans","2022-08-30",8
0.0363418884346885,"Deans","2022-08-30",8
0.035809834165766,"Deans","2022-08-30",8
0.0392793673170287,"Deans","2022-08-30",8
0.0353428212012429,"Deans","2022-08-30",8
0.0375609801229455,"Deans","2022-08-30",8
0.0401645225207932,"Deans","2022-08-30",8
0.0369698862153833,"Deans","2022-08-30",8
0.0439043622426937,"Deans","2022-08-30",8
0.0327768397930161,"Deans","2022-08-30",8
0.037078890091495,"Deans","2022-08-30",8
0.0334743950953346,"Deans","2022-08-30",8
0.0334553624998521,"Deans","2022-08-30",8
0.0386891398468721,"Deans","2022-08-30",8
0.034614158921085,"Deans","2022-08-30",8
0.0328881236743998,"Deans","2022-08-30",8
0.0285128921779784,"Deans","2022-08-30",8
0.0375661469367343,"Deans","2022-08-30",8
0.0303944360958151,"Deans","2022-08-30",8
0.0391248711114487,"Deans","2022-08-30",8
0.214353707908386,"Catfish","2022-09-06",1
0.102072061118101,"Catfish","2022-09-06",1
0.0400653108107169,"Catfish","2022-09-06",1
0.108014647087534,"Catfish","2022-09-06",1
0.043942880220504,"Catfish","2022-09-06",1
0.0423212416450367,"Catfish","2022-09-06",1
0.0403645627351888,"Catfish","2022-09-06",1
0.195487983405435,"Catfish","2022-09-06",1
0.115418744566302,"Catfish","2022-09-06",1
0.103809900841857,"Catfish","2022-09-06",1
0.0809245865396795,"Catfish","2022-09-06",1
0.126795653359799,"Catfish","2022-09-06",1
0.126175110643327,"Catfish","2022-09-06",1
0.217570581077575,"Catfish","2022-09-06",1
0.0743400082047661,"Catfish","2022-09-06",1
0.340229501373667,"Catfish","2022-09-06",1
0.0614840056022947,"Catfish","2022-09-06",1
0.0773563026353909,"Catfish","2022-09-06",1
0.117397038938062,"Catfish","2022-09-06",1
0.211403191227021,"Catfish","2022-09-06",1
0.0713944815880358,"Catfish","2022-09-06",1
0.0437671989702778,"Catfish","2022-09-06",1
0.0581463736052572,"Catfish","2022-09-06",1
0.0626584354790713,"Catfish","2022-09-06",1
0.0639042608328658,"Catfish","2022-09-06",1
0.0383897787138189,"Catfish","2022-09-06",1
0.0906656322501259,"Catfish","2022-09-06",1
0.0636706390120649,"Catfish","2022-09-06",1
0.139132913092087,"Catfish","2022-09-06",1
0.060256376691989,"Catfish","2022-09-06",1
0.066213059550896,"Catfish","2022-09-06",1
0.0601028721641154,"Catfish","2022-09-06",1
0.191244754038322,"Catfish","2022-09-06",1
0.0735311282662471,"Catfish","2022-09-06",1
0.070769743242322,"Catfish","2022-09-06",1
0.136446696914373,"Catfish","2022-09-06",1
0.0418138421052777,"Catfish","2022-09-06",1
0.047955092961357,"Catfish","2022-09-06",1
0.0914225837692863,"Catfish","2022-09-06",1
0.0568554318143205,"Catfish","2022-09-06",1
0.198501300518504,"Catfish","2022-09-06",1
0.197988774257859,"Catfish","2022-09-06",1
0.405811494947181,"Catfish","2022-09-06",1
0.0532554155961992,"Catfish","2022-09-06",1
0.0588668236937651,"Catfish","2022-09-06",1
0.0874164920103323,"Catfish","2022-09-06",1
0.0684376918412642,"Catfish","2022-09-06",1
0.0808925521935253,"Catfish","2022-09-06",1
0.127914398782038,"Catfish","2022-09-06",1
0.0529862796290154,"Catfish","2022-09-06",1
0.0709710246804795,"Catfish","2022-09-06",1
0.205413779043647,"Catfish","2022-09-06",1
0.0478986917262762,"Catfish","2022-09-06",1
0.0695000468762441,"Catfish","2022-09-06",1
0.0529488480651427,"Catfish","2022-09-06",1
0.104705209805928,"Catfish","2022-09-06",1
0.396903896649227,"Catfish","2022-09-06",1
0.0353833549907484,"Catfish","2022-09-06",1
0.0458456903746833,"Catfish","2022-09-06",1
0.120326390625961,"Catfish","2022-09-06",1
0.193989599931953,"Catfish","2022-09-06",1
0.0744184580085006,"Catfish","2022-09-06",1
0.0363750455177996,"Catfish","2022-09-06",1
0.0983487238010242,"Catfish","2022-09-06",1
0.0599488192420295,"Catfish","2022-09-06",1
0.426532003729132,"Catfish","2022-09-06",1
0.380097341776193,"Catfish","2022-09-06",1
0.138543890655292,"Catfish","2022-09-06",1
0.35594670905018,"Catfish","2022-09-06",1
0.219532862955577,"Catfish","2022-09-06",1
0.056588204931412,"Catfish","2022-09-06",1
0.069643566576448,"Catfish","2022-09-06",1
0.314847848079137,"Catfish","2022-09-06",1
0.118617868843004,"Catfish","2022-09-06",1
0.393392494508392,"Catfish","2022-09-06",1
0.409559613033872,"Catfish","2022-09-06",1
0.101712971083198,"Catfish","2022-09-06",1
0.0634810965968446,"Catfish","2022-09-06",1
0.215563823885868,"Catfish","2022-09-06",1
0.200363463186082,"Catfish","2022-09-06",1
0.0792233868165471,"Catfish","2022-09-06",1
0.193212031415236,"Catfish","2022-09-06",1
0.421462328912645,"Catfish","2022-09-06",1
0.0819073280337339,"Catfish","2022-09-06",1
0.205098212179358,"Catfish","2022-09-06",1
0.0458584601767961,"Catfish","2022-09-06",1
0.0651670396447588,"Catfish","2022-09-06",1
0.211285228473109,"Catfish","2022-09-06",1
0.0746954816137668,"Catfish","2022-09-06",1
0.148437411553358,"Catfish","2022-09-06",1
0.0392404826345866,"Catfish","2022-09-06",1
0.0567105417474838,"Catfish","2022-09-06",1
0.201838588022378,"Catfish","2022-09-06",1
0.0669617961467893,"Catfish","2022-09-06",1
0.0535634691737521,"Catfish","2022-09-06",1
0.141435836595622,"Catfish","2022-09-06",1
0.202018224402525,"Catfish","2022-09-06",1
0.0592691459405921,"Catfish","2022-09-06",1
0.0973995478047687,"Catfish","2022-09-06",1
0.0439248386866452,"Catfish","2022-09-06",1
0.0854801655068495,"Catfish","2022-09-06",2
0.0733387369462328,"Catfish","2022-09-06",2
0.0872841260426089,"Catfish","2022-09-06",2
0.0819515594546285,"Catfish","2022-09-06",2
0.059216461886642,"Catfish","2022-09-06",2
0.0683818434784671,"Catfish","2022-09-06",2
0.0932497806070615,"Catfish","2022-09-06",2
0.0781021312359383,"Catfish","2022-09-06",2
0.0604438913894211,"Catfish","2022-09-06",2
0.159470835810017,"Catfish","2022-09-06",2
0.0661518448961289,"Catfish","2022-09-06",2
0.0575947161853064,"Catfish","2022-09-06",2
0.0768970278880473,"Catfish","2022-09-06",2
0.0626849213273678,"Catfish","2022-09-06",2
0.0495752985786376,"Catfish","2022-09-06",2
0.0903817535845571,"Catfish","2022-09-06",2
0.143589832898059,"Catfish","2022-09-06",2
0.27860421606228,"Catfish","2022-09-06",2
0.0982913358203449,"Catfish","2022-09-06",2
0.184860999401273,"Catfish","2022-09-06",2
0.087504522134295,"Catfish","2022-09-06",2
0.106203404770434,"Catfish","2022-09-06",2
0.0449100890398663,"Catfish","2022-09-06",2
0.0577924478417,"Catfish","2022-09-06",2
0.124581792906792,"Catfish","2022-09-06",2
0.0696219724508812,"Catfish","2022-09-06",2
0.102835720283768,"Catfish","2022-09-06",2
0.17666989706761,"Catfish","2022-09-06",2
0.0631693184343382,"Catfish","2022-09-06",2
0.0665703094923753,"Catfish","2022-09-06",2
0.106067807322645,"Catfish","2022-09-06",2
0.0809053151851212,"Catfish","2022-09-06",2
0.157919880273033,"Catfish","2022-09-06",2
0.0581831736096176,"Catfish","2022-09-06",2
0.262141564963638,"Catfish","2022-09-06",2
0.0819825613311736,"Catfish","2022-09-06",2
0.0569820748712392,"Catfish","2022-09-06",2
0.0920295229051416,"Catfish","2022-09-06",2
0.396070123308896,"Catfish","2022-09-06",2
0.0523359354865151,"Catfish","2022-09-06",2
0.109093400547278,"Catfish","2022-09-06",2
