"change_diff_eb","site","date","nl"
0.0119123951983551,"Deans",2022-08-16,4
0.00319629075827698,"Deans",2022-08-16,4
0.0306029779607097,"Deans",2022-08-16,4
0.0202295869931133,"Deans",2022-08-16,4
0.0211215372375012,"Deans",2022-08-16,4
0.0296369389582593,"Deans",2022-08-16,4
0.00633901996919863,"Deans",2022-08-16,4
0.0147086737131348,"Deans",2022-08-16,4
0.0758590359291532,"Deans",2022-08-16,4
0.00964515644506535,"Deans",2022-08-16,4
0.0185148364532498,"Deans",2022-08-16,4
0.0128665684256685,"Deans",2022-08-16,4
0.00769490746028012,"Deans",2022-08-16,4
0.0143596199716624,"Deans",2022-08-16,4
0.0104898718887181,"Deans",2022-08-16,4
0.0158532351070995,"Deans",2022-08-16,4
0.0112326473358884,"Deans",2022-08-16,4
0.0102309149962221,"Deans",2022-08-16,4
0.00712064037650317,"Deans",2022-08-16,4
0.0268467518059212,"Deans",2022-08-16,4
0.0246810392176659,"Deans",2022-08-16,4
0.0592551084021854,"Deans",2022-08-16,4
0.0495809937202586,"Deans",2022-08-16,4
0.0458327860930927,"Deans",2022-08-16,4
0.0147562026921414,"Deans",2022-08-16,4
0.00341622647471454,"Deans",2022-08-16,4
0.0239990879422317,"Deans",2022-08-16,4
0.0473097242628596,"Deans",2022-08-16,4
0.0642062352420437,"Deans",2022-08-16,4
0.0356294749796362,"Deans",2022-08-16,4
0.00401326820193579,"Deans",2022-08-16,4
0.0350897308859951,"Deans",2022-08-16,4
0.00710210371697424,"Deans",2022-08-16,4
0.00691000239998052,"Deans",2022-08-16,4
0.0157281566438742,"Deans",2022-08-16,4
0.0307878530963302,"Deans",2022-08-16,4
0.0138205186898135,"Deans",2022-08-16,4
0.0750931756890405,"Deans",2022-08-16,4
0.0162359077185016,"Deans",2022-08-16,4
0.00953301827460454,"Deans",2022-08-16,4
0.00592037705519359,"Deans",2022-08-16,4
0.00864765275368087,"Deans",2022-08-16,5
0.0325674419770425,"Deans",2022-08-16,5
0.0354214100310202,"Deans",2022-08-16,5
0.0425708741372445,"Deans",2022-08-16,5
0.0479213633092007,"Deans",2022-08-16,5
0.01218765937711,"Deans",2022-08-16,5
0.0174302210667846,"Deans",2022-08-16,5
0.0154510119662302,"Deans",2022-08-16,5
0.00874248875130791,"Deans",2022-08-16,5
0.00973119911142334,"Deans",2022-08-16,5
0.00735865946962213,"Deans",2022-08-16,5
0.0186030793734663,"Deans",2022-08-16,5
0.0139144300960891,"Deans",2022-08-16,5
0.036803141162013,"Deans",2022-08-16,5
0.00844827591159026,"Deans",2022-08-16,5
0.0523264770698823,"Deans",2022-08-16,5
0.0158728627232654,"Deans",2022-08-16,5
0.00706026781401166,"Deans",2022-08-16,5
0.0205651569573722,"Deans",2022-08-16,5
0.0227821470523559,"Deans",2022-08-16,5
0.0331052243504078,"Deans",2022-08-16,5
0.00660750366044058,"Deans",2022-08-16,5
0.0121114091680955,"Deans",2022-08-16,5
0.0175316522209828,"Deans",2022-08-16,5
0.0116957773787253,"Deans",2022-08-16,5
0.00833187846902343,"Deans",2022-08-16,5
0.0115401142947523,"Deans",2022-08-16,5
0.0209737226520836,"Deans",2022-08-16,5
0.0146006350077836,"Deans",2022-08-16,5
0.05801232473188,"Deans",2022-08-16,5
0.0199277150964661,"Deans",2022-08-16,5
0.00939488488846919,"Deans",2022-08-16,5
0.0221965485312926,"Deans",2022-08-16,5
0.0460419155872277,"Deans",2022-08-16,5
0.0264326192560778,"Deans",2022-08-16,5
0.0115746806608622,"Deans",2022-08-16,5
0.00745364121285926,"Deans",2022-08-16,5
0.0193719707072962,"Deans",2022-08-16,5
0.0148585627987266,"Deans",2022-08-16,5
0.0624826397014424,"Deans",2022-08-16,5
0.0135983068428354,"Deans",2022-08-16,5
0.00714158934299238,"Deans",2022-08-16,5
0.0216012409920216,"Deans",2022-08-16,5
0.0236947768463299,"Deans",2022-08-16,5
0.0151950170070545,"Deans",2022-08-16,5
0.0298841099239326,"Deans",2022-08-16,5
0.00939603017332609,"Deans",2022-08-16,5
0.0303063235283623,"Deans",2022-08-16,5
0.0199447463143398,"Deans",2022-08-16,5
0.0365396851714009,"Deans",2022-08-16,5
0.0105275294986977,"Deans",2022-08-16,5
0.0142428301467545,"Deans",2022-08-16,5
0.0166678765379359,"Deans",2022-08-16,5
0.0332301638140192,"Deans",2022-08-16,5
0.0109334720899884,"Deans",2022-08-16,5
0.0696497459007871,"Deans",2022-08-16,5
0.0230087280021547,"Deans",2022-08-16,5
0.0103362533699838,"Deans",2022-08-16,5
0.00991535498078351,"Deans",2022-08-16,5
0.0178290854636169,"Deans",2022-08-16,5
0.00825985664080494,"Deans",2022-08-16,5
0.0211615784232395,"Deans",2022-08-16,5
0.0299255800669081,"Deans",2022-08-16,5
0.0162703035304455,"Deans",2022-08-16,5
0.0101824578550834,"Deans",2022-08-16,5
0.0123119117805602,"Deans",2022-08-16,5
0.019345800909705,"Deans",2022-08-16,5
0.00750096074527428,"Deans",2022-08-16,5
0.0167877305395847,"Deans",2022-08-16,5
0.00955977097888114,"Deans",2022-08-16,5
0.0527758135287546,"Deans",2022-08-16,5
0.00808434923260777,"Deans",2022-08-16,5
0.00482153523926468,"Deans",2022-08-16,5
0.0213177015636111,"Deans",2022-08-16,5
0.00838780709462817,"Deans",2022-08-16,5
0.0253319611041017,"Deans",2022-08-16,5
0.0213300964242946,"Deans",2022-08-16,5
0.0150772426358787,"Deans",2022-08-16,5
0.0132269243907989,"Deans",2022-08-16,5
0.024650553394705,"Deans",2022-08-16,5
0.0201482691002414,"Deans",2022-08-16,5
0.00469304320321889,"Deans",2022-08-16,5
0.00741767631672709,"Deans",2022-08-16,5
0.0137719706900073,"Deans",2022-08-16,5
0.0580807464229408,"Deans",2022-08-16,5
0.0153012656114835,"Deans",2022-08-16,5
0.0187958992154986,"Deans",2022-08-16,5
0.0403391511197686,"Deans",2022-08-16,5
0.0266927423987541,"Deans",2022-08-16,5
0.00957499098210079,"Deans",2022-08-16,5
0.0282894986417715,"Deans",2022-08-16,5
0.025061561716616,"Deans",2022-08-16,5
0.00715995623459829,"Deans",2022-08-16,5
0.0207353139973394,"Deans",2022-08-16,5
0.0192224160356679,"Deans",2022-08-16,5
0.00618787844894513,"Deans",2022-08-16,5
0.00636382334530138,"Deans",2022-08-16,5
0.0102904840569897,"Deans",2022-08-16,5
0.00830548653212866,"Deans",2022-08-16,5
0.0220633469092106,"Deans",2022-08-16,5
0.0164076036091889,"Deans",2022-08-16,6
0.0387533226792002,"Deans",2022-08-16,6
0.0469105079141763,"Deans",2022-08-16,6
0.0102595060837529,"Deans",2022-08-16,6
0.0192009274325199,"Deans",2022-08-16,6
0.0119013693143669,"Deans",2022-08-16,6
0.00831296900111992,"Deans",2022-08-16,6
0.0353401346465977,"Deans",2022-08-16,6
0.0303164545175778,"Deans",2022-08-16,6
0.00517012337546587,"Deans",2022-08-16,6
0.0161657979101208,"Deans",2022-08-16,6
0.0305633211986101,"Deans",2022-08-16,6
0.0501163861303737,"Deans",2022-08-16,6
0.0106087876392722,"Deans",2022-08-16,6
0.0111706363146777,"Deans",2022-08-16,6
0.0570019583575085,"Deans",2022-08-16,6
0.0265861496544842,"Deans",2022-08-16,6
0.0217637555860925,"Deans",2022-08-16,6
0.00445113641772425,"Deans",2022-08-16,6
0.00962126209111897,"Deans",2022-08-16,6
0.0137277380263593,"Deans",2022-08-16,6
0.0359161377733676,"Deans",2022-08-16,6
0.022182005118126,"Deans",2022-08-16,6
0.0452653276581767,"Deans",2022-08-16,6
0.0252230733085218,"Deans",2022-08-16,6
0.0252877068462671,"Deans",2022-08-16,6
0.0227956381082478,"Deans",2022-08-16,6
0.0154430439365502,"Deans",2022-08-16,6
0.0188928491125481,"Deans",2022-08-16,6
0.00725002797615585,"Deans",2022-08-16,6
0.0133076326078292,"Deans",2022-08-16,6
0.0616778670320532,"Deans",2022-08-16,6
0.0142093303931041,"Deans",2022-08-16,6
0.00969442895133589,"Deans",2022-08-16,6
0.0147735456909801,"Deans",2022-08-16,6
0.0257553575630171,"Deans",2022-08-16,6
0.0297343581263402,"Deans",2022-08-16,6
0.0239278207744523,"Deans",2022-08-16,6
0.00784946881249917,"Deans",2022-08-16,6
0.0230156284973366,"Deans",2022-08-16,6
0.0320553236672972,"Deans",2022-08-16,6
0.0147885395752251,"Deans",2022-08-16,6
0.0179702511072152,"Deans",2022-08-16,6
0.0164529708113681,"Deans",2022-08-16,6
0.010021979126834,"Deans",2022-08-16,6
0.0234045815262517,"Deans",2022-08-16,6
0.0132020159400493,"Deans",2022-08-16,6
0.0105950911007496,"Deans",2022-08-16,6
0.00683567129937872,"Deans",2022-08-16,6
0.0174611254229894,"Deans",2022-08-16,6
0.0132487208062678,"Deans",2022-08-16,6
0.00850850416139153,"Deans",2022-08-16,6
0.00697478145931124,"Deans",2022-08-16,6
0.00586477811251008,"Deans",2022-08-16,6
0.0347299499535222,"Deans",2022-08-16,6
0.00874036442151412,"Deans",2022-08-16,6
0.0326037933330071,"Deans",2022-08-16,6
0.0122301739804044,"Deans",2022-08-16,6
0.0259915304897475,"Deans",2022-08-16,6
0.00795724979108043,"Deans",2022-08-16,6
0.0106885189453691,"Deans",2022-08-16,6
0.00969338753237363,"Deans",2022-08-16,6
0.0513385829004992,"Deans",2022-08-16,6
0.0518954164906675,"Deans",2022-08-16,6
0.0253777360033153,"Deans",2022-08-16,6
0.0167163816462342,"Deans",2022-08-16,6
0.0627733173192723,"Deans",2022-08-16,6
0.0290683809455151,"Deans",2022-08-16,6
0.0149181362959479,"Deans",2022-08-16,6
0.0450785943086004,"Deans",2022-08-16,6
0.0150435223497196,"Deans",2022-08-16,6
0.0519039854842921,"Deans",2022-08-16,6
0.0241323724826097,"Deans",2022-08-16,6
0.00977731215911847,"Deans",2022-08-16,6
0.040518917167828,"Deans",2022-08-16,6
0.00781596832004505,"Deans",2022-08-16,6
0.0201548524756355,"Deans",2022-08-16,6
0.00833214086458033,"Deans",2022-08-16,6
0.0180960671955904,"Deans",2022-08-16,6
0.0262251147524514,"Deans",2022-08-16,6
0.00880019817148665,"Deans",2022-08-16,6
0.0547200539123167,"Deans",2022-08-16,6
0.00578298545161626,"Deans",2022-08-16,6
0.0466877174431506,"Deans",2022-08-16,6
0.0440867836236748,"Deans",2022-08-16,6
0.024536772182085,"Deans",2022-08-16,6
0.0167791970777777,"Deans",2022-08-16,6
0.0205358087559359,"Deans",2022-08-16,6
0.0113350763976534,"Deans",2022-08-16,6
0.0124257138673949,"Deans",2022-08-16,6
0.046147404414486,"Deans",2022-08-16,6
0.0239664026157687,"Deans",2022-08-16,6
0.0161206057279785,"Deans",2022-08-16,6
0.0218957320739021,"Deans",2022-08-16,6
0.0208969931143239,"Deans",2022-08-16,6
0.00735509783825274,"Deans",2022-08-16,6
0.020995807191004,"Deans",2022-08-16,6
0.0210367284006494,"Deans",2022-08-16,6
0.00931054714006794,"Deans",2022-08-16,6
0.0287822861379777,"Deans",2022-08-16,6
0.013723717057247,"Deans",2022-08-16,7
0.00947532666038838,"Deans",2022-08-16,7
0.00816718358489684,"Deans",2022-08-16,7
0.0317032582831784,"Deans",2022-08-16,7
0.0182871710337652,"Deans",2022-08-16,7
0.0130164266785145,"Deans",2022-08-16,7
0.0129304869948438,"Deans",2022-08-16,7
0.0137057632515593,"Deans",2022-08-16,7
0.0493257249682384,"Deans",2022-08-16,7
0.0127847646818711,"Deans",2022-08-16,7
0.0245249881925114,"Deans",2022-08-16,7
0.0225135690050464,"Deans",2022-08-16,7
0.0295172227124744,"Deans",2022-08-16,7
0.013787275672877,"Deans",2022-08-16,7
0.0410200409076062,"Deans",2022-08-16,7
