Serial Number:	20725838 --

Date Time, GMT -0400	Temp, (*F)	Button Down	Button Up	Host Connect	EOF	
2022-06-21 00:43:21	68.21	 	 	 	 	
2022-06-21 00:43:22	68.29	 	 	 	 	
2022-06-21 00:43:23	68.29	 	 	 	 	
2022-06-21 00:43:24	68.29	 	 	 	 	
2022-06-21 00:43:25	68.21	 	 	 	 	
2022-06-21 00:43:26	68.29	 	 	 	 	
2022-06-21 00:43:27	68.29	 	 	 	 	
2022-06-21 00:43:28	68.29	 	 	 	 	
2022-06-21 00:43:29	68.29	 	 	 	 	
2022-06-21 00:43:30	68.21	 	 	 	 	
2022-06-21 00:43:31	68.21	 	 	 	 	
2022-06-21 00:43:32	68.29	 	 	 	 	
2022-06-21 00:43:33	68.21	 	 	 	 	
2022-06-21 00:43:34	68.21	 	 	 	 	
2022-06-21 00:43:35	68.29	 	 	 	 	
2022-06-21 00:43:36	68.21	 	 	 	 	
2022-06-21 00:43:37	68.21	 	 	 	 	
2022-06-21 00:43:38	68.21	 	 	 	 	
2022-06-21 00:43:39	68.21	 	 	 	 	
2022-06-21 00:43:40	68.21	 	 	 	 	
2022-06-21 00:43:41	68.29	 	 	 	 	
2022-06-21 00:43:42	68.29	 	 	 	 	
2022-06-21 00:43:43	68.21	 	 	 	 	
2022-06-21 00:43:44	68.29	 	 	 	 	
2022-06-21 00:43:45	68.29	 	 	 	 	
2022-06-21 00:43:46	68.29	 	 	 	 	
2022-06-21 00:43:47	68.21	 	 	 	 	
2022-06-21 00:43:48	68.21	 	 	 	 	
2022-06-21 00:43:49	68.29	 	 	 	 	
2022-06-21 00:43:50	68.29	 	 	 	 	
2022-06-21 00:43:51	68.21	 	 	 	 	
2022-06-21 00:43:52	68.21	 	 	 	 	
2022-06-21 00:43:53	68.29	 	 	 	 	
2022-06-21 00:43:54	68.21	 	 	 	 	
2022-06-21 00:43:55	68.21	 	 	 	 	
2022-06-21 00:43:56	68.29	 	 	 	 	
2022-06-21 00:43:57	68.29	 	 	 	 	
2022-06-21 00:43:58	68.13	 	 	 	 	
2022-06-21 00:43:59	68.29	 	 	 	 	
2022-06-21 00:44:00	68.29	 	 	 	 	
2022-06-21 00:44:01	68.21	 	 	 	 	
2022-06-21 00:44:02	68.21	 	 	 	 	
2022-06-21 00:44:03	68.21	 	 	 	 	
2022-06-21 00:44:04	68.29	 	 	 	 	
2022-06-21 00:44:05	68.21	 	 	 	 	
2022-06-21 00:44:06	68.29	 	 	 	 	
2022-06-21 00:44:07	68.21	 	 	 	 	
2022-06-21 00:44:08	68.21	 	 	 	 	
2022-06-21 00:44:09	68.21	 	 	 	 	
2022-06-21 00:44:10	68.29	 	 	 	 	
2022-06-21 00:44:11	68.37	 	 	 	 	
2022-06-21 00:44:12	68.21	 	 	 	 	
2022-06-21 00:44:13	68.21	 	 	 	 	
2022-06-21 00:44:14	68.21	 	 	 	 	
2022-06-21 00:44:15	68.29	 	 	 	 	
2022-06-21 00:44:16	68.21	 	 	 	 	
2022-06-21 00:44:17	68.29	 	 	 	 	
2022-06-21 00:44:18	68.21	 	 	 	 	
2022-06-21 00:44:19	68.21	 	 	 	 	
2022-06-21 00:44:20	68.29	 	 	 	 	
2022-06-21 00:44:21	68.37	 	 	 	 	
2022-06-21 00:44:22	68.29	 	 	 	 	
2022-06-21 00:44:23	68.21	 	 	 	 	
2022-06-21 00:44:24	68.21	 	 	 	 	
2022-06-21 00:44:25	68.21	 	 	 	 	
2022-06-21 00:44:26	68.21	 	 	 	 	
2022-06-21 00:44:27	68.29	 	 	 	 	
2022-06-21 00:44:28	68.21	 	 	 	 	
2022-06-21 00:44:29	68.29	 	 	 	 	
2022-06-21 00:44:30	68.29	 	 	 	 	
2022-06-21 00:44:31	68.29	 	 	 	 	
2022-06-21 00:44:32	68.21	 	 	 	 	
2022-06-21 00:44:33	68.29	 	 	 	 	
2022-06-21 00:44:34	68.29	 	 	 	 	
2022-06-21 00:44:35	68.21	 	 	 	 	
2022-06-21 00:44:36	68.29	 	 	 	 	
2022-06-21 00:44:37	68.21	 	 	 	 	
2022-06-21 00:44:38	68.29	 	 	 	 	
2022-06-21 00:44:39	68.29	 	 	 	 	
2022-06-21 00:44:40	68.21	 	 	 	 	
2022-06-21 00:44:41	68.29	 	 	 	 	
2022-06-21 00:44:42	68.29	 	 	 	 	
2022-06-21 00:44:43	68.21	 	 	 	 	
2022-06-21 00:44:44	68.29	 	 	 	 	
2022-06-21 00:44:45	68.21	 	 	 	 	
2022-06-21 00:44:46	68.21	 	 	 	 	
2022-06-21 00:44:47	68.29	 	 	 	 	
2022-06-21 00:44:48	68.29	 	 	 	 	
2022-06-21 00:44:49	68.29	 	 	 	 	
2022-06-21 00:44:50	68.29	 	 	 	 	
2022-06-21 00:44:51	68.29	 	 	 	 	
2022-06-21 00:44:52	68.29	 	 	 	 	
2022-06-21 00:44:53	68.21	 	 	 	 	
2022-06-21 00:44:54	68.29	 	 	 	 	
2022-06-21 00:44:55	68.21	 	 	 	 	
2022-06-21 00:44:56	68.29	 	 	 	 	
2022-06-21 00:44:57	68.37	 	 	 	 	
2022-06-21 00:44:58	68.29	 	 	 	 	
2022-06-21 00:44:59	68.29	 	 	 	 	
2022-06-21 00:45:00	68.21	 	 	 	 	
2022-06-21 00:45:01	68.29	 	 	 	 	
2022-06-21 00:45:02	68.29	 	 	 	 	
2022-06-21 00:45:03	68.21	 	 	 	 	
2022-06-21 00:45:04	68.21	 	 	 	 	
2022-06-21 00:45:05	68.29	 	 	 	 	
2022-06-21 00:45:06	68.21	 	 	 	 	
2022-06-21 00:45:07	68.29	 	 	 	 	
2022-06-21 00:45:08	68.21	 	 	 	 	
2022-06-21 00:45:09	68.29	 	 	 	 	
2022-06-21 00:45:10	68.29	 	 	 	 	
2022-06-21 00:45:11	68.29	 	 	 	 	
2022-06-21 00:45:12	68.29	 	 	 	 	
2022-06-21 00:45:13	68.29	 	 	 	 	
2022-06-21 00:45:14	68.29	 	 	 	 	
2022-06-21 00:45:15	68.29	 	 	 	 	
2022-06-21 00:45:16	68.29	 	 	 	 	
2022-06-21 00:45:17	68.37	 	 	 	 	
2022-06-21 00:45:18	68.29	 	 	 	 	
2022-06-21 00:45:19	68.29	 	 	 	 	
2022-06-21 00:45:20	68.29	 	 	 	 	
2022-06-21 00:45:21	68.29	 	 	 	 	
2022-06-21 00:45:22	68.21	 	 	 	 	
2022-06-21 00:45:23	68.29	 	 	 	 	
2022-06-21 00:45:24	68.21	 	 	 	 	
2022-06-21 00:45:25	68.29	 	 	 	 	
2022-06-21 00:45:26	68.21	 	 	 	 	
2022-06-21 00:45:27	68.29	 	 	 	 	
2022-06-21 00:45:28	68.21	 	 	 	 	
2022-06-21 00:45:29	68.29	 	 	 	 	
2022-06-21 00:45:30	68.29	 	 	 	 	
2022-06-21 00:45:31	68.21	 	 	 	 	
2022-06-21 00:45:32	68.29	 	 	 	 	
2022-06-21 00:45:33	68.29	 	 	 	 	
2022-06-21 00:45:34	68.29	 	 	 	 	
2022-06-21 00:45:35	68.29	 	 	 	 	
2022-06-21 00:45:36	68.29	 	 	 	 	
2022-06-21 00:45:37	68.29	 	 	 	 	
2022-06-21 00:45:38	68.29	 	 	 	 	
2022-06-21 00:45:39	68.21	 	 	 	 	
2022-06-21 00:45:40	68.29	 	 	 	 	
2022-06-21 00:45:41	68.29	 	 	 	 	
2022-06-21 00:45:42	68.37	 	 	 	 	
2022-06-21 00:45:43	68.21	 	 	 	 	
2022-06-21 00:45:44	68.29	 	 	 	 	
2022-06-21 00:45:45	68.29	 	 	 	 	
2022-06-21 00:45:46	68.21	 	 	 	 	
2022-06-21 00:45:47	68.29	 	 	 	 	
2022-06-21 00:45:48	68.29	 	 	 	 	
2022-06-21 00:45:49	68.29	 	 	 	 	
2022-06-21 00:45:50	68.29	 	 	 	 	
2022-06-21 00:45:51	68.21	 	 	 	 	
2022-06-21 00:45:52	68.29	 	 	 	 	
2022-06-21 00:45:53	68.37	 	 	 	 	
2022-06-21 00:45:54	68.37	 	 	 	 	
2022-06-21 00:45:55	68.29	 	 	 	 	
2022-06-21 00:45:56	68.37	 	 	 	 	
2022-06-21 00:45:57	68.37	 	 	 	 	
2022-06-21 00:45:58	68.29	 	 	 	 	
2022-06-21 00:45:59	68.29	 	 	 	 	
2022-06-21 00:46:00	68.29	 	 	 	 	
2022-06-21 00:46:01	68.29	 	 	 	 	
2022-06-21 00:46:02	68.29	 	 	 	 	
2022-06-21 00:46:03	68.37	 	 	 	 	
2022-06-21 00:46:04	68.29	 	 	 	 	
2022-06-21 00:46:05	68.37	 	 	 	 	
2022-06-21 00:46:06	68.29	 	 	 	 	
2022-06-21 00:46:07	68.29	 	 	 	 	
2022-06-21 00:46:08	68.21	 	 	 	 	
2022-06-21 00:46:09	68.37	 	 	 	 	
2022-06-21 00:46:10	68.29	 	 	 	 	
2022-06-21 00:46:11	68.37	 	 	 	 	
2022-06-21 00:46:12	68.37	 	 	 	 	
2022-06-21 00:46:13	68.37	 	 	 	 	
2022-06-21 00:46:14	68.37	 	 	 	 	
2022-06-21 00:46:15	68.37	 	 	 	 	
2022-06-21 00:46:16	68.29	 	 	 	 	
2022-06-21 00:46:17	68.29	 	 	 	 	
2022-06-21 00:46:18	68.37	 	 	 	 	
2022-06-21 00:46:19	68.37	 	 	 	 	
2022-06-21 00:46:20	68.29	 	 	 	 	
2022-06-21 00:46:21	68.37	 	 	 	 	
2022-06-21 00:46:22	68.37	 	 	 	 	
2022-06-21 00:46:23	68.37	 	 	 	 	
2022-06-21 00:46:24	68.37	 	 	 	 	
2022-06-21 00:46:25	68.37	 	 	 	 	
2022-06-21 00:46:26	68.37	 	 	 	 	
2022-06-21 00:46:27	68.29	 	 	 	 	
2022-06-21 00:46:28	68.29	 	 	 	 	
2022-06-21 00:46:29	68.37	 	 	 	 	
2022-06-21 00:46:30	68.37	 	 	 	 	
2022-06-21 00:46:31	68.37	 	 	 	 	
2022-06-21 00:46:32	68.29	 	 	 	 	
2022-06-21 00:46:33	68.37	 	 	 	 	
2022-06-21 00:46:34	68.29	 	 	 	 	
2022-06-21 00:46:35	68.52	 	 	 	 	
2022-06-21 00:46:36	68.29	 	 	 	 	
2022-06-21 00:46:37	68.37	 	 	 	 	
2022-06-21 00:46:38	68.37	 	 	 	 	
2022-06-21 00:46:39	68.37	 	 	 	 	
2022-06-21 00:46:40	68.29	 	 	 	 	
2022-06-21 00:46:41	68.37	 	 	 	 	
2022-06-21 00:46:42	68.44	 	 	 	 	
2022-06-21 00:46:43	68.37	 	 	 	 	
2022-06-21 00:46:44	68.29	 	 	 	 	
2022-06-21 00:46:45	68.37	 	 	 	 	
2022-06-21 00:46:46	68.37	 	 	 	 	
2022-06-21 00:46:47	68.37	 	 	 	 	
2022-06-21 00:46:48	68.37	 	 	 	 	
2022-06-21 00:46:49	68.37	 	 	 	 	
2022-06-21 00:46:50	68.29	 	 	 	 	
2022-06-21 00:46:51	68.37	 	 	 	 	
2022-06-21 00:46:52	68.37	 	 	 	 	
2022-06-21 00:46:53	68.37	 	 	 	 	
2022-06-21 00:46:54	68.37	 	 	 	 	
2022-06-21 00:46:55	68.37	 	 	 	 	
2022-06-21 00:46:56	68.37	 	 	 	 	
2022-06-21 00:46:57	68.37	 	 	 	 	
2022-06-21 00:46:58	68.44	 	 	 	 	
2022-06-21 00:46:59	68.44	 	 	 	 	
2022-06-21 00:47:00	68.37	 	 	 	 	
2022-06-21 00:47:01	68.37	 	 	 	 	
2022-06-21 00:47:02	68.37	 	 	 	 	
2022-06-21 00:47:03	68.37	 	 	 	 	
2022-06-21 00:47:04	68.44	 	 	 	 	
2022-06-21 00:47:05	68.37	 	 	 	 	
2022-06-21 00:47:06	68.37	 	 	 	 	
2022-06-21 00:47:07	68.37	 	 	 	 	
2022-06-21 00:47:08	68.44	 	 	 	 	
2022-06-21 00:47:09	68.37	 	 	 	 	
2022-06-21 00:47:10	68.37	 	 	 	 	
2022-06-21 00:47:11	68.37	 	 	 	 	
2022-06-21 00:47:12	68.37	 	 	 	 	
2022-06-21 00:47:13	68.44	 	 	 	 	
2022-06-21 00:47:14	68.37	 	 	 	 	
2022-06-21 00:47:15	68.37	 	 	 	 	
2022-06-21 00:47:16	68.44	 	 	 	 	
2022-06-21 00:47:17	68.37	 	 	 	 	
2022-06-21 00:47:18	68.37	 	 	 	 	
2022-06-21 00:47:19	68.44	 	 	 	 	
2022-06-21 00:47:20	68.37	 	 	 	 	
2022-06-21 00:47:21	68.37	 	 	 	 	
2022-06-21 00:47:22	68.37	 	 	 	 	
2022-06-21 00:47:23	68.44	 	 	 	 	
2022-06-21 00:47:24	68.37	 	 	 	 	
2022-06-21 00:47:25	68.37	 	 	 	 	
2022-06-21 00:47:26	68.44	 	 	 	 	
2022-06-21 00:47:27	68.37	 	 	 	 	
2022-06-21 00:47:28	68.44	 	 	 	 	
2022-06-21 00:47:29	68.37	 	 	 	 	
2022-06-21 00:47:30	68.52	 	 	 	 	
2022-06-21 00:47:31	68.52	 	 	 	 	
2022-06-21 00:47:32	68.44	 	 	 	 	
2022-06-21 00:47:33	68.52	 	 	 	 	
2022-06-21 00:47:34	68.44	 	 	 	 	
2022-06-21 00:47:35	68.44	 	 	 	 	
2022-06-21 00:47:36	68.37	 	 	 	 	
2022-06-21 00:47:37	68.44	 	 	 	 	
2022-06-21 00:47:38	68.37	 	 	 	 	
2022-06-21 00:47:39	68.44	 	 	 	 	
2022-06-21 00:47:40	68.44	 	 	 	 	
2022-06-21 00:47:41	68.44	 	 	 	 	
2022-06-21 00:47:42	68.44	 	 	 	 	
2022-06-21 00:47:43	68.44	 	 	 	 	
2022-06-21 00:47:44	68.52	 	 	 	 	
2022-06-21 00:47:45	68.44	 	 	 	 	
2022-06-21 00:47:46	68.37	 	 	 	 	
2022-06-21 00:47:47	68.44	 	 	 	 	
2022-06-21 00:47:48	68.37	 	 	 	 	
2022-06-21 00:47:49	68.44	 	 	 	 	
2022-06-21 00:47:50	68.52	 	 	 	 	
2022-06-21 00:47:51	68.52	 	 	 	 	
2022-06-21 00:47:52	68.52	 	 	 	 	
2022-06-21 00:47:53	68.44	 	 	 	 	
2022-06-21 00:47:54	68.44	 	 	 	 	
2022-06-21 00:47:55	68.44	 	 	 	 	
2022-06-21 00:47:56	68.52	 	 	 	 	
2022-06-21 00:47:57	68.52	 	 	 	 	
2022-06-21 00:47:58	68.44	 	 	 	 	
2022-06-21 00:47:59	68.44	 	 	 	 	
2022-06-21 00:48:00	68.60	 	 	 	 	
2022-06-21 00:48:01	68.44	 	 	 	 	
2022-06-21 00:48:02	68.44	 	 	 	 	
2022-06-21 00:48:03	68.44	 	 	 	 	
2022-06-21 00:48:04	68.52	 	 	 	 	
2022-06-21 00:48:05	68.52	 	 	 	 	
2022-06-21 00:48:06	68.60	 	 	 	 	
2022-06-21 00:48:07	68.52	 	 	 	 	
2022-06-21 00:48:08	68.52	 	 	 	 	
2022-06-21 00:48:09	68.44	 	 	 	 	
2022-06-21 00:48:10	68.52	 	 	 	 	
2022-06-21 00:48:11	68.60	 	 	 	 	
2022-06-21 00:48:12	68.60	 	 	 	 	
2022-06-21 00:48:13	68.60	 	 	 	 	
2022-06-21 00:48:14	68.60	 	 	 	 	
2022-06-21 00:48:15	68.60	 	 	 	 	
2022-06-21 00:48:16	68.60	 	 	 	 	
2022-06-21 00:48:17	68.60	 	 	 	 	
2022-06-21 00:48:18	68.60	 	 	 	 	
2022-06-21 00:48:19	68.67	 	 	 	 	
2022-06-21 00:48:20	68.75	 	 	 	 	
2022-06-21 00:48:21	68.67	 	 	 	 	
2022-06-21 00:48:22	68.75	 	 	 	 	
2022-06-21 00:48:23	68.75	 	 	 	 	
2022-06-21 00:48:24	68.75	 	 	 	 	
2022-06-21 00:48:25	68.75	 	 	 	 	
2022-06-21 00:48:26	68.75	 	 	 	 	
2022-06-21 00:48:27	68.75	 	 	 	 	
2022-06-21 00:48:28	68.83	 	 	 	 	
2022-06-21 00:48:29	68.75	 	 	 	 	
2022-06-21 00:48:30	68.83	 	 	 	 	
2022-06-21 00:48:31	68.91	 	 	 	 	
2022-06-21 00:48:32	68.91	 	 	 	 	
2022-06-21 00:48:33	68.98	 	 	 	 	
2022-06-21 00:48:34	68.91	 	 	 	 	
2022-06-21 00:48:35	68.91	 	 	 	 	
2022-06-21 00:48:36	68.98	 	 	 	 	
2022-06-21 00:48:37	68.98	 	 	 	 	
2022-06-21 00:48:38	68.98	 	 	 	 	
2022-06-21 00:48:39	68.98	 	 	 	 	
2022-06-21 00:48:40	69.06	 	 	 	 	
2022-06-21 00:48:41	68.98	 	 	 	 	
2022-06-21 00:48:42	68.98	 	 	 	 	
2022-06-21 00:48:43	69.06	 	 	 	 	
2022-06-21 00:48:44	69.06	 	 	 	 	
2022-06-21 00:48:45	69.06	 	 	 	 	
2022-06-21 00:48:46	69.14	 	 	 	 	
2022-06-21 00:48:47	69.14	 	 	 	 	
2022-06-21 00:48:48	69.14	 	 	 	 	
2022-06-21 00:48:49	69.14	 	 	 	 	
2022-06-21 00:48:50	69.14	 	 	 	 	
2022-06-21 00:48:51	69.14	 	 	 	 	
2022-06-21 00:48:52	69.14	 	 	 	 	
2022-06-21 00:48:53	69.22	 	 	 	 	
2022-06-21 00:48:54	69.22	 	 	 	 	
2022-06-21 00:48:55	69.22	 	 	 	 	
2022-06-21 00:48:56	69.22	 	 	 	 	
2022-06-21 00:48:57	69.22	 	 	 	 	
2022-06-21 00:48:58	69.29	 	 	 	 	
2022-06-21 00:48:59	69.29	 	 	 	 	
2022-06-21 00:49:00	69.29	 	 	 	 	
2022-06-21 00:49:01	69.29	 	 	 	 	
2022-06-21 00:49:02	69.29	 	 	 	 	
2022-06-21 00:49:03	69.29	 	 	 	 	
2022-06-21 00:49:04	69.29	 	 	 	 	
2022-06-21 00:49:05	69.29	 	 	 	 	
2022-06-21 00:49:06	69.37	 	 	 	 	
2022-06-21 00:49:07	69.37	 	 	 	 	
2022-06-21 00:49:08	69.45	 	 	 	 	
2022-06-21 00:49:09	69.45	 	 	 	 	
2022-06-21 00:49:10	69.52	 	 	 	 	
2022-06-21 00:49:11	69.45	 	 	 	 	
2022-06-21 00:49:12	69.37	 	 	 	 	
2022-06-21 00:49:13	69.52	 	 	 	 	
2022-06-21 00:49:14	69.52	 	 	 	 	
2022-06-21 00:49:15	69.45	 	 	 	 	
2022-06-21 00:49:16	69.52	 	 	 	 	
2022-06-21 00:49:17	69.52	 	 	 	 	
2022-06-21 00:49:18	69.52	 	 	 	 	
2022-06-21 00:49:19	69.60	 	 	 	 	
2022-06-21 00:49:20	69.52	 	 	 	 	
2022-06-21 00:49:21	69.60	 	 	 	 	
2022-06-21 00:49:22	69.60	 	 	 	 	
2022-06-21 00:49:23	69.60	 	 	 	 	
2022-06-21 00:49:24	69.60	 	 	 	 	
2022-06-21 00:49:25	69.68	 	 	 	 	
2022-06-21 00:49:26	69.68	 	 	 	 	
2022-06-21 00:49:27	69.68	 	 	 	 	
2022-06-21 00:49:28	69.68	 	 	 	 	
2022-06-21 00:49:29	69.68	 	 	 	 	
2022-06-21 00:49:30	69.76	 	 	 	 	
2022-06-21 00:49:31	69.76	 	 	 	 	
2022-06-21 00:49:32	69.76	 	 	 	 	
2022-06-21 00:49:33	69.76	 	 	 	 	
2022-06-21 00:49:34	69.76	 	 	 	 	
2022-06-21 00:49:35	69.83	 	 	 	 	
2022-06-21 00:49:36	69.76	 	 	 	 	
2022-06-21 00:49:37	69.91	 	 	 	 	
2022-06-21 00:49:38	69.91	 	 	 	 	
2022-06-21 00:49:39	69.91	 	 	 	 	
2022-06-21 00:49:40	69.83	 	 	 	 	
2022-06-21 00:49:41	69.83	 	 	 	 	
2022-06-21 00:49:42	69.91	 	 	 	 	
2022-06-21 00:49:43	69.83	 	 	 	 	
2022-06-21 00:49:44	69.91	 	 	 	 	
2022-06-21 00:49:45	69.83	 	 	 	 	
2022-06-21 00:49:46	69.91	 	 	 	 	
2022-06-21 00:49:47	69.91	 	 	 	 	
2022-06-21 00:49:48	69.91	 	 	 	 	
2022-06-21 00:49:49	69.99	 	 	 	 	
2022-06-21 00:49:50	69.99	 	 	 	 	
2022-06-21 00:49:51	70.06	 	 	 	 	
2022-06-21 00:49:52	69.99	 	 	 	 	
2022-06-21 00:49:53	69.99	 	 	 	 	
2022-06-21 00:49:54	70.06	 	 	 	 	
2022-06-21 00:49:55	70.06	 	 	 	 	
2022-06-21 00:49:56	70.14	 	 	 	 	
2022-06-21 00:49:57	70.06	 	 	 	 	
2022-06-21 00:49:58	70.06	 	 	 	 	
2022-06-21 00:49:59	70.06	 	 	 	 	
2022-06-21 00:50:00	70.06	 	 	 	 	
2022-06-21 00:50:01	70.06	 	 	 	 	
2022-06-21 00:50:02	70.06	 	 	 	 	
2022-06-21 00:50:03	70.14	 	 	 	 	
2022-06-21 00:50:04	70.14	 	 	 	 	
2022-06-21 00:50:05	70.14	 	 	 	 	
2022-06-21 00:50:06	70.14	 	 	 	 	
2022-06-21 00:50:07	70.22	 	 	 	 	
2022-06-21 00:50:08	70.14	 	 	 	 	
2022-06-21 00:50:09	70.14	 	 	 	 	
2022-06-21 00:50:10	70.22	 	 	 	 	
2022-06-21 00:50:11	70.22	 	 	 	 	
2022-06-21 00:50:12	70.30	 	 	 	 	
2022-06-21 00:50:13	70.30	 	 	 	 	
2022-06-21 00:50:14	70.22	 	 	 	 	
2022-06-21 00:50:15	70.30	 	 	 	 	
2022-06-21 00:50:16	70.30	 	 	 	 	
2022-06-21 00:50:17	70.22	 	 	 	 	
2022-06-21 00:50:18	70.30	 	 	 	 	
2022-06-21 00:50:19	70.30	 	 	 	 	
2022-06-21 00:50:20	70.30	 	 	 	 	
2022-06-21 00:50:21	70.22	 	 	 	 	
2022-06-21 00:50:22	70.37	 	 	 	 	
2022-06-21 00:50:23	70.22	 	 	 	 	
2022-06-21 00:50:24	70.30	 	 	 	 	
2022-06-21 00:50:25	70.30	 	 	 	 	
2022-06-21 00:50:26	70.30	 	 	 	 	
2022-06-21 00:50:27	70.45	 	 	 	 	
2022-06-21 00:50:28	70.37	 	 	 	 	
2022-06-21 00:50:29	70.30	 	 	 	 	
2022-06-21 00:50:30	70.37	 	 	 	 	
2022-06-21 00:50:31	70.45	 	 	 	 	
2022-06-21 00:50:32	70.37	 	 	 	 	
2022-06-21 00:50:33	70.45	 	 	 	 	
2022-06-21 00:50:34	70.45	 	 	 	 	
2022-06-21 00:50:35	70.37	 	 	 	 	
2022-06-21 00:50:36	70.37	 	 	 	 	
2022-06-21 00:50:37	70.30	 	 	 	 	
2022-06-21 00:50:38	70.45	 	 	 	 	
2022-06-21 00:50:39	70.45	 	 	 	 	
2022-06-21 00:50:40	70.37	 	 	 	 	
2022-06-21 00:50:41	70.37	 	 	 	 	
2022-06-21 00:50:42	70.37	 	 	 	 	
2022-06-21 00:50:43	70.37	 	 	 	 	
2022-06-21 00:50:44	70.45	 	 	 	 	
2022-06-21 00:50:45	70.45	 	 	 	 	
2022-06-21 00:50:46	70.45	 	 	 	 	
2022-06-21 00:50:47	70.45	 	 	 	 	
2022-06-21 00:50:48	70.37	 	 	 	 	
2022-06-21 00:50:49	70.45	 	 	 	 	
2022-06-21 00:50:50	70.45	 	 	 	 	
2022-06-21 00:50:51	70.37	 	 	 	 	
2022-06-21 00:50:52	70.37	 	 	 	 	
2022-06-21 00:50:53	70.45	 	 	 	 	
2022-06-21 00:50:54	70.45	 	 	 	 	
2022-06-21 00:50:55	70.45	 	 	 	 	
2022-06-21 00:50:56	70.45	 	 	 	 	
2022-06-21 00:50:57	70.45	 	 	 	 	
2022-06-21 00:50:58	70.30	 	 	 	 	
2022-06-21 00:50:59	70.45	 	 	 	 	
2022-06-21 00:51:00	70.45	 	 	 	 	
2022-06-21 00:51:01	70.45	 	 	 	 	
2022-06-21 00:51:02	70.37	 	 	 	 	
2022-06-21 00:51:03	70.45	 	 	 	 	
2022-06-21 00:51:04	70.45	 	 	 	 	
2022-06-21 00:51:05	70.45	 	 	 	 	
2022-06-21 00:51:06	70.30	 	 	 	 	
2022-06-21 00:51:07	70.37	 	 	 	 	
2022-06-21 00:51:08	70.30	 	 	 	 	
2022-06-21 00:51:09	70.37	 	 	 	 	
2022-06-21 00:51:10	70.30	 	 	 	 	
2022-06-21 00:51:11	70.37	 	 	 	 	
2022-06-21 00:51:12	70.37	 	 	 	 	
2022-06-21 00:51:13	70.45	 	 	 	 	
2022-06-21 00:51:14	70.30	 	 	 	 	
2022-06-21 00:51:15	70.30	 	 	 	 	
