"site","date","depth","temp"
"Pick",2022-06-12 00:26:00,0.25,26.51
"Pick",2022-06-12 00:36:00,0.25,26.501
"Pick",2022-06-12 00:46:00,0.25,26.518
"Pick",2022-06-12 00:56:00,0.25,26.51
"Pick",2022-06-12 01:06:00,0.25,26.527
"Pick",2022-06-12 01:16:00,0.25,26.518
"Pick",2022-06-12 01:26:00,0.25,26.501
"Pick",2022-06-12 01:36:00,0.25,26.493
"Pick",2022-06-12 01:46:00,0.25,26.535
"Pick",2022-06-12 01:56:00,0.25,26.518
"Pick",2022-06-12 02:06:00,0.25,26.518
"Pick",2022-06-12 02:16:00,0.25,26.552
"Pick",2022-06-12 02:26:00,0.25,26.56
"Pick",2022-06-12 02:36:00,0.25,26.577
"Pick",2022-06-12 02:46:00,0.25,26.603
"Pick",2022-06-12 02:56:00,0.25,26.552
"Pick",2022-06-12 03:06:00,0.25,26.56
"Pick",2022-06-12 03:16:00,0.25,26.569
"Pick",2022-06-12 03:26:00,0.25,26.535
"Pick",2022-06-12 03:36:00,0.25,26.535
"Pick",2022-06-12 03:46:00,0.25,26.493
"Pick",2022-06-12 03:56:00,0.25,26.476
"Pick",2022-06-12 04:06:00,0.25,26.467
"Pick",2022-06-12 04:16:00,0.25,26.433
"Pick",2022-06-12 04:26:00,0.25,26.425
"Pick",2022-06-12 04:36:00,0.25,26.383
"Pick",2022-06-12 04:46:00,0.25,26.315
"Pick",2022-06-12 04:56:00,0.25,26.332
"Pick",2022-06-12 05:06:00,0.25,26.307
"Pick",2022-06-12 05:16:00,0.25,26.298
"Pick",2022-06-12 05:26:00,0.25,26.239
"Pick",2022-06-12 05:36:00,0.25,26.23
"Pick",2022-06-12 05:46:00,0.25,26.188
"Pick",2022-06-12 05:56:00,0.25,26.154
"Pick",2022-06-12 06:06:00,0.25,26.137
"Pick",2022-06-12 06:16:00,0.25,26.112
"Pick",2022-06-12 06:26:00,0.25,26.07
"Pick",2022-06-12 06:36:00,0.25,26.053
"Pick",2022-06-12 06:46:00,0.25,26.028
"Pick",2022-06-12 06:56:00,0.25,26.011
"Pick",2022-06-12 07:06:00,0.25,25.985
"Pick",2022-06-12 07:16:00,0.25,25.96
"Pick",2022-06-12 07:26:00,0.25,25.951
"Pick",2022-06-12 07:36:00,0.25,25.943
"Pick",2022-06-12 07:46:00,0.25,25.918
"Pick",2022-06-12 07:56:00,0.25,25.901
"Pick",2022-06-12 08:06:00,0.25,25.909
"Pick",2022-06-12 08:16:00,0.25,25.901
"Pick",2022-06-12 08:26:00,0.25,25.875
"Pick",2022-06-12 08:36:00,0.25,25.892
"Pick",2022-06-12 08:46:00,0.25,25.884
"Pick",2022-06-12 08:56:00,0.25,25.884
"Pick",2022-06-12 09:06:00,0.25,25.884
"Pick",2022-06-12 09:16:00,0.25,25.892
"Pick",2022-06-12 09:26:00,0.25,25.901
"Pick",2022-06-12 09:36:00,0.25,25.909
"Pick",2022-06-12 09:46:00,0.25,25.901
"Pick",2022-06-12 09:56:00,0.25,25.909
"Pick",2022-06-12 10:06:00,0.25,25.884
"Pick",2022-06-12 10:16:00,0.25,25.926
"Pick",2022-06-12 10:26:00,0.25,25.968
"Pick",2022-06-12 10:36:00,0.25,25.977
"Pick",2022-06-12 10:46:00,0.25,26.002
"Pick",2022-06-12 10:56:00,0.25,26.036
"Pick",2022-06-12 11:06:00,0.25,26.053
"Pick",2022-06-12 11:16:00,0.25,26.104
"Pick",2022-06-12 11:26:00,0.25,26.137
"Pick",2022-06-12 11:36:00,0.25,26.154
"Pick",2022-06-12 11:46:00,0.25,26.18
"Pick",2022-06-12 11:56:00,0.25,26.213
"Pick",2022-06-12 12:06:00,0.25,26.239
"Pick",2022-06-12 12:16:00,0.25,26.222
"Pick",2022-06-12 12:26:00,0.25,26.273
"Pick",2022-06-12 12:36:00,0.25,26.315
"Pick",2022-06-12 12:46:00,0.25,26.391
"Pick",2022-06-12 12:56:00,0.25,26.383
"Pick",2022-06-12 13:06:00,0.25,26.433
"Pick",2022-06-12 13:16:00,0.25,26.51
"Pick",2022-06-12 13:26:00,0.25,26.518
"Pick",2022-06-12 13:36:00,0.25,26.56
"Pick",2022-06-12 13:46:00,0.25,26.569
"Pick",2022-06-12 13:56:00,0.25,26.586
"Pick",2022-06-12 14:06:00,0.25,26.611
"Pick",2022-06-12 14:16:00,0.25,26.628
"Pick",2022-06-12 14:26:00,0.25,26.637
"Pick",2022-06-12 14:36:00,0.25,26.611
"Pick",2022-06-12 14:46:00,0.25,26.586
"Pick",2022-06-12 14:56:00,0.25,26.645
"Pick",2022-06-12 15:06:00,0.25,26.662
"Pick",2022-06-12 15:16:00,0.25,26.671
"Pick",2022-06-12 15:26:00,0.25,26.738
"Pick",2022-06-12 15:36:00,0.25,26.84
"Pick",2022-06-12 15:46:00,0.25,26.874
"Pick",2022-06-12 15:56:00,0.25,26.925
"Pick",2022-06-12 16:06:00,0.25,26.942
"Pick",2022-06-12 16:16:00,0.25,27.052
"Pick",2022-06-12 16:26:00,0.25,27.086
"Pick",2022-06-12 16:36:00,0.25,27.027
"Pick",2022-06-12 16:46:00,0.25,27.044
"Pick",2022-06-12 16:56:00,0.25,27.103
"Pick",2022-06-12 17:06:00,0.25,27.154
"Pick",2022-06-12 17:16:00,0.25,27.146
"Pick",2022-06-12 17:26:00,0.25,27.163
"Pick",2022-06-12 17:36:00,0.25,27.205
"Pick",2022-06-12 17:46:00,0.25,27.18
"Pick",2022-06-12 17:56:00,0.25,27.095
"Pick",2022-06-12 18:06:00,0.25,27.01
"Pick",2022-06-12 18:16:00,0.25,26.976
"Pick",2022-06-12 18:26:00,0.25,26.95
"Pick",2022-06-12 18:36:00,0.25,26.925
"Pick",2022-06-12 18:46:00,0.25,26.925
"Pick",2022-06-12 18:56:00,0.25,26.95
"Pick",2022-06-12 19:06:00,0.25,26.993
"Pick",2022-06-12 19:16:00,0.25,27.018
"Pick",2022-06-12 19:26:00,0.25,27.044
"Pick",2022-06-12 19:36:00,0.25,27.027
"Pick",2022-06-12 19:46:00,0.25,27.027
"Pick",2022-06-12 19:56:00,0.25,26.993
"Pick",2022-06-12 20:06:00,0.25,27.01
"Pick",2022-06-12 20:16:00,0.25,26.976
"Pick",2022-06-12 20:26:00,0.25,26.95
"Pick",2022-06-12 20:36:00,0.25,26.933
"Pick",2022-06-12 20:46:00,0.25,26.933
"Pick",2022-06-12 20:56:00,0.25,26.908
"Pick",2022-06-12 21:06:00,0.25,26.908
"Pick",2022-06-12 21:16:00,0.25,26.9
"Pick",2022-06-12 21:26:00,0.25,26.883
"Pick",2022-06-12 21:36:00,0.25,26.883
"Pick",2022-06-12 21:46:00,0.25,26.874
"Pick",2022-06-12 21:56:00,0.25,26.883
"Pick",2022-06-12 22:06:00,0.25,26.883
"Pick",2022-06-12 22:16:00,0.25,26.908
"Pick",2022-06-12 22:26:00,0.25,26.95
"Pick",2022-06-12 22:36:00,0.25,27.01
"Pick",2022-06-12 22:46:00,0.25,27.01
"Pick",2022-06-12 22:56:00,0.25,27.035
"Pick",2022-06-12 23:06:00,0.25,27.044
"Pick",2022-06-12 23:16:00,0.25,27.078
"Pick",2022-06-12 23:26:00,0.25,27.086
"Pick",2022-06-12 23:36:00,0.25,27.12
"Pick",2022-06-12 23:46:00,0.25,27.112
"Pick",2022-06-12 23:56:00,0.25,27.112
"Pick",2022-06-13 00:06:00,0.25,27.086
"Pick",2022-06-13 00:16:00,0.25,27.095
"Pick",2022-06-13 00:26:00,0.25,27.103
"Pick",2022-06-13 00:36:00,0.25,27.086
"Pick",2022-06-13 00:46:00,0.25,27.112
"Pick",2022-06-13 00:56:00,0.25,27.12
"Pick",2022-06-13 01:06:00,0.25,27.112
"Pick",2022-06-13 01:16:00,0.25,27.103
"Pick",2022-06-13 01:26:00,0.25,27.086
"Pick",2022-06-13 01:36:00,0.25,27.086
"Pick",2022-06-13 01:46:00,0.25,27.086
"Pick",2022-06-13 01:56:00,0.25,27.086
"Pick",2022-06-13 02:06:00,0.25,27.095
"Pick",2022-06-13 02:16:00,0.25,27.103
"Pick",2022-06-13 02:26:00,0.25,27.078
"Pick",2022-06-13 02:36:00,0.25,27.103
"Pick",2022-06-13 02:46:00,0.25,27.103
"Pick",2022-06-13 02:56:00,0.25,27.086
"Pick",2022-06-13 03:06:00,0.25,27.069
"Pick",2022-06-13 03:16:00,0.25,27.086
"Pick",2022-06-13 03:26:00,0.25,27.095
"Pick",2022-06-13 03:36:00,0.25,27.086
"Pick",2022-06-13 03:46:00,0.25,27.095
"Pick",2022-06-13 03:56:00,0.25,27.112
"Pick",2022-06-13 04:06:00,0.25,27.12
"Pick",2022-06-13 04:16:00,0.25,27.129
"Pick",2022-06-13 04:26:00,0.25,27.137
"Pick",2022-06-13 04:36:00,0.25,27.146
"Pick",2022-06-13 04:46:00,0.25,27.103
"Pick",2022-06-13 04:56:00,0.25,27.12
"Pick",2022-06-13 05:06:00,0.25,27.103
"Pick",2022-06-13 05:16:00,0.25,27.069
"Pick",2022-06-13 05:26:00,0.25,27.044
"Pick",2022-06-13 05:36:00,0.25,27.018
"Pick",2022-06-13 05:46:00,0.25,27.01
"Pick",2022-06-13 05:56:00,0.25,26.959
"Pick",2022-06-13 06:06:00,0.25,26.925
"Pick",2022-06-13 06:16:00,0.25,26.891
"Pick",2022-06-13 06:26:00,0.25,26.9
"Pick",2022-06-13 06:36:00,0.25,26.857
"Pick",2022-06-13 06:46:00,0.25,26.815
"Pick",2022-06-13 06:56:00,0.25,26.815
"Pick",2022-06-13 07:06:00,0.25,26.772
"Pick",2022-06-13 07:16:00,0.25,26.747
"Pick",2022-06-13 07:26:00,0.25,26.721
