Serial Number:	20725838 --

Date Time, GMT -0400	Temp, (*C)	Button Down	Button Up	Host Connect	EOF	
2022-07-12 18:14:53	40.67	 	 	 	 	
2022-07-12 18:14:54	40.71	 	 	 	 	
2022-07-12 18:14:55	40.71	 	 	 	 	
2022-07-12 18:14:56	40.71	 	 	 	 	
2022-07-12 18:14:57	40.67	 	 	 	 	
2022-07-12 18:14:58	40.67	 	 	 	 	
2022-07-12 18:14:59	40.71	 	 	 	 	
2022-07-12 18:15:00	40.62	 	 	 	 	
2022-07-12 18:15:01	40.71	 	 	 	 	
2022-07-12 18:15:02	40.71	 	 	 	 	
2022-07-12 18:15:03	40.71	 	 	 	 	
2022-07-12 18:15:04	40.75	 	 	 	 	
2022-07-12 18:15:05	40.75	 	 	 	 	
2022-07-12 18:15:06	40.80	 	 	 	 	
2022-07-12 18:15:07	40.80	 	 	 	 	
2022-07-12 18:15:08	40.84	 	 	 	 	
2022-07-12 18:15:09	40.84	 	 	 	 	
2022-07-12 18:15:10	40.80	 	 	 	 	
2022-07-12 18:15:11	40.84	 	 	 	 	
2022-07-12 18:15:12	40.84	 	 	 	 	
2022-07-12 18:15:13	40.80	 	 	 	 	
2022-07-12 18:15:14	40.84	 	 	 	 	
2022-07-12 18:15:15	40.75	 	 	 	 	
2022-07-12 18:15:16	40.80	 	 	 	 	
2022-07-12 18:15:17	40.80	 	 	 	 	
2022-07-12 18:15:18	40.75	 	 	 	 	
2022-07-12 18:15:19	40.71	 	 	 	 	
2022-07-12 18:15:20	40.75	 	 	 	 	
2022-07-12 18:15:21	40.75	 	 	 	 	
2022-07-12 18:15:22	40.71	 	 	 	 	
2022-07-12 18:15:23	40.71	 	 	 	 	
2022-07-12 18:15:24	40.75	 	 	 	 	
2022-07-12 18:15:25	40.75	 	 	 	 	
2022-07-12 18:15:26	40.71	 	 	 	 	
2022-07-12 18:15:27	40.75	 	 	 	 	
2022-07-12 18:15:28	40.75	 	 	 	 	
2022-07-12 18:15:29	40.75	 	 	 	 	
2022-07-12 18:15:30	40.80	 	 	 	 	
2022-07-12 18:15:31	40.80	 	 	 	 	
2022-07-12 18:15:32	40.80	 	 	 	 	
2022-07-12 18:15:33	40.75	 	 	 	 	
2022-07-12 18:15:34	40.80	 	 	 	 	
2022-07-12 18:15:35	40.80	 	 	 	 	
2022-07-12 18:15:36	40.80	 	 	 	 	
2022-07-12 18:15:37	40.80	 	 	 	 	
2022-07-12 18:15:38	40.75	 	 	 	 	
2022-07-12 18:15:39	40.80	 	 	 	 	
2022-07-12 18:15:40	40.75	 	 	 	 	
2022-07-12 18:15:41	40.67	 	 	 	 	
2022-07-12 18:15:42	40.62	 	 	 	 	
2022-07-12 18:15:43	40.58	 	 	 	 	
2022-07-12 18:15:44	40.54	 	 	 	 	
2022-07-12 18:15:45	40.50	 	 	 	 	
2022-07-12 18:15:46	40.50	 	 	 	 	
2022-07-12 18:15:47	40.45	 	 	 	 	
2022-07-12 18:15:48	40.41	 	 	 	 	
2022-07-12 18:15:49	40.41	 	 	 	 	
2022-07-12 18:15:50	40.41	 	 	 	 	
2022-07-12 18:15:51	40.32	 	 	 	 	
2022-07-12 18:15:52	40.32	 	 	 	 	
2022-07-12 18:15:53	40.28	 	 	 	 	
2022-07-12 18:15:54	40.24	 	 	 	 	
2022-07-12 18:15:55	40.19	 	 	 	 	
2022-07-12 18:15:56	40.24	 	 	 	 	
2022-07-12 18:15:57	40.19	 	 	 	 	
2022-07-12 18:15:58	40.15	 	 	 	 	
2022-07-12 18:15:59	40.11	 	 	 	 	
2022-07-12 18:16:00	40.15	 	 	 	 	
2022-07-12 18:16:01	40.15	 	 	 	 	
2022-07-12 18:16:02	40.11	 	 	 	 	
2022-07-12 18:16:03	40.07	 	 	 	 	
2022-07-12 18:16:04	40.07	 	 	 	 	
2022-07-12 18:16:05	40.02	 	 	 	 	
2022-07-12 18:16:06	40.02	 	 	 	 	
2022-07-12 18:16:07	39.98	 	 	 	 	
2022-07-12 18:16:08	39.98	 	 	 	 	
2022-07-12 18:16:09	40.02	 	 	 	 	
2022-07-12 18:16:10	39.98	 	 	 	 	
2022-07-12 18:16:11	39.94	 	 	 	 	
2022-07-12 18:16:12	39.89	 	 	 	 	
2022-07-12 18:16:13	39.94	 	 	 	 	
2022-07-12 18:16:14	39.89	 	 	 	 	
2022-07-12 18:16:15	39.89	 	 	 	 	
2022-07-12 18:16:16	39.89	 	 	 	 	
2022-07-12 18:16:17	39.85	 	 	 	 	
2022-07-12 18:16:18	39.81	 	 	 	 	
2022-07-12 18:16:19	39.85	 	 	 	 	
2022-07-12 18:16:20	39.81	 	 	 	 	
2022-07-12 18:16:21	39.81	 	 	 	 	
2022-07-12 18:16:22	39.77	 	 	 	 	
2022-07-12 18:16:23	39.77	 	 	 	 	
2022-07-12 18:16:24	39.77	 	 	 	 	
2022-07-12 18:16:25	39.72	 	 	 	 	
2022-07-12 18:16:26	39.72	 	 	 	 	
2022-07-12 18:16:27	39.68	 	 	 	 	
2022-07-12 18:16:28	39.68	 	 	 	 	
2022-07-12 18:16:29	39.68	 	 	 	 	
2022-07-12 18:16:30	39.68	 	 	 	 	
2022-07-12 18:16:31	39.59	 	 	 	 	
2022-07-12 18:16:32	39.64	 	 	 	 	
2022-07-12 18:16:33	39.59	 	 	 	 	
2022-07-12 18:16:34	39.59	 	 	 	 	
2022-07-12 18:16:35	39.59	 	 	 	 	
2022-07-12 18:16:36	39.55	 	 	 	 	
2022-07-12 18:16:37	39.55	 	 	 	 	
2022-07-12 18:16:38	39.55	 	 	 	 	
2022-07-12 18:16:39	39.55	 	 	 	 	
2022-07-12 18:16:40	39.51	 	 	 	 	
2022-07-12 18:16:41	39.51	 	 	 	 	
2022-07-12 18:16:42	39.47	 	 	 	 	
2022-07-12 18:16:43	39.51	 	 	 	 	
2022-07-12 18:16:44	39.42	 	 	 	 	
2022-07-12 18:16:45	39.47	 	 	 	 	
2022-07-12 18:16:46	39.47	 	 	 	 	
2022-07-12 18:16:47	39.42	 	 	 	 	
2022-07-12 18:16:48	39.42	 	 	 	 	
2022-07-12 18:16:49	39.38	 	 	 	 	
2022-07-12 18:16:50	39.34	 	 	 	 	
2022-07-12 18:16:51	39.38	 	 	 	 	
2022-07-12 18:16:52	39.34	 	 	 	 	
2022-07-12 18:16:53	39.29	 	 	 	 	
2022-07-12 18:16:54	39.34	 	 	 	 	
2022-07-12 18:16:55	39.29	 	 	 	 	
2022-07-12 18:16:56	39.34	 	 	 	 	
2022-07-12 18:16:57	39.29	 	 	 	 	
2022-07-12 18:16:58	39.29	 	 	 	 	
2022-07-12 18:16:59	39.25	 	 	 	 	
2022-07-12 18:17:00	39.25	 	 	 	 	
2022-07-12 18:17:01	39.25	 	 	 	 	
2022-07-12 18:17:02	39.25	 	 	 	 	
2022-07-12 18:17:03	39.25	 	 	 	 	
2022-07-12 18:17:04	39.21	 	 	 	 	
2022-07-12 18:17:05	39.21	 	 	 	 	
2022-07-12 18:17:06	39.17	 	 	 	 	
2022-07-12 18:17:07	39.17	 	 	 	 	
2022-07-12 18:17:08	39.17	 	 	 	 	
2022-07-12 18:17:09	39.08	 	 	 	 	
2022-07-12 18:17:10	39.12	 	 	 	 	
2022-07-12 18:17:11	39.12	 	 	 	 	
2022-07-12 18:17:12	39.12	 	 	 	 	
2022-07-12 18:17:13	39.08	 	 	 	 	
2022-07-12 18:17:14	39.12	 	 	 	 	
2022-07-12 18:17:15	39.08	 	 	 	 	
2022-07-12 18:17:16	39.04	 	 	 	 	
2022-07-12 18:17:17	39.08	 	 	 	 	
2022-07-12 18:17:18	39.04	 	 	 	 	
2022-07-12 18:17:19	39.04	 	 	 	 	
2022-07-12 18:17:20	39.04	 	 	 	 	
2022-07-12 18:17:21	38.99	 	 	 	 	
2022-07-12 18:17:22	38.99	 	 	 	 	
2022-07-12 18:17:23	38.95	 	 	 	 	
2022-07-12 18:17:24	38.95	 	 	 	 	
2022-07-12 18:17:25	38.95	 	 	 	 	
2022-07-12 18:17:26	38.95	 	 	 	 	
2022-07-12 18:17:27	38.86	 	 	 	 	
2022-07-12 18:17:28	38.86	 	 	 	 	
2022-07-12 18:17:29	38.91	 	 	 	 	
2022-07-12 18:17:30	38.91	 	 	 	 	
2022-07-12 18:17:31	38.86	 	 	 	 	
2022-07-12 18:17:32	38.82	 	 	 	 	
2022-07-12 18:17:33	38.86	 	 	 	 	
2022-07-12 18:17:34	38.82	 	 	 	 	
2022-07-12 18:17:35	38.82	 	 	 	 	
2022-07-12 18:17:36	38.86	 	 	 	 	
2022-07-12 18:17:37	38.86	 	 	 	 	
2022-07-12 18:17:38	38.82	 	 	 	 	
2022-07-12 18:17:39	38.78	 	 	 	 	
2022-07-12 18:17:40	38.78	 	 	 	 	
2022-07-12 18:17:41	38.82	 	 	 	 	
2022-07-12 18:17:42	38.78	 	 	 	 	
2022-07-12 18:17:43	38.82	 	 	 	 	
2022-07-12 18:17:44	38.82	 	 	 	 	
2022-07-12 18:17:45	38.82	 	 	 	 	
2022-07-12 18:17:46	38.82	 	 	 	 	
2022-07-12 18:17:47	38.82	 	 	 	 	
2022-07-12 18:17:48	38.82	 	 	 	 	
2022-07-12 18:17:49	38.82	 	 	 	 	
2022-07-12 18:17:50	38.82	 	 	 	 	
2022-07-12 18:17:51	38.82	 	 	 	 	
2022-07-12 18:17:52	38.78	 	 	 	 	
2022-07-12 18:17:53	38.82	 	 	 	 	
2022-07-12 18:17:54	38.82	 	 	 	 	
2022-07-12 18:17:55	38.82	 	 	 	 	
2022-07-12 18:17:56	38.78	 	 	 	 	
2022-07-12 18:17:57	38.82	 	 	 	 	
2022-07-12 18:17:58	38.86	 	 	 	 	
2022-07-12 18:17:59	38.82	 	 	 	 	
2022-07-12 18:18:00	38.78	 	 	 	 	
2022-07-12 18:18:01	38.82	 	 	 	 	
2022-07-12 18:18:02	38.78	 	 	 	 	
2022-07-12 18:18:03	38.78	 	 	 	 	
2022-07-12 18:18:04	38.78	 	 	 	 	
2022-07-12 18:18:05	38.78	 	 	 	 	
2022-07-12 18:18:06	38.82	 	 	 	 	
2022-07-12 18:18:07	38.82	 	 	 	 	
2022-07-12 18:18:08	38.82	 	 	 	 	
2022-07-12 18:18:09	38.82	 	 	 	 	
2022-07-12 18:18:10	38.82	 	 	 	 	
2022-07-12 18:18:11	38.78	 	 	 	 	
2022-07-12 18:18:12	38.82	 	 	 	 	
2022-07-12 18:18:13	38.82	 	 	 	 	
2022-07-12 18:18:14	38.82	 	 	 	 	
2022-07-12 18:18:15	38.86	 	 	 	 	
2022-07-12 18:18:16	38.82	 	 	 	 	
2022-07-12 18:18:17	38.82	 	 	 	 	
2022-07-12 18:18:18	38.82	 	 	 	 	
2022-07-12 18:18:19	38.86	 	 	 	 	
2022-07-12 18:18:20	38.82	 	 	 	 	
2022-07-12 18:18:21	38.86	 	 	 	 	
2022-07-12 18:18:22	38.82	 	 	 	 	
2022-07-12 18:18:23	38.82	 	 	 	 	
2022-07-12 18:18:24	38.86	 	 	 	 	
2022-07-12 18:18:25	38.82	 	 	 	 	
2022-07-12 18:18:26	38.86	 	 	 	 	
2022-07-12 18:18:27	38.82	 	 	 	 	
2022-07-12 18:18:28	38.82	 	 	 	 	
2022-07-12 18:18:29	38.78	 	 	 	 	
2022-07-12 18:18:30	38.78	 	 	 	 	
2022-07-12 18:18:31	38.82	 	 	 	 	
2022-07-12 18:18:32	38.82	 	 	 	 	
2022-07-12 18:18:33	38.82	 	 	 	 	
2022-07-12 18:18:34	38.78	 	 	 	 	
2022-07-12 18:18:35	38.74	 	 	 	 	
2022-07-12 18:18:36	38.78	 	 	 	 	
2022-07-12 18:18:37	38.74	 	 	 	 	
2022-07-12 18:18:38	38.74	 	 	 	 	
2022-07-12 18:18:39	38.74	 	 	 	 	
2022-07-12 18:18:40	38.69	 	 	 	 	
2022-07-12 18:18:41	38.69	 	 	 	 	
2022-07-12 18:18:42	38.69	 	 	 	 	
2022-07-12 18:18:43	38.65	 	 	 	 	
2022-07-12 18:18:44	38.65	 	 	 	 	
2022-07-12 18:18:45	38.61	 	 	 	 	
2022-07-12 18:18:46	38.61	 	 	 	 	
2022-07-12 18:18:47	38.61	 	 	 	 	
2022-07-12 18:18:48	38.61	 	 	 	 	
2022-07-12 18:18:49	38.61	 	 	 	 	
2022-07-12 18:18:50	38.61	 	 	 	 	
2022-07-12 18:18:51	38.61	 	 	 	 	
2022-07-12 18:18:52	38.56	 	 	 	 	
2022-07-12 18:18:53	38.56	 	 	 	 	
2022-07-12 18:18:54	38.56	 	 	 	 	
2022-07-12 18:18:55	38.56	 	 	 	 	
2022-07-12 18:18:56	38.56	 	 	 	 	
2022-07-12 18:18:57	38.52	 	 	 	 	
2022-07-12 18:18:58	38.52	 	 	 	 	
2022-07-12 18:18:59	38.52	 	 	 	 	
2022-07-12 18:19:00	38.48	 	 	 	 	
2022-07-12 18:19:01	38.52	 	 	 	 	
2022-07-12 18:19:02	38.44	 	 	 	 	
2022-07-12 18:19:03	38.48	 	 	 	 	
2022-07-12 18:19:04	38.48	 	 	 	 	
2022-07-12 18:19:05	38.48	 	 	 	 	
2022-07-12 18:19:06	38.44	 	 	 	 	
2022-07-12 18:19:07	38.44	 	 	 	 	
2022-07-12 18:19:08	38.44	 	 	 	 	
2022-07-12 18:19:09	38.44	 	 	 	 	
2022-07-12 18:19:10	38.39	 	 	 	 	
2022-07-12 18:19:11	38.39	 	 	 	 	
2022-07-12 18:19:12	38.39	 	 	 	 	
2022-07-12 18:19:13	38.39	 	 	 	 	
2022-07-12 18:19:14	38.35	 	 	 	 	
2022-07-12 18:19:15	38.35	 	 	 	 	
2022-07-12 18:19:16	38.35	 	 	 	 	
2022-07-12 18:19:17	38.35	 	 	 	 	
2022-07-12 18:19:18	38.31	 	 	 	 	
2022-07-12 18:19:19	38.35	 	 	 	 	
2022-07-12 18:19:20	38.31	 	 	 	 	
2022-07-12 18:19:21	38.31	 	 	 	 	
2022-07-12 18:19:22	38.31	 	 	 	 	
2022-07-12 18:19:23	38.31	 	 	 	 	
2022-07-12 18:19:24	38.31	 	 	 	 	
2022-07-12 18:19:25	38.26	 	 	 	 	
2022-07-12 18:19:26	38.26	 	 	 	 	
2022-07-12 18:19:27	38.26	 	 	 	 	
2022-07-12 18:19:28	38.26	 	 	 	 	
2022-07-12 18:19:29	38.22	 	 	 	 	
2022-07-12 18:19:30	38.22	 	 	 	 	
2022-07-12 18:19:31	38.22	 	 	 	 	
2022-07-12 18:19:32	38.22	 	 	 	 	
2022-07-12 18:19:33	38.22	 	 	 	 	
2022-07-12 18:19:34	38.22	 	 	 	 	
2022-07-12 18:19:35	38.22	 	 	 	 	
2022-07-12 18:19:36	38.18	 	 	 	 	
2022-07-12 18:19:37	38.18	 	 	 	 	
2022-07-12 18:19:38	38.14	 	 	 	 	
2022-07-12 18:19:39	38.18	 	 	 	 	
2022-07-12 18:19:40	38.18	 	 	 	 	
2022-07-12 18:19:41	38.14	 	 	 	 	
2022-07-12 18:19:42	38.09	 	 	 	 	
2022-07-12 18:19:43	38.14	 	 	 	 	
2022-07-12 18:19:44	38.09	 	 	 	 	
2022-07-12 18:19:45	38.09	 	 	 	 	
2022-07-12 18:19:46	38.09	 	 	 	 	
2022-07-12 18:19:47	38.05	 	 	 	 	
2022-07-12 18:19:48	38.05	 	 	 	 	
2022-07-12 18:19:49	38.05	 	 	 	 	
2022-07-12 18:19:50	38.05	 	 	 	 	
2022-07-12 18:19:51	38.05	 	 	 	 	
2022-07-12 18:19:52	38.01	 	 	 	 	
2022-07-12 18:19:53	38.01	 	 	 	 	
2022-07-12 18:19:54	37.96	 	 	 	 	
2022-07-12 18:19:55	37.92	 	 	 	 	
2022-07-12 18:19:56	37.92	 	 	 	 	
2022-07-12 18:19:57	37.96	 	 	 	 	
2022-07-12 18:19:58	37.96	 	 	 	 	
2022-07-12 18:19:59	37.92	 	 	 	 	
2022-07-12 18:20:00	37.92	 	 	 	 	
2022-07-12 18:20:01	37.96	 	 	 	 	
2022-07-12 18:20:02	37.92	 	 	 	 	
2022-07-12 18:20:03	37.92	 	 	 	 	
2022-07-12 18:20:04	37.88	 	 	 	 	
2022-07-12 18:20:05	37.84	 	 	 	 	
2022-07-12 18:20:06	37.88	 	 	 	 	
2022-07-12 18:20:07	37.84	 	 	 	 	
2022-07-12 18:20:08	37.84	 	 	 	 	
2022-07-12 18:20:09	37.84	 	 	 	 	
2022-07-12 18:20:10	37.84	 	 	 	 	
2022-07-12 18:20:11	37.84	 	 	 	 	
2022-07-12 18:20:12	37.75	 	 	 	 	
2022-07-12 18:20:13	37.79	 	 	 	 	
2022-07-12 18:20:14	37.79	 	 	 	 	
2022-07-12 18:20:15	37.84	 	 	 	 	
2022-07-12 18:20:16	37.79	 	 	 	 	
2022-07-12 18:20:17	37.75	 	 	 	 	
2022-07-12 18:20:18	37.71	 	 	 	 	
2022-07-12 18:20:19	37.71	 	 	 	 	
2022-07-12 18:20:20	37.71	 	 	 	 	
2022-07-12 18:20:21	37.71	 	 	 	 	
2022-07-12 18:20:22	37.71	 	 	 	 	
2022-07-12 18:20:23	37.66	 	 	 	 	
2022-07-12 18:20:24	37.66	 	 	 	 	
2022-07-12 18:20:25	37.62	 	 	 	 	
2022-07-12 18:20:26	37.62	 	 	 	 	
2022-07-12 18:20:27	37.62	 	 	 	 	
2022-07-12 18:20:28	37.58	 	 	 	 	
2022-07-12 18:20:29	37.62	 	 	 	 	
2022-07-12 18:20:30	37.62	 	 	 	 	
2022-07-12 18:20:31	37.58	 	 	 	 	
2022-07-12 18:20:32	37.58	 	 	 	 	
2022-07-12 18:20:33	37.54	 	 	 	 	
2022-07-12 18:20:34	37.54	 	 	 	 	
2022-07-12 18:20:35	37.54	 	 	 	 	
2022-07-12 18:20:36	37.54	 	 	 	 	
2022-07-12 18:20:37	37.54	 	 	 	 	
2022-07-12 18:20:38	37.49	 	 	 	 	
2022-07-12 18:20:39	37.54	 	 	 	 	
2022-07-12 18:20:40	37.49	 	 	 	 	
2022-07-12 18:20:41	37.49	 	 	 	 	
2022-07-12 18:20:42	37.49	 	 	 	 	
2022-07-12 18:20:43	37.41	 	 	 	 	
2022-07-12 18:20:44	37.45	 	 	 	 	
2022-07-12 18:20:45	37.45	 	 	 	 	
2022-07-12 18:20:46	37.45	 	 	 	 	
2022-07-12 18:20:47	37.41	 	 	 	 	
2022-07-12 18:20:48	37.41	 	 	 	 	
2022-07-12 18:20:49	37.41	 	 	 	 	
2022-07-12 18:20:50	37.36	 	 	 	 	
2022-07-12 18:20:51	37.32	 	 	 	 	
2022-07-12 18:20:52	37.32	 	 	 	 	
2022-07-12 18:20:53	37.36	 	 	 	 	
2022-07-12 18:20:54	37.36	 	 	 	 	
2022-07-12 18:20:55	37.32	 	 	 	 	
2022-07-12 18:20:56	37.32	 	 	 	 	
2022-07-12 18:20:57	37.28	 	 	 	 	
2022-07-12 18:20:58	37.28	 	 	 	 	
2022-07-12 18:20:59	37.28	 	 	 	 	
2022-07-12 18:21:00	37.28	 	 	 	 	
2022-07-12 18:21:01	37.23	 	 	 	 	
2022-07-12 18:21:02	37.19	 	 	 	 	
2022-07-12 18:21:03	37.19	 	 	 	 	
2022-07-12 18:21:04	37.15	 	 	 	 	
2022-07-12 18:21:05	37.19	 	 	 	 	
2022-07-12 18:21:06	37.19	 	 	 	 	
2022-07-12 18:21:07	37.15	 	 	 	 	
2022-07-12 18:21:08	37.15	 	 	 	 	
2022-07-12 18:21:09	37.11	 	 	 	 	
2022-07-12 18:21:10	37.11	 	 	 	 	
2022-07-12 18:21:11	37.11	 	 	 	 	
2022-07-12 18:21:12	37.06	 	 	 	 	
2022-07-12 18:21:13	37.06	 	 	 	 	
2022-07-12 18:21:14	37.02	 	 	 	 	
2022-07-12 18:21:15	36.98	 	 	 	 	
2022-07-12 18:21:16	37.06	 	 	 	 	
2022-07-12 18:21:17	37.02	 	 	 	 	
2022-07-12 18:21:18	37.02	 	 	 	 	
2022-07-12 18:21:19	36.98	 	 	 	 	
2022-07-12 18:21:20	36.98	 	 	 	 	
2022-07-12 18:21:21	36.98	 	 	 	 	
2022-07-12 18:21:22	36.93	 	 	 	 	
2022-07-12 18:21:23	36.98	 	 	 	 	
2022-07-12 18:21:24	36.93	 	 	 	 	
2022-07-12 18:21:25	36.89	 	 	 	 	
2022-07-12 18:21:26	36.93	 	 	 	 	
2022-07-12 18:21:27	36.89	 	 	 	 	
2022-07-12 18:21:28	36.89	 	 	 	 	
2022-07-12 18:21:29	36.89	 	 	 	 	
2022-07-12 18:21:30	36.89	 	 	 	 	
2022-07-12 18:21:31	36.85	 	 	 	 	
2022-07-12 18:21:32	36.89	 	 	 	 	
2022-07-12 18:21:33	36.85	 	 	 	 	
2022-07-12 18:21:34	36.81	 	 	 	 	
2022-07-12 18:21:35	36.81	 	 	 	 	
2022-07-12 18:21:36	36.81	 	 	 	 	
2022-07-12 18:21:37	36.81	 	 	 	 	
2022-07-12 18:21:38	36.76	 	 	 	 	
2022-07-12 18:21:39	36.76	 	 	 	 	
2022-07-12 18:21:40	36.76	 	 	 	 	
2022-07-12 18:21:41	36.76	 	 	 	 	
2022-07-12 18:21:42	36.72	 	 	 	 	
2022-07-12 18:21:43	36.72	 	 	 	 	
2022-07-12 18:21:44	36.68	 	 	 	 	
2022-07-12 18:21:45	36.72	 	 	 	 	
2022-07-12 18:21:46	36.72	 	 	 	 	
2022-07-12 18:21:47	36.68	 	 	 	 	
2022-07-12 18:21:48	36.63	 	 	 	 	
2022-07-12 18:21:49	36.68	 	 	 	 	
2022-07-12 18:21:50	36.63	 	 	 	 	
2022-07-12 18:21:51	36.68	 	 	 	 	
2022-07-12 18:21:52	36.59	 	 	 	 	
2022-07-12 18:21:53	36.59	 	 	 	 	
2022-07-12 18:21:54	36.59	 	 	 	 	
2022-07-12 18:21:55	36.59	 	 	 	 	
2022-07-12 18:21:56	36.59	 	 	 	 	
2022-07-12 18:21:57	36.59	 	 	 	 	
2022-07-12 18:21:58	36.55	 	 	 	 	
2022-07-12 18:21:59	36.55	 	 	 	 	
2022-07-12 18:22:00	36.55	 	 	 	 	
2022-07-12 18:22:01	36.51	 	 	 	 	
2022-07-12 18:22:02	36.55	 	 	 	 	
2022-07-12 18:22:03	36.55	 	 	 	 	
2022-07-12 18:22:04	36.51	 	 	 	 	
2022-07-12 18:22:05	36.51	 	 	 	 	
2022-07-12 18:22:06	36.46	 	 	 	 	
2022-07-12 18:22:07	36.46	 	 	 	 	
2022-07-12 18:22:08	36.51	 	 	 	 	
2022-07-12 18:22:09	36.51	 	 	 	 	
2022-07-12 18:22:10	36.46	 	 	 	 	
2022-07-12 18:22:11	36.46	 	 	 	 	
2022-07-12 18:22:12	36.38	 	 	 	 	
2022-07-12 18:22:13	36.42	 	 	 	 	
2022-07-12 18:22:14	36.38	 	 	 	 	
2022-07-12 18:22:15	36.42	 	 	 	 	
2022-07-12 18:22:16	36.42	 	 	 	 	
2022-07-12 18:22:17	36.42	 	 	 	 	
2022-07-12 18:22:18	36.38	 	 	 	 	
2022-07-12 18:22:19	36.38	 	 	 	 	
2022-07-12 18:22:20	36.33	 	 	 	 	
2022-07-12 18:22:21	36.33	 	 	 	 	
2022-07-12 18:22:22	36.29	 	 	 	 	
2022-07-12 18:22:23	36.38	 	 	 	 	
2022-07-12 18:22:24	36.38	 	 	 	 	
2022-07-12 18:22:25	36.33	 	 	 	 	
2022-07-12 18:22:26	36.29	 	 	 	 	
2022-07-12 18:22:27	36.33	 	 	 	 	
2022-07-12 18:22:28	36.29	 	 	 	 	
2022-07-12 18:22:29	36.29	 	 	 	 	
2022-07-12 18:22:30	36.25	 	 	 	 	
2022-07-12 18:22:31	36.29	 	 	 	 	
2022-07-12 18:22:32	36.29	 	 	 	 	
2022-07-12 18:22:33	36.25	 	 	 	 	
